Orthogroup	MHP_153B_genes	MHP_MHP682_genes
OG0000579	NB625_RS01785	DR097_RS03415
OG0000580	NB625_RS02950	DR097_RS04150
OG0000581	NB625_RS01770	DR097_RS03400
OG0000582	NB625_RS01260	DR097_RS04510
OG0000583	NB625_RS01690	DR097_RS01870
OG0000584	NB625_RS02095	DR097_RS02035
OG0000585	NB625_RS02355	DR097_RS02705
OG0000586	NB625_RS01675	DR097_RS01885
OG0000587	NB625_RS01880	DR097_RS04895
OG0000589	NB625_RS02245	DR097_RS03505
OG0000590	NB625_RS02085	DR097_RS02025
OG0000591	NB625_RS01895	DR097_RS00880
OG0000592	NB625_RS02805	DR097_RS01550
OG0000594	NB625_RS01225	DR097_RS00390
OG0000600	NB625_RS02100	DR097_RS02040
OG0000603	NB625_RS02105	DR097_RS02045
OG0000605	NB625_RS02110	DR097_RS02050
OG0000606	NB625_RS01775	DR097_RS03405
OG0000607	NB625_RS01210	DR097_RS00405
OG0000610	NB625_RS01010	DR097_RS04060
OG0000611	NB625_RS00095	DR097_RS02465
OG0000614	NB625_RS02265	DR097_RS03455
OG0000616	NB625_RS02120	DR097_RS02065
OG0000617	NB625_RS01660	DR097_RS01900
OG0000619	NB625_RS01780	DR097_RS03410
OG0000621	NB625_RS01890	DR097_RS04020
OG0000622	NB625_RS02320	DR097_RS04420
OG0000624	NB625_RS03310	DR097_RS04940
OG0000632	NB625_RS01735	DR097_RS04945
