Orthogroup	MHP_153B_genes	MHP_MHP650_genes
OG0000579	NB625_RS01785	DR083_RS02240
OG0000580	NB625_RS02950	DR083_RS03955
OG0000581	NB625_RS01770	DR083_RS02225
OG0000582	NB625_RS01260	DR083_RS04800
OG0000583	NB625_RS01690	DR083_RS02080
OG0000584	NB625_RS02095	DR083_RS02920, DR083_RS03400
OG0000585	NB625_RS02355	DR083_RS04315
OG0000586	NB625_RS01675	DR083_RS02065
OG0000587	NB625_RS01880	DR083_RS05025
OG0000588	NB625_RS01645	DR083_RS02040
OG0000589	NB625_RS02245	DR083_RS03545
OG0000590	NB625_RS02085	DR083_RS02930
OG0000591	NB625_RS01895	DR083_RS04130
OG0000592	NB625_RS02805	DR083_RS02200
OG0000594	NB625_RS01225	DR083_RS02465
OG0000600	NB625_RS02100	DR083_RS03395
OG0000603	NB625_RS02105	DR083_RS03390
OG0000605	NB625_RS02110	DR083_RS03385
OG0000606	NB625_RS01775	DR083_RS02230
OG0000607	NB625_RS01210	DR083_RS02480
OG0000609	NB625_RS01835	DR083_RS05095
OG0000610	NB625_RS01010	DR083_RS04080
OG0000611	NB625_RS00095	DR083_RS04405
OG0000614	NB625_RS02265	DR083_RS03615
OG0000616	NB625_RS02120	DR083_RS03370
OG0000617	NB625_RS01660	DR083_RS05085
OG0000624	NB625_RS03310	DR083_RS05075
OG0000632	NB625_RS01735	DR083_RS05090
