Orthogroup	MHP_112B_genes	MHP_7422_genes
OG0000562	NBX26_RS02290	MHL_RS01895
OG0000563	NBX26_RS02305	MHL_RS01880
OG0000564	NBX26_RS01410	MHL_RS01370
OG0000565	NBX26_RS02225	MHL_RS01945
OG0000566	NBX26_RS02245	MHL_RS01935
OG0000567	NBX26_RS02275	MHL_RS01910
OG0000568	NBX26_RS00690	MHL_RS00775
OG0000569	NBX26_RS01365	MHL_RS01320
OG0000570	NBX26_RS01370	MHL_RS01325
OG0000571	NBX26_RS01375	MHL_RS01330
OG0000572	NBX26_RS01395	MHL_RS01350
OG0000573	NBX26_RS01825	MHL_RS01770
OG0000574	NBX26_RS01430	MHL_RS01390
OG0000575	NBX26_RS01355	MHL_RS01305
OG0000576	NBX26_RS01780	MHL_RS03700
OG0000577	NBX26_RS02830	MHL_RS02715
OG0000578	NBX26_RS02860	MHL_RS02735
OG0000579	NBX26_RS02315	MHL_RS01850
OG0000580	NBX26_RS02965	MHL_RS02840
OG0000581	NBX26_RS02320	MHL_RS01845
OG0000582	NBX26_RS01385	MHL_RS03975
OG0000583	NBX26_RS01815	MHL_RS01765
OG0000584	NBX26_RS01955	MHL_RS00660
OG0000585	NBX26_RS02360	MHL_RS03810
OG0000586	NBX26_RS01800	MHL_RS01750
OG0000587	NBX26_RS02220	MHL_RS04145
OG0000589	NBX26_RS01005	MHL_RS03730
OG0000591	NBX26_RS02205	MHL_RS04150
OG0000592	NBX26_RS02820	MHL_RS02705
OG0000593	NBX26_RS03725	MHL_RS03525
OG0000595	NBX26_RS03175	MHL_RS03050
OG0000596	NBX26_RS01865	MHL_RS01805
OG0000597	NBX26_RS03170	MHL_RS03045
OG0000598	NBX26_RS01870	MHL_RS01810
OG0000599	NBX26_RS01875	MHL_RS01815
OG0000600	NBX26_RS01960	MHL_RS00655
OG0000602	NBX26_RS02060	MHL_RS02110
OG0000604	NBX26_RS02975	MHL_RS04155
OG0000605	NBX26_RS01970	MHL_RS00635
OG0000607	NBX26_RS01340	MHL_RS03830
OG0000608	NBX26_RS02285	MHL_RS01900
OG0000609	NBX26_RS02260	MHL_RS03840
OG0000610	NBX26_RS00675	MHL_RS04130
OG0000611	NBX26_RS00100	MHL_RS03910
OG0000612	NBX26_RS01880	MHL_RS01830
OG0000613	NBX26_RS02210	MHL_RS04030
OG0000614	NBX26_RS00970	MHL_RS03735
OG0000669	NBX26_RS03280	MHL_RS04095
