Orthogroup	MHP_112B_genes	MHP_1257_genes
OG0000474	NBX26_RS03700	ABKJ22_RS03385
OG0000475	NBX26_RS03705	ABKJ22_RS03390
OG0000476	NBX26_RS01685	ABKJ22_RS01570
OG0000477	NBX26_RS02780	ABKJ22_RS02565
OG0000478	NBX26_RS03640	ABKJ22_RS03325
OG0000479	NBX26_RS01450	ABKJ22_RS01345
OG0000480	NBX26_RS02070	ABKJ22_RS02005
OG0000481	NBX26_RS00825	ABKJ22_RS00885
OG0000482	NBX26_RS01335	ABKJ22_RS01225
OG0000483	NBX26_RS02020	ABKJ22_RS02050
OG0000484	NBX26_RS00195	ABKJ22_RS00195
OG0000485	NBX26_RS01300	ABKJ22_RS01180
OG0000486	NBX26_RS02460	ABKJ22_RS02105
OG0000487	NBX26_RS02095	ABKJ22_RS01980
OG0000488	NBX26_RS02055	ABKJ22_RS02020
OG0000489	NBX26_RS00050	ABKJ22_RS00050
OG0000490	NBX26_RS03800	ABKJ22_RS03495
OG0000492	NBX26_RS01555	ABKJ22_RS01440
OG0000493	NBX26_RS00580	ABKJ22_RS00580
OG0000494	NBX26_RS00640	ABKJ22_RS01060
OG0000495	NBX26_RS03015	ABKJ22_RS02780
OG0000496	NBX26_RS03000	ABKJ22_RS02770
OG0000497	NBX26_RS02995	ABKJ22_RS02765
OG0000498	NBX26_RS02910	ABKJ22_RS02675
OG0000499	NBX26_RS02875	ABKJ22_RS02640
OG0000500	NBX26_RS02170	ABKJ22_RS01905
OG0000501	NBX26_RS03235	ABKJ22_RS02970
OG0000502	NBX26_RS01325	ABKJ22_RS01215
OG0000503	NBX26_RS00770	ABKJ22_RS00940
OG0000504	NBX26_RS00905	ABKJ22_RS00805
OG0000505	NBX26_RS01070	ABKJ22_RS00755
OG0000507	NBX26_RS01115	ABKJ22_RS00705
OG0000508	NBX26_RS00245	ABKJ22_RS00245
OG0000511	NBX26_RS00425	ABKJ22_RS00435
OG0000512	NBX26_RS02715	ABKJ22_RS02500
OG0000513	NBX26_RS03625	ABKJ22_RS03310
OG0000514	NBX26_RS03035	ABKJ22_RS02805
OG0000516	NBX26_RS02090	ABKJ22_RS01985
OG0000517	NBX26_RS00065	ABKJ22_RS00065
OG0000518	NBX26_RS03275	ABKJ22_RS03010
OG0000521	NBX26_RS00260	ABKJ22_RS00260
OG0000522	NBX26_RS00295	ABKJ22_RS00295
OG0000523	NBX26_RS03560	ABKJ22_RS03245
OG0000525	NBX26_RS03520	ABKJ22_RS03210
OG0000526	NBX26_RS02270	ABKJ22_RS01820
OG0000527	NBX26_RS02325	ABKJ22_RS01745
OG0000528	NBX26_RS02085	ABKJ22_RS01990
OG0000530	NBX26_RS02495	ABKJ22_RS02300
OG0000532	NBX26_RS01750	ABKJ22_RS01625
OG0000533	NBX26_RS00600	ABKJ22_RS01100
OG0000534	NBX26_RS00375	ABKJ22_RS00375
OG0000535	NBX26_RS00045	ABKJ22_RS00045
OG0000536	NBX26_RS03740	ABKJ22_RS03430
OG0000540	NBX26_RS02805	ABKJ22_RS02585
OG0000542	NBX26_RS00345	ABKJ22_RS00345
OG0000544	NBX26_RS01380	ABKJ22_RS01265
OG0000545	NBX26_RS02280	ABKJ22_RS01810
OG0000546	NBX26_RS02960	ABKJ22_RS02730
OG0000551	NBX26_RS03155	ABKJ22_RS02925
OG0000552	NBX26_RS03320	ABKJ22_RS03045
OG0000553	NBX26_RS02865	ABKJ22_RS02630
OG0000554	NBX26_RS02545	ABKJ22_RS02345
OG0000557	NBX26_RS01390	ABKJ22_RS01275
OG0000558	NBX26_RS01360	ABKJ22_RS01245
OG0000559	NBX26_RS01830	ABKJ22_RS01695
OG0000560	NBX26_RS02300	ABKJ22_RS01795
OG0000561	NBX26_RS01245	ABKJ22_RS01125
OG0000562	NBX26_RS02290	ABKJ22_RS01800
OG0000563	NBX26_RS02305	ABKJ22_RS01785
OG0000564	NBX26_RS01410	ABKJ22_RS01305
OG0000565	NBX26_RS02225	ABKJ22_RS01850
OG0000566	NBX26_RS02245	ABKJ22_RS01840
OG0000567	NBX26_RS02275	ABKJ22_RS01815
OG0000568	NBX26_RS00690	ABKJ22_RS01015
OG0000569	NBX26_RS01365	ABKJ22_RS01250
OG0000570	NBX26_RS01370	ABKJ22_RS01255
OG0000571	NBX26_RS01375	ABKJ22_RS01260
OG0000572	NBX26_RS01395	ABKJ22_RS01280
OG0000573	NBX26_RS01825	ABKJ22_RS01690
OG0000574	NBX26_RS01430	ABKJ22_RS01325
OG0000575	NBX26_RS01355	ABKJ22_RS01235
OG0000576	NBX26_RS01780	ABKJ22_RS01650
OG0000577	NBX26_RS02830	ABKJ22_RS02605
OG0000578	NBX26_RS02860	ABKJ22_RS02625
OG0000579	NBX26_RS02315	ABKJ22_RS01760
OG0000580	NBX26_RS02965	ABKJ22_RS02735
OG0000581	NBX26_RS02320	ABKJ22_RS01750
OG0000582	NBX26_RS01385	ABKJ22_RS01270
OG0000583	NBX26_RS01815	ABKJ22_RS01680
OG0000585	NBX26_RS02360	ABKJ22_RS02200
OG0000586	NBX26_RS01800	ABKJ22_RS01665
OG0000587	NBX26_RS02220	ABKJ22_RS01855
OG0000588	NBX26_RS01770	ABKJ22_RS01640
OG0000589	NBX26_RS01005	ABKJ22_RS02245
OG0000591	NBX26_RS02205	ABKJ22_RS01870
OG0000592	NBX26_RS02820	ABKJ22_RS02595
OG0000593	NBX26_RS03725	ABKJ22_RS03410
OG0000604	NBX26_RS02975	ABKJ22_RS02740
OG0000608	NBX26_RS02285	ABKJ22_RS01805
OG0000609	NBX26_RS02260	ABKJ22_RS01830
OG0000610	NBX26_RS00675	ABKJ22_RS01025
OG0000611	NBX26_RS00100	ABKJ22_RS00090
OG0000613	NBX26_RS02210	ABKJ22_RS01865
OG0000622	NBX26_RS00955	ABKJ22_RS00760
OG0000623	NBX26_RS01890, NBX26_RS02345	ABKJ22_RS00430
