Orthogroup	MHP_153B_genes	MHP_MHP679_genes
OG0000587	NB625_RS01880	DR086_RS05080
OG0000588	NB625_RS01645	DR086_RS01660
OG0000589	NB625_RS02245	DR086_RS03515
OG0000591	NB625_RS01895	DR086_RS04045
OG0000592	NB625_RS02805	DR086_RS00860
OG0000594	NB625_RS01225	DR086_RS02525
OG0000595	NB625_RS03165	DR086_RS02900
OG0000597	NB625_RS03160	DR086_RS02905
OG0000600	NB625_RS02100	DR086_RS00720
OG0000605	NB625_RS02110	DR086_RS00740, DR086_RS04115
OG0000606	NB625_RS01775	DR086_RS00645
OG0000607	NB625_RS01210	DR086_RS02510
OG0000610	NB625_RS01010	DR086_RS02475, DR086_RS03865, DR086_RS03640
OG0000614	NB625_RS02265	DR086_RS03580
OG0000617	NB625_RS01660	DR086_RS01650
