Orthogroup	MHP_153B_genes	MHP_232_genes
OG0000579	NB625_RS01785	MHP_RS01780
OG0000580	NB625_RS02950	MHP_RS02655
OG0000581	NB625_RS01770	MHP_RS01765
OG0000582	NB625_RS01260	MHP_RS03860
OG0000583	NB625_RS01690	MHP_RS01675
OG0000584	NB625_RS02095	MHP_RS02715
OG0000586	NB625_RS01675	MHP_RS01665
OG0000587	NB625_RS01880	MHP_RS03775
OG0000588	NB625_RS01645	MHP_RS01645
OG0000590	NB625_RS02085	MHP_RS02725
OG0000591	NB625_RS01895	MHP_RS03790
OG0000592	NB625_RS02805	MHP_RS02515
OG0000594	NB625_RS01225	MHP_RS00775
OG0000600	NB625_RS02100	MHP_RS02710
OG0000603	NB625_RS02105	MHP_RS02705
OG0000605	NB625_RS02110	MHP_RS02700
OG0000606	NB625_RS01775	MHP_RS01770
OG0000607	NB625_RS01210	MHP_RS03745
OG0000609	NB625_RS01835	MHP_RS03765
OG0000610	NB625_RS01010	MHP_RS03965
OG0000611	NB625_RS00095	MHP_RS00090
OG0000616	NB625_RS02120	MHP_RS02690
OG0000619	NB625_RS01780	MHP_RS01775
OG0000621	NB625_RS01890	MHP_RS03980
