Orthogroup	MHP_MHP650_genes	MHP_MHP691_genes
OG0000575	DR083_RS02470	DR087_RS02810
OG0000576	DR083_RS05080	DR087_RS02035
OG0000577	DR083_RS02190	DR087_RS01270
OG0000578	DR083_RS02170	DR087_RS01250
OG0000580	DR083_RS03955	DR087_RS04010
OG0000582	DR083_RS04800	DR087_RS04715
OG0000583	DR083_RS02080	DR087_RS02070
OG0000584	DR083_RS03400	DR087_RS00315
OG0000585	DR083_RS04315	DR087_RS00170
OG0000586	DR083_RS02065	DR087_RS02055
OG0000587	DR083_RS05025	DR087_RS04775
OG0000588	DR083_RS02040	DR087_RS02030
OG0000589	DR083_RS03545	DR087_RS03500
OG0000590	DR083_RS02930	DR087_RS00325
OG0000592	DR083_RS02200	DR087_RS01280
OG0000593	DR083_RS00810	DR087_RS00755
OG0000594	DR083_RS02465	DR087_RS02815
OG0000600	DR083_RS03395	DR087_RS00310
OG0000601	DR083_RS02255	DR087_RS01650
OG0000603	DR083_RS03390	DR087_RS00305
OG0000605	DR083_RS03385	DR087_RS00300
OG0000607	DR083_RS02480	DR087_RS02800
OG0000608	DR083_RS02270	DR087_RS04600
OG0000609	DR083_RS05095	DR087_RS01615
OG0000611	DR083_RS04405	DR087_RS00520
OG0000613	DR083_RS04125	DR087_RS04040
OG0000614	DR083_RS03615	DR087_RS03590
OG0000617	DR083_RS05085	DR087_RS02040
OG0000624	DR083_RS05075	DR087_RS00905
OG0000642	DR083_RS02940	DR087_RS00335
