Orthogroup	MHP_MHP650_genes	MHP_MHP709_genes
OG0000569	DR083_RS02455	DR088_RS00940
OG0000570	DR083_RS04810	DR088_RS04365
OG0000571	DR083_RS02445	DR088_RS00950
OG0000572	DR083_RS02425	DR088_RS00970
OG0000573	DR083_RS02090	DR088_RS02320
OG0000574	DR083_RS01175	DR088_RS01010
OG0000575	DR083_RS02470	DR088_RS00925
OG0000576	DR083_RS05080	DR088_RS02365
OG0000577	DR083_RS02190	DR088_RS00085
OG0000578	DR083_RS02170	DR088_RS00105
OG0000579	DR083_RS02240	DR088_RS00385
OG0000580	DR083_RS03955	DR088_RS03750
OG0000581	DR083_RS02225	DR088_RS00370
OG0000582	DR083_RS04800	DR088_RS04375
OG0000583	DR083_RS02080	DR088_RS02330
OG0000585	DR083_RS04315	DR088_RS03515
OG0000586	DR083_RS02065	DR088_RS02345
OG0000587	DR083_RS05025	DR088_RS03785
OG0000588	DR083_RS02040	DR088_RS02370
OG0000589	DR083_RS03545	DR088_RS03680
OG0000591	DR083_RS04130	DR088_RS00500
OG0000592	DR083_RS02200	DR088_RS00075
OG0000593	DR083_RS00810	DR088_RS02110
OG0000594	DR083_RS02465	DR088_RS00930
OG0000601	DR083_RS02255	DR088_RS00400
OG0000604	DR083_RS03960	DR088_RS03755
OG0000606	DR083_RS02230	DR088_RS00375
OG0000607	DR083_RS02480	DR088_RS00915
OG0000608	DR083_RS02270	DR088_RS00415
OG0000609	DR083_RS05095	DR088_RS00440
OG0000611	DR083_RS04405	DR088_RS01940
OG0000613	DR083_RS04125	DR088_RS03790
OG0000614	DR083_RS03615	DR088_RS03280
OG0000617	DR083_RS05085	DR088_RS02360
OG0000620	DR083_RS04270	DR088_RS00480
