Orthogroup	MHP_MHP650_genes	MHP_MHP696_genes
OG0000568	DR083_RS01245	DR090_RS00145
OG0000569	DR083_RS02455	DR090_RS00375
OG0000570	DR083_RS04810	DR090_RS04335
OG0000571	DR083_RS02445	DR090_RS00385
OG0000572	DR083_RS02425	DR090_RS00405
OG0000573	DR083_RS02090	DR090_RS02380
OG0000574	DR083_RS01175	DR090_RS00445
OG0000575	DR083_RS02470	DR090_RS00360
OG0000576	DR083_RS05080	DR090_RS02425
OG0000577	DR083_RS02190	DR090_RS01440
OG0000578	DR083_RS02170	DR090_RS01460
OG0000579	DR083_RS02240	DR090_RS00850
OG0000580	DR083_RS03955	DR090_RS03960
OG0000581	DR083_RS02225	DR090_RS00835
OG0000582	DR083_RS04800	DR090_RS04345
OG0000583	DR083_RS02080	DR090_RS02390
OG0000585	DR083_RS04315	DR090_RS03575
OG0000586	DR083_RS02065	DR090_RS02405
OG0000587	DR083_RS05025	DR090_RS03815
OG0000588	DR083_RS02040	DR090_RS02430
OG0000589	DR083_RS03545	DR090_RS03725
OG0000591	DR083_RS04130	DR090_RS00965
OG0000592	DR083_RS02200	DR090_RS01430
OG0000593	DR083_RS00810	DR090_RS01165
OG0000594	DR083_RS02465	DR090_RS00365
OG0000601	DR083_RS02255	DR090_RS00865
OG0000604	DR083_RS03960	DR090_RS03965
OG0000606	DR083_RS02230	DR090_RS00840
OG0000607	DR083_RS02480	DR090_RS00350
OG0000608	DR083_RS02270	DR090_RS00880
OG0000609	DR083_RS05095	DR090_RS00905
OG0000611	DR083_RS04405	DR090_RS01345
OG0000614	DR083_RS03615	DR090_RS03535
OG0000617	DR083_RS05085	DR090_RS02420
OG0000620	DR083_RS04270	DR090_RS00945
