Orthogroup	MHP_4284_genes	MHP_MHP679_genes
OG0000523	ABLE99_RS03225	DR086_RS01545
OG0000524	ABLE99_RS02565	DR086_RS00840
OG0000525	ABLE99_RS03210	DR086_RS05020
OG0000527	ABLE99_RS01700	DR086_RS00635
OG0000528	ABLE99_RS01930	DR086_RS04775
OG0000529	ABLE99_RS02075	DR086_RS02090
OG0000530	ABLE99_RS02250	DR086_RS03450
OG0000531	ABLE99_RS01365	DR086_RS01935
OG0000532	ABLE99_RS01580	DR086_RS03285
OG0000534	ABLE99_RS00380	DR086_RS00250
OG0000535	ABLE99_RS00045	DR086_RS04825
OG0000536	ABLE99_RS03405	DR086_RS02465
OG0000537	ABLE99_RS00950	DR086_RS03060
OG0000538	ABLE99_RS01095	DR086_RS01710
OG0000539	ABLE99_RS00215	DR086_RS00080
OG0000540	ABLE99_RS02535	DR086_RS00870
OG0000542	ABLE99_RS00350	DR086_RS00220
OG0000544	ABLE99_RS01225	DR086_RS04960
OG0000545	ABLE99_RS01745	DR086_RS00685
OG0000546	ABLE99_RS02680	DR086_RS04500
OG0000547	ABLE99_RS02810	DR086_RS01120
OG0000548	ABLE99_RS01545	DR086_RS03320
OG0000549	ABLE99_RS03200	DR086_RS05015
OG0000550	ABLE99_RS03325	DR086_RS01445
OG0000551	ABLE99_RS02875	DR086_RS02920
OG0000552	ABLE99_RS03030	DR086_RS01340
OG0000553	ABLE99_RS02580	DR086_RS04995
OG0000554	ABLE99_RS02295	DR086_RS03115
OG0000557	ABLE99_RS01235	DR086_RS02560
OG0000558	ABLE99_RS01205	DR086_RS02530
OG0000559	ABLE99_RS01650	DR086_RS01605
OG0000560	ABLE99_RS01735	DR086_RS00670
OG0000561	ABLE99_RS01080	DR086_RS01695
OG0000562	ABLE99_RS01740	DR086_RS00675
OG0000563	ABLE99_RS01725	DR086_RS00660
OG0000564	ABLE99_RS01255	DR086_RS03420
OG0000565	ABLE99_RS01790	DR086_RS03570
OG0000566	ABLE99_RS01775	DR086_RS00815
OG0000567	ABLE99_RS01750	DR086_RS00785
OG0000568	ABLE99_RS00990	DR086_RS03020
OG0000569	ABLE99_RS01210	DR086_RS02535
OG0000570	ABLE99_RS01215	DR086_RS04955
OG0000571	ABLE99_RS01220	DR086_RS02545
OG0000572	ABLE99_RS01240	DR086_RS02570
OG0000573	ABLE99_RS01645	DR086_RS01610
OG0000574	ABLE99_RS01275	DR086_RS03400
OG0000575	ABLE99_RS01195	DR086_RS02520
OG0000576	ABLE99_RS01600	DR086_RS01655
OG0000577	ABLE99_RS02555	DR086_RS00850
OG0000578	ABLE99_RS02575	DR086_RS00830
OG0000579	ABLE99_RS01715	DR086_RS00655
OG0000580	ABLE99_RS02685	DR086_RS01005
OG0000581	ABLE99_RS01705	DR086_RS00640
OG0000582	ABLE99_RS01230	DR086_RS04965
OG0000583	ABLE99_RS01635	DR086_RS01620
OG0000585	ABLE99_RS02045	DR086_RS02120
OG0000586	ABLE99_RS01620	DR086_RS01635
OG0000587	ABLE99_RS01795	DR086_RS05080
OG0000588	ABLE99_RS01595	DR086_RS01660
OG0000589	ABLE99_RS02205	DR086_RS03515
OG0000591	ABLE99_RS01810	DR086_RS04045
OG0000592	ABLE99_RS02545	DR086_RS00860
OG0000593	ABLE99_RS03390	DR086_RS02450
OG0000594	ABLE99_RS01200	DR086_RS02525
OG0000595	ABLE99_RS02890	DR086_RS02900
OG0000601	ABLE99_RS01730	DR086_RS00665
OG0000606	ABLE99_RS01710	DR086_RS00645
OG0000607	ABLE99_RS01180	DR086_RS02510
OG0000614	ABLE99_RS02180	DR086_RS03580
OG0000617	ABLE99_RS01605	DR086_RS01650
