Orthogroup	MHP_4284_genes	MHP_UFV02_genes
OG0000502	ABLE99_RS01165	FEF31_RS00855
OG0000503	ABLE99_RS00915	FEF31_RS00415
OG0000504	ABLE99_RS00780	FEF31_RS00550
OG0000505	ABLE99_RS00745	FEF31_RS00585
OG0000506	ABLE99_RS00735	FEF31_RS00595
OG0000507	ABLE99_RS00700	FEF31_RS00630
OG0000508	ABLE99_RS00250	FEF31_RS03520
OG0000509	ABLE99_RS00285	FEF31_RS03555
OG0000510	ABLE99_RS00295	FEF31_RS03565
OG0000511	ABLE99_RS00430	FEF31_RS00095
OG0000512	ABLE99_RS02450	FEF31_RS02295
OG0000513	ABLE99_RS03290	FEF31_RS03100
OG0000514	ABLE99_RS02755	FEF31_RS02600
OG0000516	ABLE99_RS01925	FEF31_RS04490
OG0000517	ABLE99_RS00065	FEF31_RS03350
OG0000518	ABLE99_RS02995	FEF31_RS03675
OG0000519	ABLE99_RS00890	FEF31_RS00440
OG0000520	ABLE99_RS00765	FEF31_RS00565
OG0000521	ABLE99_RS00265	FEF31_RS03535
OG0000522	ABLE99_RS00300	FEF31_RS03570
OG0000523	ABLE99_RS03225	FEF31_RS03035
OG0000524	ABLE99_RS02565	FEF31_RS02410
OG0000525	ABLE99_RS03210	FEF31_RS04585
OG0000526	ABLE99_RS01755	FEF31_RS01585
OG0000527	ABLE99_RS01700	FEF31_RS01525
OG0000528	ABLE99_RS01930	FEF31_RS01760
OG0000529	ABLE99_RS02075	FEF31_RS01980
OG0000530	ABLE99_RS02250	FEF31_RS02080
OG0000531	ABLE99_RS01365	FEF31_RS01060
OG0000532	ABLE99_RS01580	FEF31_RS01290
OG0000534	ABLE99_RS00380	FEF31_RS00045
OG0000535	ABLE99_RS00045	FEF31_RS04655
OG0000536	ABLE99_RS03405	FEF31_RS03215
OG0000537	ABLE99_RS00950	FEF31_RS00380
OG0000538	ABLE99_RS01095	FEF31_RS00780
OG0000539	ABLE99_RS00215	FEF31_RS03485
OG0000540	ABLE99_RS02535	FEF31_RS02380
OG0000542	ABLE99_RS00350	FEF31_RS00015
OG0000544	ABLE99_RS01225	FEF31_RS04410
OG0000545	ABLE99_RS01745	FEF31_RS01575
OG0000546	ABLE99_RS02680	FEF31_RS02530
OG0000547	ABLE99_RS02810	FEF31_RS02650
OG0000548	ABLE99_RS01545	FEF31_RS01255
OG0000549	ABLE99_RS03200	FEF31_RS04580
OG0000550	ABLE99_RS03325	FEF31_RS03135
OG0000552	ABLE99_RS03030	FEF31_RS03710
OG0000553	ABLE99_RS02580	FEF31_RS04535
OG0000554	ABLE99_RS02295	FEF31_RS02125
OG0000557	ABLE99_RS01235	FEF31_RS00920
OG0000558	ABLE99_RS01205	FEF31_RS00890
OG0000559	ABLE99_RS01650	FEF31_RS01360
OG0000560	ABLE99_RS01735	FEF31_RS01560
OG0000561	ABLE99_RS01080	FEF31_RS00765
OG0000562	ABLE99_RS01740	FEF31_RS01565
OG0000563	ABLE99_RS01725	FEF31_RS01550
OG0000564	ABLE99_RS01255	FEF31_RS00945
OG0000565	ABLE99_RS01790	FEF31_RS01620
OG0000566	ABLE99_RS01775	FEF31_RS01605
OG0000567	ABLE99_RS01750	FEF31_RS01580
OG0000568	ABLE99_RS00990	FEF31_RS00340
OG0000569	ABLE99_RS01210	FEF31_RS00895
OG0000570	ABLE99_RS01215	FEF31_RS04405
OG0000571	ABLE99_RS01220	FEF31_RS00905
OG0000572	ABLE99_RS01240	FEF31_RS00925
OG0000573	ABLE99_RS01645	FEF31_RS01355
OG0000574	ABLE99_RS01275	FEF31_RS00965
OG0000575	ABLE99_RS01195	FEF31_RS00880
OG0000576	ABLE99_RS01600	FEF31_RS01315
OG0000577	ABLE99_RS02555	FEF31_RS02400
OG0000578	ABLE99_RS02575	FEF31_RS02420
OG0000579	ABLE99_RS01715	FEF31_RS01540
OG0000580	ABLE99_RS02685	FEF31_RS02535
OG0000581	ABLE99_RS01705	FEF31_RS01530
OG0000582	ABLE99_RS01230	FEF31_RS04415
OG0000583	ABLE99_RS01635	FEF31_RS01345
OG0000585	ABLE99_RS02045	FEF31_RS01950
OG0000586	ABLE99_RS01620	FEF31_RS01330
OG0000587	ABLE99_RS01795	FEF31_RS04780
OG0000588	ABLE99_RS01595	FEF31_RS01305
OG0000589	ABLE99_RS02205	FEF31_RS01890
OG0000591	ABLE99_RS01810	FEF31_RS04065
OG0000592	ABLE99_RS02545	FEF31_RS02390
OG0000593	ABLE99_RS03390	FEF31_RS03200
OG0000594	ABLE99_RS01200	FEF31_RS00885
OG0000595	ABLE99_RS02890	FEF31_RS02735
OG0000597	ABLE99_RS02885	FEF31_RS02730
OG0000601	ABLE99_RS01730	FEF31_RS01555
OG0000604	ABLE99_RS02695	FEF31_RS04155
OG0000606	ABLE99_RS01710	FEF31_RS01535
OG0000607	ABLE99_RS01180	FEF31_RS00870
OG0000614	ABLE99_RS02180	FEF31_RS01905
OG0000615	ABLE99_RS02585	FEF31_RS02430
