Orthogroup	MHP_7422_genes	MHP_MHP699_genes
OG0000560	MHL_RS01890	DR100_RS02115
OG0000561	MHL_RS01190	DR100_RS00025
OG0000562	MHL_RS01895	DR100_RS02110
OG0000563	MHL_RS01880	DR100_RS02125
OG0000564	MHL_RS01370	DR100_RS03935
OG0000565	MHL_RS01945	DR100_RS02050
OG0000566	MHL_RS01935	DR100_RS02065
OG0000567	MHL_RS01910	DR100_RS02095
OG0000568	MHL_RS00775	DR100_RS00785
OG0000569	MHL_RS01320	DR100_RS00160
OG0000570	MHL_RS01325	DR100_RS04555
OG0000571	MHL_RS01330	DR100_RS00170
OG0000572	MHL_RS01350	DR100_RS00190
OG0000573	MHL_RS01770	DR100_RS02185
OG0000574	MHL_RS01390	DR100_RS00230
OG0000575	MHL_RS01305	DR100_RS00145
OG0000576	MHL_RS03700	DR100_RS02230
OG0000577	MHL_RS02715	DR100_RS01810
OG0000578	MHL_RS02735	DR100_RS02465
OG0000579	MHL_RS01850	DR100_RS03380
OG0000580	MHL_RS02840	DR100_RS04170
OG0000581	MHL_RS01845	DR100_RS03395
OG0000582	MHL_RS03975	DR100_RS04565
OG0000583	MHL_RS01765	DR100_RS02195
OG0000584	MHL_RS00660	DR100_RS01610
OG0000585	MHL_RS03810	DR100_RS03870
OG0000586	MHL_RS01750	DR100_RS02210
OG0000587	MHL_RS04145	DR100_RS04190
OG0000589	MHL_RS03730	DR100_RS03530
OG0000591	MHL_RS04150	DR100_RS04185
OG0000593	MHL_RS03525	DR100_RS01275
OG0000594	MHL_RS01310	DR100_RS00150
OG0000595	MHL_RS03050	DR100_RS03575
OG0000596	MHL_RS01805	DR100_RS02145
OG0000597	MHL_RS03045	DR100_RS03565
OG0000598	MHL_RS01810	DR100_RS02140
OG0000599	MHL_RS01815	DR100_RS02135
OG0000600	MHL_RS00655	DR100_RS01605
OG0000601	MHL_RS01885	DR100_RS02120
OG0000603	MHL_RS00640	DR100_RS01600
OG0000604	MHL_RS04155	DR100_RS04165
OG0000605	MHL_RS00635	DR100_RS01595
OG0000606	MHL_RS01860	DR100_RS03390
OG0000607	MHL_RS03830	DR100_RS00135
OG0000608	MHL_RS01900	DR100_RS02105
OG0000612	MHL_RS01830	DR100_RS04200
OG0000614	MHL_RS03735	DR100_RS04525
OG0000625	MHL_RS04225	DR100_RS04940
OG0000626	MHL_RS03880	DR100_RS03875
