Orthogroup	MHP_7422_genes	MHP_MHP696_genes
OG0000557	MHL_RS01345	DR090_RS00400
OG0000558	MHL_RS01315	DR090_RS00370
OG0000559	MHL_RS01775	DR090_RS02375
OG0000560	MHL_RS01890	DR090_RS00870
OG0000561	MHL_RS01190	DR090_RS00240
OG0000562	MHL_RS01895	DR090_RS00875
OG0000563	MHL_RS01880	DR090_RS00860
OG0000564	MHL_RS01370	DR090_RS00425
OG0000565	MHL_RS01945	DR090_RS00935
OG0000566	MHL_RS01935	DR090_RS00920
OG0000567	MHL_RS01910	DR090_RS00890
OG0000568	MHL_RS00775	DR090_RS00145
OG0000569	MHL_RS01320	DR090_RS00375
OG0000570	MHL_RS01325	DR090_RS04335
OG0000571	MHL_RS01330	DR090_RS00385
OG0000572	MHL_RS01350	DR090_RS00405
OG0000573	MHL_RS01770	DR090_RS02380
OG0000574	MHL_RS01390	DR090_RS00445
OG0000575	MHL_RS01305	DR090_RS00360
OG0000576	MHL_RS03700	DR090_RS02425
OG0000577	MHL_RS02715	DR090_RS01440
OG0000578	MHL_RS02735	DR090_RS01460
OG0000579	MHL_RS01850	DR090_RS00850
OG0000580	MHL_RS02840	DR090_RS03960
OG0000581	MHL_RS01845	DR090_RS00835
OG0000582	MHL_RS03975	DR090_RS04345
OG0000583	MHL_RS01765	DR090_RS02390
OG0000585	MHL_RS03810	DR090_RS03575
OG0000586	MHL_RS01750	DR090_RS02405
OG0000587	MHL_RS04145	DR090_RS03815
OG0000589	MHL_RS03730	DR090_RS03725
OG0000591	MHL_RS04150	DR090_RS00965
OG0000592	MHL_RS02705	DR090_RS01430
OG0000593	MHL_RS03525	DR090_RS01165
OG0000594	MHL_RS01310	DR090_RS00365
OG0000595	MHL_RS03050	DR090_RS03450
OG0000597	MHL_RS03045	DR090_RS03460
OG0000601	MHL_RS01885	DR090_RS00865
OG0000602	MHL_RS02110	DR090_RS03555
OG0000604	MHL_RS04155	DR090_RS03965
OG0000606	MHL_RS01860	DR090_RS00840
OG0000607	MHL_RS03830	DR090_RS00350
OG0000608	MHL_RS01900	DR090_RS00880
OG0000609	MHL_RS03840	DR090_RS00905
OG0000611	MHL_RS03910	DR090_RS01345
OG0000614	MHL_RS03735	DR090_RS03535
OG0000620	MHL_RS03795	DR090_RS00945
OG0000626	MHL_RS03880	DR090_RS03690
