Orthogroup	MHP_7448_genes	MHP_131B_genes
OG0000513	MHP7448_RS03460	NB627_RS03630
OG0000514	MHP7448_RS02885	NB627_RS03050
OG0000517	MHP7448_RS00065	NB627_RS00065
OG0000518	MHP7448_RS03145	NB627_RS03300
OG0000520	MHP7448_RS00915	NB627_RS01035
OG0000521	MHP7448_RS00265	NB627_RS00265
OG0000523	MHP7448_RS03395	NB627_RS03560
OG0000524	MHP7448_RS02695	NB627_RS02860
OG0000525	MHP7448_RS03365	NB627_RS03525
OG0000526	MHP7448_RS03985	NB627_RS01970, NB627_RS01965
OG0000527	MHP7448_RS01795	NB627_RS01910
OG0000531	MHP7448_RS01415	NB627_RS01530
OG0000532	MHP7448_RS01645	NB627_RS01755
OG0000538	MHP7448_RS01125	NB627_RS01240
OG0000540	MHP7448_RS02660	NB627_RS02830
OG0000543	MHP7448_RS01585	NB627_RS00515
OG0000544	MHP7448_RS01265	NB627_RS01370
OG0000545	MHP7448_RS01860	NB627_RS01955
OG0000546	MHP7448_RS02810	NB627_RS02975
OG0000551	MHP7448_RS03010	NB627_RS03170
OG0000552	MHP7448_RS03180	NB627_RS03340
OG0000553	MHP7448_RS02710	NB627_RS02875
OG0000554	MHP7448_RS02415	NB627_RS02565
OG0000555	MHP7448_RS04050	NB627_RS03105
OG0000557	MHP7448_RS01275	NB627_RS01385
OG0000558	MHP7448_RS01245	NB627_RS01345
OG0000559	MHP7448_RS01715	NB627_RS01830
OG0000560	MHP7448_RS01845	NB627_RS01940
OG0000561	MHP7448_RS01110	NB627_RS01225
OG0000562	MHP7448_RS01850	NB627_RS01945
OG0000563	MHP7448_RS01835	NB627_RS01935
OG0000564	MHP7448_RS03960	NB627_RS01410
OG0000565	MHP7448_RS01900	NB627_RS02010
OG0000566	MHP7448_RS01890	NB627_RS01990
OG0000567	MHP7448_RS01865	NB627_RS01960
OG0000568	MHP7448_RS00695	NB627_RS00795
OG0000569	MHP7448_RS01250	NB627_RS01350
OG0000570	MHP7448_RS01255	NB627_RS01355
OG0000571	MHP7448_RS01260	NB627_RS01360
OG0000572	MHP7448_RS01280	NB627_RS01390
OG0000573	MHP7448_RS01710	NB627_RS01825
OG0000574	MHP7448_RS01325	NB627_RS01430
OG0000576	MHP7448_RS03735	NB627_RS01780
OG0000577	MHP7448_RS02680	NB627_RS02850
OG0000578	MHP7448_RS02705	NB627_RS02870
OG0000579	MHP7448_RS01805	NB627_RS01920
OG0000580	MHP7448_RS02815	NB627_RS02980
OG0000581	MHP7448_RS01800	NB627_RS01915
OG0000582	MHP7448_RS03955	NB627_RS01380
OG0000583	MHP7448_RS01700	NB627_RS01815
OG0000584	MHP7448_RS02280, MHP7448_RS04015	NB627_RS00485
OG0000586	MHP7448_RS01690	NB627_RS01800
OG0000587	MHP7448_RS04085	NB627_RS02020
OG0000588	MHP7448_RS01670	NB627_RS01770
OG0000591	MHP7448_RS03890	NB627_RS02035
OG0000593	MHP7448_RS03560	NB627_RS03730
OG0000594	MHP7448_RS01240	NB627_RS01340
OG0000595	MHP7448_RS03030	NB627_RS03195
OG0000596	MHP7448_RS01750	NB627_RS01870
OG0000597	MHP7448_RS03025	NB627_RS03190
OG0000598	MHP7448_RS01755	NB627_RS01875
OG0000599	MHP7448_RS01760	NB627_RS01880
OG0000600	MHP7448_RS02285	NB627_RS00480
OG0000603	MHP7448_RS02300	NB627_RS00475
OG0000604	MHP7448_RS04090	NB627_RS02990
OG0000605	MHP7448_RS02305	NB627_RS00470
OG0000607	MHP7448_RS03855	NB627_RS01325
OG0000608	MHP7448_RS03865	NB627_RS01950
OG0000610	MHP7448_RS04080	NB627_RS00785
OG0000611	MHP7448_RS00090	NB627_RS00095
OG0000612	MHP7448_RS01770	NB627_RS01885
OG0000613	MHP7448_RS01910	NB627_RS02030
OG0000615	MHP7448_RS02715	NB627_RS02880
OG0000620	MHP7448_RS03820	NB627_RS02015
OG0000671	MHP7448_RS04060	NB627_RS03180
