Orthogroup	MHP_7448_genes	MHP_MHP679_genes
OG0000517	MHP7448_RS00065	DR086_RS01160
OG0000518	MHP7448_RS03145	DR086_RS01375
OG0000519	MHP7448_RS00790	DR086_RS03380
OG0000520	MHP7448_RS00915	DR086_RS02880
OG0000521	MHP7448_RS00265	DR086_RS00135
OG0000522	MHP7448_RS00300	DR086_RS00170
OG0000523	MHP7448_RS03395	DR086_RS01545
OG0000524	MHP7448_RS02695	DR086_RS00840
OG0000525	MHP7448_RS03365	DR086_RS05020
OG0000526	MHP7448_RS03985	DR086_RS04135
OG0000527	MHP7448_RS01795	DR086_RS00635
OG0000528	MHP7448_RS02035	DR086_RS04775
OG0000529	MHP7448_RS02170	DR086_RS02090
OG0000530	MHP7448_RS02370	DR086_RS03450
OG0000531	MHP7448_RS01415	DR086_RS01935
OG0000532	MHP7448_RS01645	DR086_RS03285
OG0000533	MHP7448_RS00600	DR086_RS02795
OG0000534	MHP7448_RS00380	DR086_RS00250
OG0000535	MHP7448_RS00045	DR086_RS04825
OG0000536	MHP7448_RS03575	DR086_RS02465
OG0000537	MHP7448_RS00735	DR086_RS03060
OG0000538	MHP7448_RS01125	DR086_RS01710
OG0000539	MHP7448_RS00210	DR086_RS00080
OG0000540	MHP7448_RS02660	DR086_RS00870
OG0000541	MHP7448_RS02740	DR086_RS03000
OG0000542	MHP7448_RS00350	DR086_RS00220
OG0000543	MHP7448_RS01585	DR086_RS03960
OG0000544	MHP7448_RS01265	DR086_RS04960
OG0000545	MHP7448_RS01860	DR086_RS00685
OG0000546	MHP7448_RS02810	DR086_RS04500
OG0000547	MHP7448_RS02935	DR086_RS01120
OG0000548	MHP7448_RS01610	DR086_RS03320
OG0000549	MHP7448_RS03355	DR086_RS05015
OG0000550	MHP7448_RS03495	DR086_RS01445
OG0000551	MHP7448_RS03010	DR086_RS02920
OG0000552	MHP7448_RS03180	DR086_RS01340
OG0000553	MHP7448_RS02710	DR086_RS04995
OG0000554	MHP7448_RS02415	DR086_RS03115
OG0000556	MHP7448_RS02330	DR086_RS04800
OG0000557	MHP7448_RS01275	DR086_RS02560
OG0000558	MHP7448_RS01245	DR086_RS02530
OG0000559	MHP7448_RS01715	DR086_RS01605
OG0000560	MHP7448_RS01845	DR086_RS00670
OG0000561	MHP7448_RS01110	DR086_RS01695
OG0000562	MHP7448_RS01850	DR086_RS00675
OG0000563	MHP7448_RS01835	DR086_RS00660
OG0000564	MHP7448_RS03960	DR086_RS03420
OG0000565	MHP7448_RS01900	DR086_RS03570
OG0000566	MHP7448_RS01890	DR086_RS00815
OG0000567	MHP7448_RS01865	DR086_RS00785
OG0000568	MHP7448_RS00695	DR086_RS03020
OG0000569	MHP7448_RS01250	DR086_RS02535
OG0000570	MHP7448_RS01255	DR086_RS04955
OG0000571	MHP7448_RS01260	DR086_RS02545
OG0000572	MHP7448_RS01280	DR086_RS02570
OG0000573	MHP7448_RS01710	DR086_RS01610
OG0000574	MHP7448_RS01325	DR086_RS03400
OG0000575	MHP7448_RS01235	DR086_RS02520
OG0000576	MHP7448_RS03735	DR086_RS01655
OG0000577	MHP7448_RS02680	DR086_RS00850
OG0000578	MHP7448_RS02705	DR086_RS00830
OG0000579	MHP7448_RS01805	DR086_RS00655
OG0000580	MHP7448_RS02815	DR086_RS01005
OG0000581	MHP7448_RS01800	DR086_RS00640
OG0000582	MHP7448_RS03955	DR086_RS04965
OG0000583	MHP7448_RS01700	DR086_RS01620
OG0000584	MHP7448_RS02280, MHP7448_RS04015	DR086_RS00715
OG0000586	MHP7448_RS01690	DR086_RS01635
OG0000587	MHP7448_RS04085	DR086_RS05080
OG0000588	MHP7448_RS01670	DR086_RS01660
OG0000590	MHP7448_RS02270	DR086_RS00705
OG0000591	MHP7448_RS03890	DR086_RS04045
OG0000592	MHP7448_RS02670	DR086_RS00860
OG0000593	MHP7448_RS03560	DR086_RS02450
OG0000594	MHP7448_RS01240	DR086_RS02525
OG0000595	MHP7448_RS03030	DR086_RS02900
OG0000600	MHP7448_RS02285	DR086_RS00720
OG0000601	MHP7448_RS01840	DR086_RS00665
OG0000603	MHP7448_RS02300	DR086_RS00735
OG0000605	MHP7448_RS02305	DR086_RS04115
OG0000606	MHP7448_RS01815	DR086_RS00645
OG0000607	MHP7448_RS03855	DR086_RS02510
OG0000608	MHP7448_RS03865	DR086_RS04790
OG0000610	MHP7448_RS04080	DR086_RS02475, DR086_RS03865, DR086_RS03640
OG0000613	MHP7448_RS01910	DR086_RS04040
OG0000618	MHP7448_RS03320	DR086_RS02365
OG0000626	MHP7448_RS03935	DR086_RS03955
OG0000628	MHP7448_RS02340	DR086_RS00770
OG0000629	MHP7448_RS03905	DR086_RS00695
OG0000630	MHP7448_RS02350	DR086_RS00780
OG0000631	MHP7448_RS02345	DR086_RS00775
