Orthogroup	MHP_7448_genes	MHP_MHP650_genes
OG0000525	MHP7448_RS03365	DR083_RS04850
OG0000526	MHP7448_RS03985	DR083_RS04265
OG0000527	MHP7448_RS01795	DR083_RS02220
OG0000528	MHP7448_RS02035	DR083_RS04730
OG0000529	MHP7448_RS02170	DR083_RS02725
OG0000530	MHP7448_RS02370	DR083_RS03310
OG0000531	MHP7448_RS01415	DR083_RS01085
OG0000532	MHP7448_RS01645	DR083_RS05100
OG0000533	MHP7448_RS00600	DR083_RS03335
OG0000534	MHP7448_RS00380	DR083_RS00260
OG0000535	MHP7448_RS00045	DR083_RS04655
OG0000536	MHP7448_RS03575	DR083_RS00825
OG0000537	MHP7448_RS00735	DR083_RS01285
OG0000538	MHP7448_RS01125	DR083_RS02000
OG0000539	MHP7448_RS00210	DR083_RS00090
OG0000540	MHP7448_RS02660	DR083_RS01925
OG0000541	MHP7448_RS02740	DR083_RS02135
OG0000542	MHP7448_RS00350	DR083_RS00230
OG0000543	MHP7448_RS01585	DR083_RS02950, DR083_RS03635
OG0000544	MHP7448_RS01265	DR083_RS04805
OG0000545	MHP7448_RS01860	DR083_RS04250
OG0000546	MHP7448_RS02810	DR083_RS00580
OG0000547	MHP7448_RS02935	DR083_RS05065
OG0000548	MHP7448_RS01610	DR083_RS03570
OG0000549	MHP7448_RS03355	DR083_RS04845
OG0000550	MHP7448_RS03495	DR083_RS00490
OG0000552	MHP7448_RS03180	DR083_RS01755
OG0000553	MHP7448_RS02710	DR083_RS04775
OG0000554	MHP7448_RS02415	DR083_RS03145
OG0000556	MHP7448_RS02330	DR083_RS04895
OG0000557	MHP7448_RS01275	DR083_RS02430
OG0000558	MHP7448_RS01245	DR083_RS02460
OG0000559	MHP7448_RS01715	DR083_RS02095
OG0000560	MHP7448_RS01845	DR083_RS02260
OG0000561	MHP7448_RS01110	DR083_RS02015
OG0000562	MHP7448_RS01850	DR083_RS02265
OG0000563	MHP7448_RS01835	DR083_RS02250
OG0000564	MHP7448_RS03960	DR083_RS01195
OG0000565	MHP7448_RS01900	DR083_RS02325
OG0000566	MHP7448_RS01890	DR083_RS02310
OG0000567	MHP7448_RS01865	DR083_RS02280
OG0000568	MHP7448_RS00695	DR083_RS01245
OG0000569	MHP7448_RS01250	DR083_RS02455
OG0000570	MHP7448_RS01255	DR083_RS04810
OG0000571	MHP7448_RS01260	DR083_RS02445
OG0000572	MHP7448_RS01280	DR083_RS02425
OG0000573	MHP7448_RS01710	DR083_RS02090
OG0000574	MHP7448_RS01325	DR083_RS01175
OG0000575	MHP7448_RS01235	DR083_RS02470
OG0000576	MHP7448_RS03735	DR083_RS05080
OG0000577	MHP7448_RS02680	DR083_RS02190
OG0000578	MHP7448_RS02705	DR083_RS02170
OG0000579	MHP7448_RS01805	DR083_RS02240
OG0000580	MHP7448_RS02815	DR083_RS03955
OG0000581	MHP7448_RS01800	DR083_RS02225
OG0000582	MHP7448_RS03955	DR083_RS04800
OG0000583	MHP7448_RS01700	DR083_RS02080
OG0000584	MHP7448_RS02280, MHP7448_RS04015	DR083_RS02920, DR083_RS03400
OG0000586	MHP7448_RS01690	DR083_RS02065
OG0000587	MHP7448_RS04085	DR083_RS05025
OG0000588	MHP7448_RS01670	DR083_RS02040
OG0000591	MHP7448_RS03890	DR083_RS04130
OG0000592	MHP7448_RS02670	DR083_RS02200
OG0000593	MHP7448_RS03560	DR083_RS00810
OG0000594	MHP7448_RS01240	DR083_RS02465
OG0000600	MHP7448_RS02285	DR083_RS03395
OG0000601	MHP7448_RS01840	DR083_RS02255
OG0000603	MHP7448_RS02300	DR083_RS03390
OG0000604	MHP7448_RS04090	DR083_RS03960
OG0000605	MHP7448_RS02305	DR083_RS03385
OG0000606	MHP7448_RS01815	DR083_RS02230
OG0000607	MHP7448_RS03855	DR083_RS02480
OG0000608	MHP7448_RS03865	DR083_RS02270
OG0000609	MHP7448_RS03875	DR083_RS05095
OG0000610	MHP7448_RS04080	DR083_RS04080
OG0000611	MHP7448_RS00090	DR083_RS04405
OG0000613	MHP7448_RS01910	DR083_RS04125
OG0000615	MHP7448_RS02715	DR083_RS02160
OG0000620	MHP7448_RS03820	DR083_RS04270
