Orthogroup	MHP_7448_genes	MHP_UFV01_genes
OG0000486	MHP7448_RS02235	FEF30_RS02680
OG0000487	MHP7448_RS02025	FEF30_RS04325
OG0000488	MHP7448_RS02060	FEF30_RS02425
OG0000489	MHP7448_RS00050	FEF30_RS00380
OG0000490	MHP7448_RS03645	FEF30_RS00320
OG0000491	MHP7448_RS01365	FEF30_RS01660
OG0000492	MHP7448_RS01440	FEF30_RS01740
OG0000493	MHP7448_RS00580	FEF30_RS00890
OG0000494	MHP7448_RS00650	FEF30_RS00955
OG0000495	MHP7448_RS02855	FEF30_RS03215
OG0000496	MHP7448_RS02845	FEF30_RS03205
OG0000497	MHP7448_RS02840	FEF30_RS03200
OG0000498	MHP7448_RS02760	FEF30_RS03115
OG0000499	MHP7448_RS02725	FEF30_RS03080
OG0000500	MHP7448_RS01950	FEF30_RS02310
OG0000502	MHP7448_RS01205	FEF30_RS01510
OG0000503	MHP7448_RS00765	FEF30_RS01070
OG0000504	MHP7448_RS00900	FEF30_RS01205
OG0000505	MHP7448_RS00935	FEF30_RS01240
OG0000506	MHP7448_RS00945	FEF30_RS01250
OG0000507	MHP7448_RS00980	FEF30_RS01285
OG0000508	MHP7448_RS00250	FEF30_RS00565
OG0000509	MHP7448_RS00285	FEF30_RS00600
OG0000510	MHP7448_RS00295	FEF30_RS00610
OG0000511	MHP7448_RS00430	FEF30_RS00745
OG0000512	MHP7448_RS02575	FEF30_RS02930
OG0000513	MHP7448_RS03460	FEF30_RS00145
OG0000514	MHP7448_RS02885	FEF30_RS03240
OG0000516	MHP7448_RS02030	FEF30_RS04330
OG0000517	MHP7448_RS00065	FEF30_RS00395
OG0000518	MHP7448_RS03145	FEF30_RS03455
OG0000519	MHP7448_RS00790	FEF30_RS01095
OG0000520	MHP7448_RS00915	FEF30_RS01220
OG0000521	MHP7448_RS00265	FEF30_RS00580
OG0000522	MHP7448_RS00300	FEF30_RS00615
OG0000523	MHP7448_RS03395	FEF30_RS00080
OG0000524	MHP7448_RS02695	FEF30_RS03045
OG0000525	MHP7448_RS03365	FEF30_RS04105
OG0000526	MHP7448_RS03985	FEF30_RS02235
OG0000527	MHP7448_RS01795	FEF30_RS02175
OG0000528	MHP7448_RS02035	FEF30_RS02395
OG0000529	MHP7448_RS02170	FEF30_RS02615
OG0000530	MHP7448_RS02370	FEF30_RS02720
OG0000531	MHP7448_RS01415	FEF30_RS01715
OG0000532	MHP7448_RS01645	FEF30_RS01945
OG0000533	MHP7448_RS00600	FEF30_RS00915
OG0000534	MHP7448_RS00380	FEF30_RS00695
OG0000535	MHP7448_RS00045	FEF30_RS04175
OG0000536	MHP7448_RS03575	FEF30_RS00260
OG0000537	MHP7448_RS00735	FEF30_RS01035
OG0000538	MHP7448_RS01125	FEF30_RS01435
OG0000539	MHP7448_RS00210	FEF30_RS00530
OG0000540	MHP7448_RS02660	FEF30_RS03015
OG0000541	MHP7448_RS02740	FEF30_RS03095
OG0000542	MHP7448_RS00350	FEF30_RS00665
OG0000544	MHP7448_RS01265	FEF30_RS04245
OG0000546	MHP7448_RS02810	FEF30_RS03165
OG0000547	MHP7448_RS02935	FEF30_RS03290
OG0000548	MHP7448_RS01610	FEF30_RS01910
OG0000549	MHP7448_RS03355	FEF30_RS04100
OG0000550	MHP7448_RS03495	FEF30_RS00180
OG0000551	MHP7448_RS03010	FEF30_RS03360
OG0000552	MHP7448_RS03180	FEF30_RS03490
OG0000553	MHP7448_RS02710	FEF30_RS04365
OG0000554	MHP7448_RS02415	FEF30_RS02765
OG0000555	MHP7448_RS04050	FEF30_RS03295
OG0000556	MHP7448_RS02330	FEF30_RS04300
OG0000557	MHP7448_RS01275	FEF30_RS01575
OG0000558	MHP7448_RS01245	FEF30_RS01545
OG0000559	MHP7448_RS01715	FEF30_RS02015
OG0000560	MHP7448_RS01845	FEF30_RS02215
OG0000561	MHP7448_RS01110	FEF30_RS01420
OG0000562	MHP7448_RS01850	FEF30_RS02220
OG0000563	MHP7448_RS01835	FEF30_RS02205
OG0000564	MHP7448_RS03960	FEF30_RS01600
OG0000565	MHP7448_RS01900	FEF30_RS02260
OG0000566	MHP7448_RS01890	FEF30_RS02245
OG0000567	MHP7448_RS01865	FEF30_RS02230
OG0000568	MHP7448_RS00695	FEF30_RS00995
OG0000569	MHP7448_RS01250	FEF30_RS01550
OG0000570	MHP7448_RS01255	FEF30_RS04240
OG0000571	MHP7448_RS01260	FEF30_RS01560
OG0000572	MHP7448_RS01280	FEF30_RS01580
OG0000573	MHP7448_RS01710	FEF30_RS02010
OG0000574	MHP7448_RS01325	FEF30_RS01620
OG0000575	MHP7448_RS01235	FEF30_RS01535
OG0000576	MHP7448_RS03735	FEF30_RS01970
OG0000577	MHP7448_RS02680	FEF30_RS03035
OG0000578	MHP7448_RS02705	FEF30_RS03055
OG0000579	MHP7448_RS01805	FEF30_RS02195
OG0000580	MHP7448_RS02815	FEF30_RS03170
OG0000581	MHP7448_RS01800	FEF30_RS02180
OG0000582	MHP7448_RS03955	FEF30_RS04250
OG0000583	MHP7448_RS01700	FEF30_RS02000
OG0000584	MHP7448_RS02280, MHP7448_RS04015	FEF30_RS02075
OG0000586	MHP7448_RS01690	FEF30_RS01985
OG0000587	MHP7448_RS04085	FEF30_RS04465
OG0000588	MHP7448_RS01670	FEF30_RS01960
OG0000590	MHP7448_RS02270	FEF30_RS02060
OG0000591	MHP7448_RS03890	FEF30_RS03985
OG0000592	MHP7448_RS02670	FEF30_RS03025
OG0000593	MHP7448_RS03560	FEF30_RS00245
OG0000594	MHP7448_RS01240	FEF30_RS01540
OG0000595	MHP7448_RS03030	FEF30_RS04470
OG0000596	MHP7448_RS01750	FEF30_RS02140
OG0000597	MHP7448_RS03025	FEF30_RS03375
OG0000598	MHP7448_RS01755	FEF30_RS02145
OG0000599	MHP7448_RS01760	FEF30_RS02150
OG0000600	MHP7448_RS02285	FEF30_RS02080
OG0000601	MHP7448_RS01840	FEF30_RS02210
OG0000602	MHP7448_RS02055	FEF30_RS02420
OG0000603	MHP7448_RS02300	FEF30_RS02090
OG0000604	MHP7448_RS04090	FEF30_RS04060
OG0000605	MHP7448_RS02305	FEF30_RS02095
OG0000606	MHP7448_RS01815	FEF30_RS02185
OG0000607	MHP7448_RS03855	FEF30_RS01525
OG0000610	MHP7448_RS04080	FEF30_RS03840
OG0000612	MHP7448_RS01770	FEF30_RS02155
OG0000615	MHP7448_RS02715	FEF30_RS03065
OG0000618	MHP7448_RS03320	FEF30_RS03625
OG0000628	MHP7448_RS02340	FEF30_RS02125
OG0000629	MHP7448_RS03905	FEF30_RS02050
OG0000630	MHP7448_RS02350	FEF30_RS02135
OG0000631	MHP7448_RS02345	FEF30_RS02130
