Orthogroup	MHP_7448_genes	MHP_MHP691_genes
OG0000520	MHP7448_RS00915	DR087_RS02535
OG0000521	MHP7448_RS00265	DR087_RS01785
OG0000522	MHP7448_RS00300	DR087_RS01820
OG0000523	MHP7448_RS03395	DR087_RS00590
OG0000524	MHP7448_RS02695	DR087_RS01260
OG0000525	MHP7448_RS03365	DR087_RS04645
OG0000526	MHP7448_RS03985	DR087_RS04050
OG0000528	MHP7448_RS02035	DR087_RS04415
OG0000529	MHP7448_RS02170	DR087_RS00205
OG0000530	MHP7448_RS02370	DR087_RS01735
OG0000531	MHP7448_RS01415	DR087_RS01130
OG0000532	MHP7448_RS01645	DR087_RS03180
OG0000533	MHP7448_RS00600	DR087_RS03510
OG0000534	MHP7448_RS00380	DR087_RS01900
OG0000535	MHP7448_RS00045	DR087_RS04460
OG0000537	MHP7448_RS00735	DR087_RS02220
OG0000538	MHP7448_RS01125	DR087_RS01975
OG0000539	MHP7448_RS00210	DR087_RS02345
OG0000540	MHP7448_RS02660	DR087_RS01290
OG0000541	MHP7448_RS02740	DR087_RS01220
OG0000542	MHP7448_RS00350	DR087_RS01870
OG0000543	MHP7448_RS01585	DR087_RS00345
OG0000544	MHP7448_RS01265	DR087_RS04710
OG0000545	MHP7448_RS01860	DR087_RS01630
OG0000546	MHP7448_RS02810	DR087_RS04305
OG0000547	MHP7448_RS02935	DR087_RS01470
OG0000548	MHP7448_RS01610	DR087_RS03220
OG0000549	MHP7448_RS03355	DR087_RS04650
OG0000550	MHP7448_RS03495	DR087_RS00690
OG0000551	MHP7448_RS03010	DR087_RS03385
OG0000552	MHP7448_RS03180	DR087_RS00910
OG0000553	MHP7448_RS02710	DR087_RS04565
OG0000554	MHP7448_RS02415	DR087_RS01690
OG0000555	MHP7448_RS04050	DR087_RS04580
OG0000556	MHP7448_RS02330	DR087_RS04430
OG0000557	MHP7448_RS01275	DR087_RS02850
OG0000558	MHP7448_RS01245	DR087_RS02820
OG0000559	MHP7448_RS01715	DR087_RS02085
OG0000560	MHP7448_RS01845	DR087_RS01645
OG0000561	MHP7448_RS01110	DR087_RS01990
OG0000562	MHP7448_RS01850	DR087_RS01640
OG0000563	MHP7448_RS01835	DR087_RS01655
OG0000564	MHP7448_RS03960	DR087_RS03320
OG0000565	MHP7448_RS01900	DR087_RS01590
OG0000566	MHP7448_RS01890	DR087_RS01600
OG0000567	MHP7448_RS01865	DR087_RS04055, DR087_RS01625
OG0000568	MHP7448_RS00695	DR087_RS02180
OG0000569	MHP7448_RS01250	DR087_RS02825
OG0000570	MHP7448_RS01255	DR087_RS04705
OG0000571	MHP7448_RS01260	DR087_RS02835
OG0000572	MHP7448_RS01280	DR087_RS02855
OG0000573	MHP7448_RS01710	DR087_RS02080
OG0000574	MHP7448_RS01325	DR087_RS03300
OG0000575	MHP7448_RS01235	DR087_RS02810
OG0000576	MHP7448_RS03735	DR087_RS02035
OG0000577	MHP7448_RS02680	DR087_RS01270
OG0000578	MHP7448_RS02705	DR087_RS01250
OG0000580	MHP7448_RS02815	DR087_RS04010
OG0000582	MHP7448_RS03955	DR087_RS04715
OG0000583	MHP7448_RS01700	DR087_RS02070
OG0000584	MHP7448_RS02280, MHP7448_RS04015	DR087_RS00315
OG0000586	MHP7448_RS01690	DR087_RS02055
OG0000587	MHP7448_RS04085	DR087_RS04775
OG0000588	MHP7448_RS01670	DR087_RS02030
OG0000592	MHP7448_RS02670	DR087_RS01280
OG0000593	MHP7448_RS03560	DR087_RS00755
OG0000594	MHP7448_RS01240	DR087_RS02815
OG0000595	MHP7448_RS03030	DR087_RS03405
OG0000600	MHP7448_RS02285	DR087_RS00310
OG0000601	MHP7448_RS01840	DR087_RS01650
OG0000602	MHP7448_RS02055	DR087_RS00080
OG0000603	MHP7448_RS02300	DR087_RS00305
OG0000605	MHP7448_RS02305	DR087_RS00300
OG0000607	MHP7448_RS03855	DR087_RS02800
OG0000608	MHP7448_RS03865	DR087_RS04600
OG0000609	MHP7448_RS03875	DR087_RS01615
OG0000611	MHP7448_RS00090	DR087_RS00520
OG0000613	MHP7448_RS01910	DR087_RS04040
