Orthogroup	MHP_7448_genes	MHP_MHP709_genes
OG0000507	MHP7448_RS00980	DR088_RS01650
OG0000508	MHP7448_RS00250	DR088_RS01265
OG0000509	MHP7448_RS00285	DR088_RS01230
OG0000510	MHP7448_RS00295	DR088_RS01220
OG0000511	MHP7448_RS00430	DR088_RS01085
OG0000512	MHP7448_RS02575	DR088_RS03135
OG0000513	MHP7448_RS03460	DR088_RS02190
OG0000514	MHP7448_RS02885	DR088_RS00275
OG0000516	MHP7448_RS02030	DR088_RS04340
OG0000517	MHP7448_RS00065	DR088_RS01915
OG0000518	MHP7448_RS03145	DR088_RS01450
OG0000519	MHP7448_RS00790	DR088_RS02745
OG0000520	MHP7448_RS00915	DR088_RS01715
OG0000521	MHP7448_RS00265	DR088_RS01250
OG0000522	MHP7448_RS00300	DR088_RS01215
OG0000523	MHP7448_RS03395	DR088_RS02255
OG0000524	MHP7448_RS02695	DR088_RS00095
OG0000525	MHP7448_RS03365	DR088_RS04440
OG0000526	MHP7448_RS03985	DR088_RS03780
OG0000527	MHP7448_RS01795	DR088_RS00365
OG0000528	MHP7448_RS02035	DR088_RS04345
OG0000529	MHP7448_RS02170	DR088_RS02880
OG0000530	MHP7448_RS02370	DR088_RS02435
OG0000531	MHP7448_RS01415	DR088_RS02675
OG0000532	MHP7448_RS01645	DR088_RS04600
OG0000533	MHP7448_RS00600	DR088_RS00780
OG0000534	MHP7448_RS00380	DR088_RS01135
OG0000535	MHP7448_RS00045	DR088_RS04420
OG0000536	MHP7448_RS03575	DR088_RS02125
OG0000537	MHP7448_RS00735	DR088_RS02805
OG0000538	MHP7448_RS01125	DR088_RS00820
OG0000539	MHP7448_RS00210	DR088_RS01305
OG0000540	MHP7448_RS02660	DR088_RS00065
OG0000541	MHP7448_RS02740	DR088_RS00135
OG0000542	MHP7448_RS00350	DR088_RS01165
OG0000544	MHP7448_RS01265	DR088_RS04370
OG0000545	MHP7448_RS01860	DR088_RS00420
OG0000546	MHP7448_RS02810	DR088_RS03745
OG0000547	MHP7448_RS02935	DR088_RS00325
OG0000548	MHP7448_RS01610	DR088_RS03345
OG0000549	MHP7448_RS03355	DR088_RS04435
OG0000550	MHP7448_RS03495	DR088_RS02155
OG0000551	MHP7448_RS03010	DR088_RS03225
OG0000552	MHP7448_RS03180	DR088_RS01485
OG0000553	MHP7448_RS02710	DR088_RS04295
OG0000554	MHP7448_RS02415	DR088_RS02390
OG0000555	MHP7448_RS04050	DR088_RS03765
OG0000557	MHP7448_RS01275	DR088_RS00965
OG0000558	MHP7448_RS01245	DR088_RS00935
OG0000559	MHP7448_RS01715	DR088_RS02315
OG0000560	MHP7448_RS01845	DR088_RS00405
OG0000561	MHP7448_RS01110	DR088_RS00805
OG0000562	MHP7448_RS01850	DR088_RS00410
OG0000563	MHP7448_RS01835	DR088_RS00395
OG0000564	MHP7448_RS03960	DR088_RS03880
OG0000565	MHP7448_RS01900	DR088_RS00470
OG0000566	MHP7448_RS01890	DR088_RS00455
OG0000567	MHP7448_RS01865	DR088_RS00425
OG0000568	MHP7448_RS00695	DR088_RS02845
OG0000569	MHP7448_RS01250	DR088_RS00940
OG0000570	MHP7448_RS01255	DR088_RS04365
OG0000571	MHP7448_RS01260	DR088_RS00950
OG0000572	MHP7448_RS01280	DR088_RS00970
OG0000573	MHP7448_RS01710	DR088_RS02320
OG0000574	MHP7448_RS01325	DR088_RS01010
OG0000575	MHP7448_RS01235	DR088_RS00925
OG0000576	MHP7448_RS03735	DR088_RS02365
OG0000577	MHP7448_RS02680	DR088_RS00085
OG0000578	MHP7448_RS02705	DR088_RS00105
OG0000579	MHP7448_RS01805	DR088_RS00385
OG0000580	MHP7448_RS02815	DR088_RS03750
OG0000581	MHP7448_RS01800	DR088_RS00370
OG0000582	MHP7448_RS03955	DR088_RS04375
OG0000583	MHP7448_RS01700	DR088_RS02330
OG0000586	MHP7448_RS01690	DR088_RS02345
OG0000587	MHP7448_RS04085	DR088_RS03785
OG0000588	MHP7448_RS01670	DR088_RS02370
OG0000591	MHP7448_RS03890	DR088_RS00500
OG0000592	MHP7448_RS02670	DR088_RS00075
OG0000593	MHP7448_RS03560	DR088_RS02110
OG0000594	MHP7448_RS01240	DR088_RS00930
OG0000595	MHP7448_RS03030	DR088_RS03435
OG0000597	MHP7448_RS03025	DR088_RS03445
OG0000601	MHP7448_RS01840	DR088_RS00400
OG0000602	MHP7448_RS02055	DR088_RS00645
OG0000604	MHP7448_RS04090	DR088_RS03755
OG0000606	MHP7448_RS01815	DR088_RS00375
OG0000607	MHP7448_RS03855	DR088_RS00915
OG0000608	MHP7448_RS03865	DR088_RS00415
OG0000609	MHP7448_RS03875	DR088_RS00440
OG0000611	MHP7448_RS00090	DR088_RS01940
OG0000613	MHP7448_RS01910	DR088_RS03790
OG0000620	MHP7448_RS03820	DR088_RS00480
OG0000626	MHP7448_RS03935	DR088_RS03665
