Orthogroup	MHP_7448_genes	MHP_UFV02_genes
OG0000486	MHP7448_RS02235	FEF31_RS02045
OG0000487	MHP7448_RS02025	FEF31_RS04485
OG0000488	MHP7448_RS02060	FEF31_RS01790
OG0000489	MHP7448_RS00050	FEF31_RS03335
OG0000490	MHP7448_RS03645	FEF31_RS03275
OG0000491	MHP7448_RS01365	FEF31_RS01005
OG0000492	MHP7448_RS01440	FEF31_RS01085
OG0000493	MHP7448_RS00580	FEF31_RS00240
OG0000494	MHP7448_RS00650	FEF31_RS00300
OG0000495	MHP7448_RS02855	FEF31_RS02575
OG0000496	MHP7448_RS02845	FEF31_RS02565
OG0000497	MHP7448_RS02840	FEF31_RS02560
OG0000498	MHP7448_RS02760	FEF31_RS02480
OG0000499	MHP7448_RS02725	FEF31_RS02445
OG0000500	MHP7448_RS01950	FEF31_RS01675
OG0000502	MHP7448_RS01205	FEF31_RS00855
OG0000503	MHP7448_RS00765	FEF31_RS00415
OG0000504	MHP7448_RS00900	FEF31_RS00550
OG0000505	MHP7448_RS00935	FEF31_RS00585
OG0000506	MHP7448_RS00945	FEF31_RS00595
OG0000507	MHP7448_RS00980	FEF31_RS00630
OG0000508	MHP7448_RS00250	FEF31_RS03520
OG0000509	MHP7448_RS00285	FEF31_RS03555
OG0000510	MHP7448_RS00295	FEF31_RS03565
OG0000511	MHP7448_RS00430	FEF31_RS00095
OG0000512	MHP7448_RS02575	FEF31_RS02295
OG0000513	MHP7448_RS03460	FEF31_RS03100
OG0000514	MHP7448_RS02885	FEF31_RS02600
OG0000516	MHP7448_RS02030	FEF31_RS04490
OG0000517	MHP7448_RS00065	FEF31_RS03350
OG0000518	MHP7448_RS03145	FEF31_RS03675
OG0000519	MHP7448_RS00790	FEF31_RS00440
OG0000520	MHP7448_RS00915	FEF31_RS00565
OG0000521	MHP7448_RS00265	FEF31_RS03535
OG0000522	MHP7448_RS00300	FEF31_RS03570
OG0000523	MHP7448_RS03395	FEF31_RS03035
OG0000524	MHP7448_RS02695	FEF31_RS02410
OG0000525	MHP7448_RS03365	FEF31_RS04585
OG0000526	MHP7448_RS03985	FEF31_RS01585
OG0000527	MHP7448_RS01795	FEF31_RS01525
OG0000528	MHP7448_RS02035	FEF31_RS01760
OG0000529	MHP7448_RS02170	FEF31_RS01980
OG0000530	MHP7448_RS02370	FEF31_RS02080
OG0000531	MHP7448_RS01415	FEF31_RS01060
OG0000532	MHP7448_RS01645	FEF31_RS01290
OG0000533	MHP7448_RS00600	FEF31_RS00260
OG0000534	MHP7448_RS00380	FEF31_RS00045
OG0000535	MHP7448_RS00045	FEF31_RS04655
OG0000536	MHP7448_RS03575	FEF31_RS03215
OG0000537	MHP7448_RS00735	FEF31_RS00380
OG0000538	MHP7448_RS01125	FEF31_RS00780
OG0000539	MHP7448_RS00210	FEF31_RS03485
OG0000540	MHP7448_RS02660	FEF31_RS02380
OG0000541	MHP7448_RS02740	FEF31_RS02460
OG0000542	MHP7448_RS00350	FEF31_RS00015
OG0000544	MHP7448_RS01265	FEF31_RS04410
OG0000545	MHP7448_RS01860	FEF31_RS01570
OG0000546	MHP7448_RS02810	FEF31_RS02530
OG0000547	MHP7448_RS02935	FEF31_RS02650
OG0000548	MHP7448_RS01610	FEF31_RS01255
OG0000549	MHP7448_RS03355	FEF31_RS04580
OG0000550	MHP7448_RS03495	FEF31_RS03135
OG0000552	MHP7448_RS03180	FEF31_RS03710
OG0000553	MHP7448_RS02710	FEF31_RS04535
OG0000554	MHP7448_RS02415	FEF31_RS02125
OG0000555	MHP7448_RS04050	FEF31_RS02655
OG0000556	MHP7448_RS02330	FEF31_RS04460
OG0000557	MHP7448_RS01275	FEF31_RS00920
OG0000558	MHP7448_RS01245	FEF31_RS00890
OG0000559	MHP7448_RS01715	FEF31_RS01360
OG0000560	MHP7448_RS01845	FEF31_RS01560
OG0000561	MHP7448_RS01110	FEF31_RS00765
OG0000562	MHP7448_RS01850	FEF31_RS01565
OG0000563	MHP7448_RS01835	FEF31_RS01550
OG0000564	MHP7448_RS03960	FEF31_RS00945
OG0000565	MHP7448_RS01900	FEF31_RS01620
OG0000566	MHP7448_RS01890	FEF31_RS01605
OG0000567	MHP7448_RS01865	FEF31_RS01580
OG0000568	MHP7448_RS00695	FEF31_RS00340
OG0000569	MHP7448_RS01250	FEF31_RS00895
OG0000570	MHP7448_RS01255	FEF31_RS04405
OG0000571	MHP7448_RS01260	FEF31_RS00905
OG0000572	MHP7448_RS01280	FEF31_RS00925
OG0000573	MHP7448_RS01710	FEF31_RS01355
OG0000574	MHP7448_RS01325	FEF31_RS00965
OG0000575	MHP7448_RS01235	FEF31_RS00880
OG0000576	MHP7448_RS03735	FEF31_RS01315
OG0000577	MHP7448_RS02680	FEF31_RS02400
OG0000578	MHP7448_RS02705	FEF31_RS02420
OG0000579	MHP7448_RS01805	FEF31_RS01540
OG0000580	MHP7448_RS02815	FEF31_RS02535
OG0000581	MHP7448_RS01800	FEF31_RS01530
OG0000582	MHP7448_RS03955	FEF31_RS04415
OG0000583	MHP7448_RS01700	FEF31_RS01345
OG0000584	MHP7448_RS02280, MHP7448_RS04015	FEF31_RS01425
OG0000586	MHP7448_RS01690	FEF31_RS01330
OG0000587	MHP7448_RS04085	FEF31_RS04780
OG0000588	MHP7448_RS01670	FEF31_RS01305
OG0000590	MHP7448_RS02270	FEF31_RS01410
OG0000591	MHP7448_RS03890	FEF31_RS04065
OG0000592	MHP7448_RS02670	FEF31_RS02390
OG0000593	MHP7448_RS03560	FEF31_RS03200
OG0000594	MHP7448_RS01240	FEF31_RS00885
OG0000595	MHP7448_RS03030	FEF31_RS02735
OG0000596	MHP7448_RS01750	FEF31_RS01490
OG0000597	MHP7448_RS03025	FEF31_RS02730
OG0000598	MHP7448_RS01755	FEF31_RS01495
OG0000599	MHP7448_RS01760	FEF31_RS01500
OG0000600	MHP7448_RS02285	FEF31_RS01430
OG0000601	MHP7448_RS01840	FEF31_RS01555
OG0000603	MHP7448_RS02300	FEF31_RS01440
OG0000604	MHP7448_RS04090	FEF31_RS04155
OG0000605	MHP7448_RS02305	FEF31_RS01445
OG0000606	MHP7448_RS01815	FEF31_RS01535
OG0000607	MHP7448_RS03855	FEF31_RS00870
OG0000610	MHP7448_RS04080	FEF31_RS03930
OG0000612	MHP7448_RS01770	FEF31_RS01505
OG0000613	MHP7448_RS01910	FEF31_RS01640
OG0000615	MHP7448_RS02715	FEF31_RS02430
OG0000618	MHP7448_RS03320	FEF31_RS02240
OG0000628	MHP7448_RS02340	FEF31_RS01475
OG0000629	MHP7448_RS03905	FEF31_RS01400
OG0000630	MHP7448_RS02350	FEF31_RS01485
OG0000631	MHP7448_RS02345	FEF31_RS01480
