Orthogroup	MHP_7448_genes	MHP_MHP682_genes
OG0000523	MHP7448_RS03395	DR097_RS00715
OG0000524	MHP7448_RS02695	DR097_RS01530
OG0000525	MHP7448_RS03365	DR097_RS04770
OG0000526	MHP7448_RS03985	DR097_RS04225, DR097_RS04230
OG0000527	MHP7448_RS01795	DR097_RS04395
OG0000528	MHP7448_RS02035	DR097_RS04575
OG0000529	MHP7448_RS02170	DR097_RS02735
OG0000530	MHP7448_RS02370	DR097_RS02115
OG0000531	MHP7448_RS01415	DR097_RS01630
OG0000532	MHP7448_RS01645	DR097_RS03520
OG0000533	MHP7448_RS00600	DR097_RS03360
OG0000534	MHP7448_RS00380	DR097_RS00050
OG0000535	MHP7448_RS00045	DR097_RS04745
OG0000536	MHP7448_RS03575	DR097_RS03385
OG0000537	MHP7448_RS00735	DR097_RS01095
OG0000538	MHP7448_RS01125	DR097_RS00500
OG0000539	MHP7448_RS00210	DR097_RS00220
OG0000540	MHP7448_RS02660	DR097_RS01560
OG0000541	MHP7448_RS02740	DR097_RS01485
OG0000542	MHP7448_RS00350	DR097_RS00080
OG0000543	MHP7448_RS01585	DR097_RS02005
OG0000544	MHP7448_RS01265	DR097_RS04515
OG0000545	MHP7448_RS01860	DR097_RS02535
OG0000546	MHP7448_RS02810	DR097_RS01750
OG0000547	MHP7448_RS02935	DR097_RS04935
OG0000548	MHP7448_RS01610	DR097_RS03110
OG0000549	MHP7448_RS03355	DR097_RS04765
OG0000550	MHP7448_RS03495	DR097_RS00615
OG0000551	MHP7448_RS03010	DR097_RS01310
OG0000552	MHP7448_RS03180	DR097_RS01380
OG0000553	MHP7448_RS02710	DR097_RS04650
OG0000554	MHP7448_RS02415	DR097_RS02160
OG0000556	MHP7448_RS02330	DR097_RS04700
OG0000557	MHP7448_RS01275	DR097_RS00355
OG0000558	MHP7448_RS01245	DR097_RS00385
OG0000559	MHP7448_RS01715	DR097_RS01855
OG0000560	MHP7448_RS01845	DR097_RS02550
OG0000561	MHP7448_RS01110	DR097_RS00515
OG0000562	MHP7448_RS01850	DR097_RS02545
OG0000563	MHP7448_RS01835	DR097_RS02565
OG0000564	MHP7448_RS03960	DR097_RS03805
OG0000565	MHP7448_RS01900	DR097_RS02490
OG0000566	MHP7448_RS01890	DR097_RS02505
OG0000567	MHP7448_RS01865	DR097_RS02530
OG0000568	MHP7448_RS00695	DR097_RS01135
OG0000569	MHP7448_RS01250	DR097_RS00380
OG0000570	MHP7448_RS01255	DR097_RS04520
OG0000571	MHP7448_RS01260	DR097_RS00370
OG0000572	MHP7448_RS01280	DR097_RS00350
OG0000573	MHP7448_RS01710	DR097_RS01860
OG0000575	MHP7448_RS01235	DR097_RS00395
OG0000576	MHP7448_RS03735	DR097_RS01905
OG0000577	MHP7448_RS02680	DR097_RS01540
OG0000578	MHP7448_RS02705	DR097_RS01520
OG0000579	MHP7448_RS01805	DR097_RS03415
OG0000580	MHP7448_RS02815	DR097_RS04150
OG0000581	MHP7448_RS01800	DR097_RS03400
OG0000582	MHP7448_RS03955	DR097_RS04510
OG0000583	MHP7448_RS01700	DR097_RS01870
OG0000584	MHP7448_RS02280, MHP7448_RS04015	DR097_RS02035
OG0000586	MHP7448_RS01690	DR097_RS01885
OG0000587	MHP7448_RS04085	DR097_RS04895
OG0000591	MHP7448_RS03890	DR097_RS00880
OG0000592	MHP7448_RS02670	DR097_RS01550
OG0000593	MHP7448_RS03560	DR097_RS00550
OG0000594	MHP7448_RS01240	DR097_RS00390
OG0000600	MHP7448_RS02285	DR097_RS02040
OG0000601	MHP7448_RS01840	DR097_RS02555
OG0000603	MHP7448_RS02300	DR097_RS02045
OG0000604	MHP7448_RS04090	DR097_RS04140
OG0000605	MHP7448_RS02305	DR097_RS02050
OG0000606	MHP7448_RS01815	DR097_RS03405
OG0000607	MHP7448_RS03855	DR097_RS00405
OG0000608	MHP7448_RS03865	DR097_RS04730
OG0000610	MHP7448_RS04080	DR097_RS04060
OG0000611	MHP7448_RS00090	DR097_RS02465
OG0000615	MHP7448_RS02715	DR097_RS01510
OG0000618	MHP7448_RS03320	DR097_RS03000
OG0000625	MHP7448_RS04130	DR097_RS04920
OG0000633	MHP7448_RS04075	DR097_RS03425
