#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
cwlJ	spoVAEB	224308.BSU02600	224308.BSU23402	0	0	0.547	0	0.103	0	0	0	0.576
cwlJ	spoVAF	224308.BSU02600	224308.BSU23390	0	0	0.533	0	0.076	0	0	0	0.550
cwlJ	gerR	224308.BSU02600	224308.BSU15090	0	0	0.729	0	0.077	0	0	0	0.739
cwlJ	ydcC	224308.BSU02600	224308.BSU04630	0	0	0.768	0	0.045	0	0	0	0.768
cwlJ	spoIIP	224308.BSU02600	224308.BSU25530	0	0	0.701	0	0.066	0	0	0	0.709
cwlJ	spoIVA	224308.BSU02600	224308.BSU22800	0	0	0.489	0	0.088	0	0	0	0.514
cwlJ	spoVAC	224308.BSU02600	224308.BSU23420	0	0	0.557	0	0.190	0	0	0	0.626
cwlJ	ypeB	224308.BSU02600	224308.BSU22920	0.095	0	0.572	0	0.151	0	0	0	0.642
cwlJ	gerQ	224308.BSU02600	224308.BSU37920	0.171	0	0.774	0	0.728	0	0	0	0.944
dacF	yabP	224308.BSU23480	224308.BSU00600	0	0	0.449	0	0.058	0	0	0	0.458
dacF	sigE	224308.BSU23480	224308.BSU15320	0	0	0.418	0	0.053	0	0	0	0.425
dacF	sigG	224308.BSU23480	224308.BSU15330	0	0	0.454	0	0.090	0	0	0	0.481
dacF	yodS	224308.BSU23480	224308.BSU19730	0	0	0	0	0.624	0	0	0	0.624
dacF	spoIVA	224308.BSU23480	224308.BSU22800	0	0	0.520	0	0.134	0	0	0	0.566
dacF	spoVAF	224308.BSU23480	224308.BSU23390	0.426	0	0.276	0	0.045	0	0	0	0.568
dacF	spoVAEA	224308.BSU23480	224308.BSU23401	0.405	0	0	0	0.065	0	0	0	0.420
dacF	spoVAEB	224308.BSU23480	224308.BSU23402	0.393	0	0.425	0	0.047	0	0	0	0.638
dacF	spoVAD	224308.BSU23480	224308.BSU23410	0.393	0	0.481	0	0.121	0	0	0	0.699
dacF	spoVAC	224308.BSU23480	224308.BSU23420	0.398	0	0.411	0	0.119	0	0	0	0.660
dacF	spoVAB	224308.BSU23480	224308.BSU23430	0.445	0	0	0	0.057	0	0	0	0.454
dacF	spoVAA	224308.BSU23480	224308.BSU23440	0.445	0	0	0	0.090	0	0	0	0.473
dacF	sigF	224308.BSU23480	224308.BSU23450	0.589	0	0.456	0	0.047	0	0	0	0.768
dacF	spoIIAB	224308.BSU23480	224308.BSU23460	0.595	0	0.418	0	0.045	0	0	0	0.755
dacF	spoIIAA	224308.BSU23480	224308.BSU23470	0.595	0	0.194	0	0.055	0	0	0	0.665
dacF	spoIIQ	224308.BSU23480	224308.BSU36550	0	0	0	0	0.500	0	0	0	0.499
dacF	lonB	224308.BSU23480	224308.BSU28210	0.078	0	0	0	0.500	0	0	0	0.519
dacF	usd	224308.BSU23480	224308.BSU36430	0	0	0	0	0.525	0	0	0	0.525
dacF	ytfI	224308.BSU23480	224308.BSU29510	0.095	0	0	0	0.502	0	0	0	0.530
dacF	ysxE	224308.BSU23480	224308.BSU28100	0	0	0	0	0.587	0	0	0	0.587
dacF	spoIVB	224308.BSU23480	224308.BSU24230	0.067	0	0.393	0	0.283	0	0	0	0.558
dacF	spoIIID	224308.BSU23480	224308.BSU36420	0	0	0.246	0	0.503	0	0	0	0.609
dacF	ytfJ	224308.BSU23480	224308.BSU29500	0.095	0	0.219	0	0.623	0	0	0	0.710
dacF	gpr	224308.BSU23480	224308.BSU25540	0	0	0.314	0	0.501	0	0	0	0.643
dacF	spoIIP	224308.BSU23480	224308.BSU25530	0	0	0.228	0	0.509	0	0	0	0.604
dgkA	yqeZ	224308.BSU25310	224308.BSU25390	0.452	0	0	0	0	0	0	0	0.452
dgkA	yqfA	224308.BSU25310	224308.BSU25380	0.473	0	0	0	0	0	0	0	0.473
dgkA	yqfB	224308.BSU25310	224308.BSU25370	0.502	0	0	0	0	0	0	0	0.502
dgkA	yqfC	224308.BSU25310	224308.BSU25360	0.592	0	0	0	0	0	0	0	0.592
dgkA	yqfD	224308.BSU25310	224308.BSU25350	0.618	0	0	0	0	0	0	0	0.618
dgkA	phoH	224308.BSU25310	224308.BSU25340	0.618	0	0	0	0.207	0	0	0	0.684
dgkA	yqfF	224308.BSU25310	224308.BSU25330	0.803	0	0.197	0	0.226	0	0	0	0.866
fin	yaaC	224308.BSU00540	224308.BSU00080	0	0	0.760	0	0	0	0	0	0.760
fin	sspF	224308.BSU00540	224308.BSU00450	0.157	0	0.364	0	0	0	0	0	0.441
fin	pth	224308.BSU00540	224308.BSU00530	0.646	0	0	0	0.787	0	0	0	0.921
fin	spoVAA	224308.BSU00540	224308.BSU23440	0	0	0.405	0	0	0	0	0	0.404
fin	spoVAB	224308.BSU00540	224308.BSU23430	0	0	0.420	0	0	0	0	0	0.420
fin	ypeB	224308.BSU00540	224308.BSU22920	0	0	0.423	0	0	0	0	0	0.422
fin	spoIIIAG	224308.BSU00540	224308.BSU24370	0	0	0.436	0	0	0	0	0	0.436
fin	yqzD	224308.BSU00540	224308.BSU24930	0	0	0.440	0	0	0	0	0	0.440
fin	yhbH	224308.BSU00540	224308.BSU08980	0	0	0.441	0	0	0	0	0	0.441
fin	mecB	224308.BSU00540	224308.BSU22970	0	0	0.441	0	0	0	0	0	0.441
fin	yheD	224308.BSU00540	224308.BSU09770	0	0	0.449	0	0	0	0	0	0.449
fin	ylaJ	224308.BSU00540	224308.BSU14800	0	0	0.470	0	0	0	0	0	0.470
fin	yabP	224308.BSU00540	224308.BSU00600	0.262	0	0.338	0	0.045	0	0	0	0.492
fin	ysxE	224308.BSU00540	224308.BSU28100	0	0	0.494	0	0	0	0	0	0.493
fin	ymfJ	224308.BSU00540	224308.BSU16880	0	0	0.490	0	0.056	0	0	0	0.497
fin	spoVT	224308.BSU00540	224308.BSU00560	0.460	0	0	0	0.131	0	0	0	0.511
fin	spoIIQ	224308.BSU00540	224308.BSU36550	0	0	0.426	0	0.045	0	0	0	0.428
fin	yabT	224308.BSU00540	224308.BSU00660	0	0	0.506	0	0.056	0	0	0	0.513
fin	ytfI	224308.BSU00540	224308.BSU29510	0	0	0.529	0	0.045	0	0	0	0.530
fin	ytrI	224308.BSU00540	224308.BSU29240	0	0	0.530	0	0	0	0	0	0.530
fin	yutH	224308.BSU00540	224308.BSU32270	0	0	0.552	0	0	0	0	0	0.552
fin	ytrH	224308.BSU00540	224308.BSU29239	0	0	0.553	0	0	0	0	0	0.553
fin	yabS	224308.BSU00540	224308.BSU00650	0	0	0.593	0	0.056	0	0	0	0.599
fin	yqfD	224308.BSU00540	224308.BSU25350	0	0	0.597	0	0.068	0	0	0	0.608
fin	spoIIIAF	224308.BSU00540	224308.BSU24380	0	0	0.630	0	0	0	0	0	0.630
fin	yrzR	224308.BSU00540	224308.BSU27469	0	0	0.648	0	0	0	0	0	0.648
fin	spoIIE	224308.BSU00540	224308.BSU00640	0	0	0.686	0	0	0	0	0	0.686
fin	spoIVFA	224308.BSU00540	224308.BSU27980	0	0	0.704	0	0	0	0	0	0.704
fin	yqfX	224308.BSU00540	224308.BSU25080	0	0	0.716	0	0	0	0	0	0.716
fin	yqhR	224308.BSU00540	224308.BSU24480	0	0	0.720	0	0	0	0	0	0.720
fin	yrzE	224308.BSU00540	224308.BSU27690	0	0	0.724	0	0	0	0	0	0.724
fin	spoIIP	224308.BSU00540	224308.BSU25530	0	0	0.729	0	0.049	0	0	0	0.731
fin	gerQ	224308.BSU00540	224308.BSU37920	0	0	0.733	0	0	0	0	0	0.733
fin	gerD	224308.BSU00540	224308.BSU01550	0	0	0.745	0	0.043	0	0	0	0.745
fin	ydcC	224308.BSU00540	224308.BSU04630	0	0	0.747	0	0.045	0	0	0	0.748
fin	yqgE	224308.BSU00540	224308.BSU25010	0	0	0.752	0	0	0	0	0	0.752
fin	gerM	224308.BSU00540	224308.BSU28380	0	0	0.758	0	0	0	0	0	0.758
fin	yhbB	224308.BSU00540	224308.BSU08920	0	0	0.764	0	0	0	0	0	0.764
fin	spoVID	224308.BSU00540	224308.BSU28110	0	0	0.756	0	0	0	0	0	0.756
fin	gerR	224308.BSU00540	224308.BSU15090	0	0	0.769	0	0.043	0	0	0	0.769
fin	yabQ	224308.BSU00540	224308.BSU00610	0.258	0	0.738	0	0.082	0	0	0	0.806
gerAA	spoVT	224308.BSU33050	224308.BSU00560	0	0	0.774	0	0	0	0	0	0.774
gerAA	yabP	224308.BSU33050	224308.BSU00600	0	0	0.767	0	0	0	0	0	0.767
gerAA	spoIIE	224308.BSU33050	224308.BSU00640	0	0	0.446	0	0	0	0	0	0.446
gerAA	yfkT	224308.BSU33050	224308.BSU07760	0.071	0	0.752	0	0.050	0	0	0	0.762
gerAA	yfkR	224308.BSU33050	224308.BSU07780	0.071	0.029	0.763	0	0.083	0	0	0	0.780
gerAA	ylbJ	224308.BSU33050	224308.BSU15030	0	0	0.704	0	0.123	0	0	0	0.729
gerAA	spoIIGA	224308.BSU33050	224308.BSU15310	0	0	0.498	0	0.045	0	0	0	0.500
gerAA	sigE	224308.BSU33050	224308.BSU15320	0	0	0.774	0	0	0	0	0	0.774
gerAA	sigG	224308.BSU33050	224308.BSU15330	0	0	0.772	0	0.048	0	0	0	0.773
gerAA	ylmC	224308.BSU33050	224308.BSU15360	0	0	0.742	0	0.058	0	0	0	0.746
gerAA	spoVFB	224308.BSU33050	224308.BSU16740	0	0	0.569	0	0.045	0	0	0	0.570
gerAA	tepA	224308.BSU33050	224308.BSU16790	0	0	0.626	0	0.095	0	0	0	0.647
gerAA	spoIVA	224308.BSU33050	224308.BSU22800	0	0	0.772	0	0	0	0	0	0.772
gerAA	spoVAEB	224308.BSU33050	224308.BSU23402	0	0	0.773	0	0.179	0	0	0	0.805
gerAA	spoVAD	224308.BSU33050	224308.BSU23410	0	0	0.773	0	0.190	0	0	0	0.808
gerAA	spoVAC	224308.BSU33050	224308.BSU23420	0	0	0.773	0	0.302	0	0	0	0.834
gerAA	sigF	224308.BSU33050	224308.BSU23450	0	0	0.670	0	0	0	0	0	0.670
gerAA	spoIIAB	224308.BSU33050	224308.BSU23460	0	0	0.753	0	0.045	0	0	0	0.754
gerAA	spoIVB	224308.BSU33050	224308.BSU24230	0	0	0.774	0	0.079	0	0	0	0.782
gerAA	spoIIIAG	224308.BSU33050	224308.BSU24370	0	0	0.575	0	0.045	0	0	0	0.576
gerAA	spoIIIAE	224308.BSU33050	224308.BSU24390	0	0	0.707	0	0.045	0	0	0	0.708
gerAA	spoIIIAD	224308.BSU33050	224308.BSU24400	0	0	0.738	0	0.045	0	0	0	0.739
gerAA	spoIIIAB	224308.BSU33050	224308.BSU24420	0	0	0.652	0	0	0	0	0	0.652
gerAA	spoIIIAA	224308.BSU33050	224308.BSU24430	0	0	0.723	0	0.045	0	0	0	0.724
gerAA	yqfD	224308.BSU33050	224308.BSU25350	0	0	0.725	0	0.049	0	0	0	0.727
gerAA	yqfC	224308.BSU33050	224308.BSU25360	0	0	0.676	0	0.046	0	0	0	0.677
gerAA	spoIIP	224308.BSU33050	224308.BSU25530	0.042	0	0.419	0	0.045	0	0	0	0.422
gerAA	gpr	224308.BSU33050	224308.BSU25540	0	0	0.772	0	0.319	0	0	0	0.838
gerAA	ytfJ	224308.BSU33050	224308.BSU29500	0	0	0.607	0	0.071	0	0	0	0.619
gerAA	ythA	224308.BSU33050	224308.BSU30710	0	0	0	0	0.501	0	0	0	0.501
gerAA	gerBA	224308.BSU33050	224308.BSU35800	0	0	0.115	0.899	0.551	0	0	0	0.585
gerAA	yyaC	224308.BSU33050	224308.BSU40950	0	0	0.652	0	0.073	0	0	0	0.663
gerAA	spoIIID	224308.BSU33050	224308.BSU36420	0	0	0.769	0	0.056	0	0	0	0.772
gerAA	spoIIR	224308.BSU33050	224308.BSU36970	0.079	0	0.762	0	0.056	0	0	0	0.775
gerAA	gerBB	224308.BSU33050	224308.BSU35810	0.065	0	0.745	0	0.094	0	0	0	0.765
gerAA	gerBC	224308.BSU33050	224308.BSU35820	0.065	0.018	0.769	0	0.104	0	0	0	0.789
gerAA	gerAB	224308.BSU33050	224308.BSU33060	0.776	0	0.739	0	0.635	0	0	0	0.976
gerAA	gerAC	224308.BSU33050	224308.BSU33070	0.776	0	0.758	0	0.325	0	0	0	0.960
gerAB	sspF	224308.BSU33060	224308.BSU00450	0	0	0.443	0	0	0	0	0	0.443
gerAB	gerKA	224308.BSU33060	224308.BSU03700	0.055	0	0.693	0	0.068	0	0	0	0.706
gerAB	yfkR	224308.BSU33060	224308.BSU07780	0.072	0	0.707	0	0.077	0	0	0	0.727
gerAB	yfkQ	224308.BSU33060	224308.BSU07790	0.055	0	0.678	0	0.139	0	0	0	0.715
gerAB	yhcN	224308.BSU33060	224308.BSU09150	0	0	0.403	0	0.047	0	0	0	0.406
gerAB	ylbJ	224308.BSU33060	224308.BSU15030	0	0	0.462	0	0.070	0	0	0	0.478
gerAB	yndD	224308.BSU33060	224308.BSU17750	0.055	0	0.769	0	0.093	0	0	0	0.784
gerAB	spoIIM	224308.BSU33060	224308.BSU23530	0	0	0.531	0	0	0	0	0	0.531
gerAB	spoIVB	224308.BSU33060	224308.BSU24230	0	0	0.480	0	0.051	0	0	0	0.485
gerAB	spoIIIAE	224308.BSU33060	224308.BSU24390	0	0	0.600	0	0	0	0	0	0.600
gerAB	spoIIIAD	224308.BSU33060	224308.BSU24400	0	0	0.552	0	0	0	0	0	0.552
gerAB	spoIIIAB	224308.BSU33060	224308.BSU24420	0	0	0.544	0	0	0	0	0	0.544
gerAB	yqfC	224308.BSU33060	224308.BSU25360	0	0	0.693	0	0.045	0	0	0	0.694
gerAB	gpr	224308.BSU33060	224308.BSU25540	0	0	0.472	0	0.127	0	0	0	0.519
gerAB	yyaC	224308.BSU33060	224308.BSU40950	0	0	0.590	0	0.076	0	0	0	0.605
gerAB	gerBA	224308.BSU33060	224308.BSU35800	0.055	0	0.746	0	0.238	0	0	0	0.801
gerAB	gerBC	224308.BSU33060	224308.BSU35820	0.072	0	0.774	0	0.151	0	0	0	0.806
gerAB	gerAC	224308.BSU33060	224308.BSU33070	0.803	0.044	0.775	0	0.326	0	0	0	0.967
gerAC	sspF	224308.BSU33070	224308.BSU00450	0	0	0.567	0	0	0	0	0	0.567
gerAC	spoVT	224308.BSU33070	224308.BSU00560	0	0	0.416	0	0	0	0	0	0.416
gerAC	gerKA	224308.BSU33070	224308.BSU03700	0.055	0	0.760	0	0.069	0	0	0	0.770
gerAC	yfkT	224308.BSU33070	224308.BSU07760	0.065	0	0.767	0	0.067	0	0	0	0.779
gerAC	yfkQ	224308.BSU33070	224308.BSU07790	0.055	0	0.747	0	0.151	0	0	0	0.779
gerAC	ylbJ	224308.BSU33070	224308.BSU15030	0	0	0.572	0	0.070	0	0	0	0.584
gerAC	yndD	224308.BSU33070	224308.BSU17750	0.055	0	0.773	0	0.086	0	0	0	0.786
gerAC	ypeB	224308.BSU33070	224308.BSU22920	0.067	0	0.381	0	0.051	0	0	0	0.404
gerAC	spoVAF	224308.BSU33070	224308.BSU23390	0	0	0.404	0	0.051	0	0	0	0.410
gerAC	spoIIM	224308.BSU33070	224308.BSU23530	0	0	0.591	0	0	0	0	0	0.591
gerAC	spoIVB	224308.BSU33070	224308.BSU24230	0	0	0.627	0	0.051	0	0	0	0.630
gerAC	spoIIIAE	224308.BSU33070	224308.BSU24390	0	0	0.628	0	0	0	0	0	0.628
gerAC	spoIIIAD	224308.BSU33070	224308.BSU24400	0	0	0.559	0	0	0	0	0	0.559
gerAC	spoIIIAB	224308.BSU33070	224308.BSU24420	0	0	0.527	0	0	0	0	0	0.527
gerAC	yqfC	224308.BSU33070	224308.BSU25360	0	0	0.718	0	0.043	0	0	0	0.718
gerAC	gpr	224308.BSU33070	224308.BSU25540	0	0	0.538	0	0.075	0	0	0	0.554
gerAC	lonB	224308.BSU33070	224308.BSU28210	0	0	0.425	0	0.047	0	0	0	0.428
gerAC	ytxC	224308.BSU33070	224308.BSU28960	0	0	0.478	0	0	0	0	0	0.478
gerAC	ytaF	224308.BSU33070	224308.BSU29070	0	0	0.385	0	0.068	0	0	0	0.402
gerAC	ytfJ	224308.BSU33070	224308.BSU29500	0	0	0.548	0	0.047	0	0	0	0.550
gerAC	spoIIR	224308.BSU33070	224308.BSU36970	0.079	0	0.423	0	0	0	0	0	0.445
gerAC	yyaC	224308.BSU33070	224308.BSU40950	0	0	0.469	0	0.060	0	0	0	0.479
gerAC	gerBB	224308.BSU33070	224308.BSU35810	0.065	0	0.775	0	0.091	0	0	0	0.792
gerAC	gerBA	224308.BSU33070	224308.BSU35800	0.055	0	0.765	0	0.172	0	0	0	0.800
gerBA	spoVT	224308.BSU35800	224308.BSU00560	0	0	0.774	0	0	0	0	0	0.774
gerBA	yabP	224308.BSU35800	224308.BSU00600	0	0	0.764	0	0	0	0	0	0.764
gerBA	spoIIE	224308.BSU35800	224308.BSU00640	0	0	0.439	0	0	0	0	0	0.439
gerBA	ydfR	224308.BSU35800	224308.BSU05530	0.054	0	0.306	0	0.354	0	0	0	0.538
gerBA	yfkT	224308.BSU35800	224308.BSU07760	0.071	0	0.757	0	0.051	0	0	0	0.767
gerBA	yfkR	224308.BSU35800	224308.BSU07780	0.071	0.036	0.766	0	0.134	0	0	0	0.795
gerBA	ylbJ	224308.BSU35800	224308.BSU15030	0	0	0.701	0	0.046	0	0	0	0.702
gerBA	spoIIGA	224308.BSU35800	224308.BSU15310	0	0	0.500	0	0.055	0	0	0	0.507
gerBA	sigE	224308.BSU35800	224308.BSU15320	0	0	0.773	0	0.045	0	0	0	0.773
gerBA	sigG	224308.BSU35800	224308.BSU15330	0	0	0.771	0	0.049	0	0	0	0.772
gerBA	ylmC	224308.BSU35800	224308.BSU15360	0	0	0.740	0	0.058	0	0	0	0.744
gerBA	spoVFB	224308.BSU35800	224308.BSU16740	0	0	0.567	0	0.045	0	0	0	0.568
gerBA	tepA	224308.BSU35800	224308.BSU16790	0	0	0.646	0	0.096	0	0	0	0.666
gerBA	spoIVA	224308.BSU35800	224308.BSU22800	0	0	0.771	0	0.045	0	0	0	0.771
gerBA	spoVAEB	224308.BSU35800	224308.BSU23402	0	0	0.772	0	0.310	0	0	0	0.835
gerBA	spoVAD	224308.BSU35800	224308.BSU23410	0	0	0.773	0	0.523	0	0	0	0.887
gerBA	spoVAC	224308.BSU35800	224308.BSU23420	0	0	0.772	0	0.522	0	0	0	0.886
gerBA	spoVAB	224308.BSU35800	224308.BSU23430	0	0	0	0	0.506	0	0	0	0.506
gerBA	sigF	224308.BSU35800	224308.BSU23450	0	0	0.650	0	0	0	0	0	0.650
gerBA	spoIIAB	224308.BSU35800	224308.BSU23460	0	0	0.746	0	0	0	0	0	0.746
gerBA	spoIIM	224308.BSU35800	224308.BSU23530	0	0	0.418	0	0.045	0	0	0	0.420
gerBA	spoIVB	224308.BSU35800	224308.BSU24230	0	0	0.774	0	0.077	0	0	0	0.782
gerBA	spoIIIAG	224308.BSU35800	224308.BSU24370	0	0	0.556	0	0.045	0	0	0	0.557
gerBA	spoIIIAE	224308.BSU35800	224308.BSU24390	0	0	0.701	0	0.049	0	0	0	0.703
gerBA	spoIIIAD	224308.BSU35800	224308.BSU24400	0	0	0.738	0	0.048	0	0	0	0.739
gerBA	spoIIIAB	224308.BSU35800	224308.BSU24420	0	0	0.641	0	0.045	0	0	0	0.642
gerBA	spoIIIAA	224308.BSU35800	224308.BSU24430	0	0	0.720	0	0.046	0	0	0	0.721
gerBA	yqfD	224308.BSU35800	224308.BSU25350	0	0	0.720	0	0.048	0	0	0	0.722
gerBA	yqfC	224308.BSU35800	224308.BSU25360	0	0	0.660	0	0.045	0	0	0	0.661
gerBA	spoIIP	224308.BSU35800	224308.BSU25530	0.042	0	0.445	0	0.055	0	0	0	0.453
gerBA	gpr	224308.BSU35800	224308.BSU25540	0	0	0.771	0	0.214	0	0	0	0.812
gerBA	ytfJ	224308.BSU35800	224308.BSU29500	0	0	0.657	0	0.057	0	0	0	0.662
gerBA	ythA	224308.BSU35800	224308.BSU30710	0	0	0	0	0.502	0	0	0	0.502
gerBA	yyaC	224308.BSU35800	224308.BSU40950	0	0	0.637	0	0.090	0	0	0	0.655
gerBA	spoIIR	224308.BSU35800	224308.BSU36970	0.079	0	0.762	0	0.061	0	0	0	0.776
gerBA	spoIIID	224308.BSU35800	224308.BSU36420	0	0	0.768	0	0.077	0	0	0	0.776
gerBA	gerBC	224308.BSU35800	224308.BSU35820	0.778	0.010	0.771	0	0.278	0	0	0	0.960
gerBA	gerBB	224308.BSU35800	224308.BSU35810	0.778	0	0.750	0	0.313	0	0	0	0.958
gerBB	sspF	224308.BSU35810	224308.BSU00450	0	0	0.573	0	0.046	0	0	0	0.575
gerBB	gerKA	224308.BSU35810	224308.BSU03700	0.065	0	0.698	0	0.137	0	0	0	0.735
gerBB	yfkT	224308.BSU35810	224308.BSU07760	0	0	0.763	0	0.049	0	0	0	0.764
gerBB	yfkR	224308.BSU35810	224308.BSU07780	0.065	0	0.730	0	0.087	0	0	0	0.749
gerBB	yfkQ	224308.BSU35810	224308.BSU07790	0.065	0	0.698	0	0.048	0	0	0	0.708
gerBB	yhcN	224308.BSU35810	224308.BSU09150	0	0	0.429	0	0.045	0	0	0	0.431
gerBB	ylbJ	224308.BSU35810	224308.BSU15030	0	0	0.519	0	0	0	0	0	0.519
gerBB	yndD	224308.BSU35810	224308.BSU17750	0.065	0	0.769	0	0.073	0	0	0	0.782
gerBB	ypeB	224308.BSU35810	224308.BSU22920	0	0	0.361	0	0.131	0	0	0	0.420
gerBB	spoIIM	224308.BSU35810	224308.BSU23530	0	0	0.613	0	0.045	0	0	0	0.614
gerBB	spoIVB	224308.BSU35810	224308.BSU24230	0	0	0.497	0	0.043	0	0	0	0.498
gerBB	spoIIIAF	224308.BSU35810	224308.BSU24380	0	0	0.517	0	0.045	0	0	0	0.519
gerBB	spoIIIAE	224308.BSU35810	224308.BSU24390	0	0	0.633	0	0.043	0	0	0	0.633
gerBB	spoIIIAD	224308.BSU35810	224308.BSU24400	0	0	0.549	0	0.045	0	0	0	0.550
gerBB	spoIIIAB	224308.BSU35810	224308.BSU24420	0	0	0.591	0	0	0	0	0	0.591
gerBB	yqfC	224308.BSU35810	224308.BSU25360	0	0	0.710	0	0	0	0	0	0.710
gerBB	gpr	224308.BSU35810	224308.BSU25540	0	0	0.512	0	0.095	0	0	0	0.539
gerBB	ytxC	224308.BSU35810	224308.BSU28960	0	0	0.376	0	0.084	0	0	0	0.403
gerBB	spoIIR	224308.BSU35810	224308.BSU36970	0.079	0	0.378	0	0.045	0	0	0	0.405
gerBB	yyaC	224308.BSU35810	224308.BSU40950	0	0	0.599	0	0.055	0	0	0	0.605
gerBB	gerBC	224308.BSU35810	224308.BSU35820	0.779	0	0.773	0	0.195	0	0	0	0.956
gerBC	sspF	224308.BSU35820	224308.BSU00450	0	0	0.523	0	0	0	0	0	0.523
gerBC	spoVT	224308.BSU35820	224308.BSU00560	0	0	0.558	0	0.063	0	0	0	0.568
gerBC	gerKA	224308.BSU35820	224308.BSU03700	0.065	0.023	0.772	0	0.077	0	0	0	0.786
gerBC	yfkT	224308.BSU35820	224308.BSU07760	0.073	0	0.772	0	0.099	0	0	0	0.792
gerBC	yfkQ	224308.BSU35820	224308.BSU07790	0.065	0.026	0.769	0	0.081	0	0	0	0.784
gerBC	ylbJ	224308.BSU35820	224308.BSU15030	0	0	0.535	0	0	0	0	0	0.535
gerBC	sigE	224308.BSU35820	224308.BSU15320	0	0	0.459	0	0.048	0	0	0	0.462
gerBC	sigG	224308.BSU35820	224308.BSU15330	0	0	0.467	0	0.057	0	0	0	0.475
gerBC	yndD	224308.BSU35820	224308.BSU17750	0.065	0.021	0.774	0	0.106	0	0	0	0.794
gerBC	ypeB	224308.BSU35820	224308.BSU22920	0.067	0	0.403	0	0.090	0	0	0	0.448
gerBC	spoVAF	224308.BSU35820	224308.BSU23390	0	0.006	0.527	0	0.133	0	0	0	0.572
gerBC	spoVAD	224308.BSU35820	224308.BSU23410	0	0	0.391	0	0.122	0	0	0	0.442
gerBC	spoIIM	224308.BSU35820	224308.BSU23530	0	0	0.510	0	0	0	0	0	0.510
gerBC	spoIVB	224308.BSU35820	224308.BSU24230	0	0	0.686	0	0.047	0	0	0	0.687
gerBC	spoIIIAE	224308.BSU35820	224308.BSU24390	0	0	0.611	0	0	0	0	0	0.611
gerBC	spoIIIAD	224308.BSU35820	224308.BSU24400	0	0	0.577	0	0.045	0	0	0	0.578
gerBC	spoIIIAB	224308.BSU35820	224308.BSU24420	0	0	0.466	0	0	0	0	0	0.465
gerBC	yqfC	224308.BSU35820	224308.BSU25360	0	0	0.656	0	0	0	0	0	0.656
gerBC	gpr	224308.BSU35820	224308.BSU25540	0	0	0.551	0	0.060	0	0	0	0.560
gerBC	ytxC	224308.BSU35820	224308.BSU28960	0	0	0.478	0	0	0	0	0	0.478
gerBC	ytaF	224308.BSU35820	224308.BSU29070	0	0	0.508	0	0.068	0	0	0	0.521
gerBC	ytfJ	224308.BSU35820	224308.BSU29500	0	0	0.598	0	0.043	0	0	0	0.598
gerBC	yyaC	224308.BSU35820	224308.BSU40950	0	0	0.404	0	0.045	0	0	0	0.406
gerBC	spoIIR	224308.BSU35820	224308.BSU36970	0.079	0	0.457	0	0.046	0	0	0	0.481
gerD	yaaC	224308.BSU01550	224308.BSU00080	0	0	0.447	0	0.177	0	0	0	0.525
gerD	sspF	224308.BSU01550	224308.BSU00450	0	0	0.398	0	0.094	0	0	0	0.431
gerD	yabQ	224308.BSU01550	224308.BSU00610	0	0	0.741	0	0	0	0	0	0.741
gerD	spoIIE	224308.BSU01550	224308.BSU00640	0	0	0.757	0	0	0	0	0	0.757
gerD	yabS	224308.BSU01550	224308.BSU00650	0	0	0.616	0	0	0	0	0	0.616
gerD	yabT	224308.BSU01550	224308.BSU00660	0	0	0.565	0	0.045	0	0	0	0.566
gerD	spoVAB	224308.BSU01550	224308.BSU23430	0	0	0.407	0	0.043	0	0	0	0.408
gerD	ytrI	224308.BSU01550	224308.BSU29240	0	0	0.423	0	0.046	0	0	0	0.426
gerD	mecB	224308.BSU01550	224308.BSU22970	0	0	0.475	0	0	0	0	0	0.475
gerD	spoIIIAG	224308.BSU01550	224308.BSU24370	0	0	0.479	0	0	0	0	0	0.479
gerD	yqgE	224308.BSU01550	224308.BSU25010	0	0	0.482	0	0.046	0	0	0	0.484
gerD	yqfD	224308.BSU01550	224308.BSU25350	0	0	0.488	0	0.045	0	0	0	0.490
gerD	yrzR	224308.BSU01550	224308.BSU27469	0	0	0.491	0	0.084	0	0	0	0.513
gerD	ypeB	224308.BSU01550	224308.BSU22920	0	0	0.576	0	0.055	0	0	0	0.582
gerD	spoIIQ	224308.BSU01550	224308.BSU36550	0	0	0.593	0	0.043	0	0	0	0.593
gerD	gerM	224308.BSU01550	224308.BSU28380	0	0	0.618	0	0.043	0	0	0	0.618
gerD	spoIVFA	224308.BSU01550	224308.BSU27980	0	0	0.623	0	0	0	0	0	0.623
gerD	spoIIIAF	224308.BSU01550	224308.BSU24380	0	0	0.637	0	0	0	0	0	0.637
gerD	spoIIP	224308.BSU01550	224308.BSU25530	0	0	0.643	0	0	0	0	0	0.643
gerD	yqhR	224308.BSU01550	224308.BSU24480	0	0	0.652	0	0.045	0	0	0	0.653
gerD	ymfJ	224308.BSU01550	224308.BSU16880	0	0	0.671	0	0.101	0	0	0	0.691
gerD	yrzE	224308.BSU01550	224308.BSU27690	0	0	0.692	0	0.063	0	0	0	0.699
