NZ_CP007585.1	+	1	1392	IDMs42	+	1	1392
NZ_CP007585.1	-	559739	560134	seqID	+	start	end
NZ_CP007585.1	-	560140	560325	seqID	+	start	end
NZ_CP007585.1	-	560374	560919	seqID	+	start	end
NZ_CP007585.1	-	560922	561245	seqID	+	start	end
NZ_CP007585.1	-	561249	561617	seqID	+	start	end
NZ_CP007585.1	-	561619	561906	seqID	+	start	end
NZ_CP007585.1	-	561899	562264	seqID	+	start	end
NZ_CP007585.1	-	562272	562682	seqID	+	start	end
NZ_CP007585.1	-	562685	563368	seqID	+	start	end
NZ_CP007585.1	-	563368	563889	seqID	+	start	end
NZ_CP007585.1	-	563902	564174	seqID	+	start	end
NZ_CP007585.1	-	564174	565022	seqID	+	start	end
NZ_CP007585.1	-	565022	565513	seqID	+	start	end
NZ_CP007585.1	-	565517	566161	seqID	+	start	end
NZ_CP007585.1	-	566154	566855	seqID	+	start	end
NZ_CP007585.1	-	566857	567177	seqID	+	start	end
NZ_CP007585.1	+	567570	568187	seqID	-	start	end
NZ_CP007585.1	-	568312	568995	seqID	+	start	end
NZ_CP007585.1	+	569074	571725	seqID	-	start	end
NZ_CP007585.1	+	571701	572138	seqID	-	start	end
NZ_CP007585.1	+	572322	572876	seqID	-	start	end
NZ_CP007585.1	+	572854	573747	seqID	-	start	end
NZ_CP007585.1	+	573793	575922	seqID	-	start	end
NZ_CP007585.1	+	576041	577510	seqID	-	start	end
NZ_CP007585.1	+	577512	578342	seqID	-	start	end
NZ_CP007585.1	-	578331	579659	seqID	+	start	end
NZ_CP007585.1	-	579702	581318	seqID	+	start	end
NZ_CP007585.1	+	581708	583795	seqID	-	start	end
NZ_CP007585.1	+	583894	584064	seqID	-	start	end
NZ_CP007585.1	+	584187	584417	seqID	-	start	end
NZ_CP007585.1	+	584396	584608	seqID	-	start	end
NZ_CP007585.1	+	584750	585784	seqID	-	start	end
NZ_CP007585.1	+	586268	587368	seqID	-	start	end
NZ_CP007585.1	+	587368	588333	seqID	-	start	end
NZ_CP007585.1	+	588335	589744	seqID	-	start	end
NZ_CP007585.1	+	589734	591065	seqID	-	start	end
NZ_CP007585.1	+	591052	597153	seqID	-	start	end
NZ_CP007585.1	+	597163	599841	seqID	-	start	end
NZ_CP007585.1	-	599983	600411	seqID	+	start	end
NZ_CP007585.1	-	600418	601503	seqID	+	start	end
NZ_CP007585.1	-	601503	602975	seqID	+	start	end
NZ_CP007585.1	+	603009	603788	seqID	-	start	end
NZ_CP007585.1	-	604112	605626	seqID	+	start	end
NZ_CP007585.1	-	605642	605917	seqID	+	start	end
NZ_CP007585.1	-	605907	606362	seqID	+	start	end
NZ_CP007585.1	-	606367	606663	seqID	+	start	end
NZ_CP007585.1	-	606665	607216	seqID	+	start	end
NZ_CP007585.1	-	607320	607943	seqID	+	start	end
NZ_CP007585.1	-	607934	608674	seqID	+	start	end
NZ_CP007585.1	-	609349	611127	seqID	+	start	end
NZ_CP007585.1	-	611099	612532	seqID	+	start	end
NZ_CP007585.1	-	613233	615002	seqID	+	start	end
NZ_CP007585.1	-	614974	616407	seqID	+	start	end
NZ_CP007585.1	-	617113	618882	seqID	+	start	end
NZ_CP007585.1	-	618854	620296	seqID	+	start	end
NZ_CP007585.1	+	620934	621596	seqID	-	start	end
NZ_CP007585.1	-	621781	621948	seqID	+	start	end
NZ_CP007585.1	-	621929	622732	seqID	+	start	end
NZ_CP007585.1	-	622719	624608	seqID	+	start	end
NZ_CP007585.1	-	624949	625881	seqID	+	start	end
NZ_CP007585.1	-	625767	626162	seqID	+	start	end
NZ_CP007585.1	+	626410	627564	seqID	-	start	end
NZ_CP007585.1	-	627617	628447	seqID	+	start	end
NZ_CP007585.1	-	628447	630231	seqID	+	start	end
NZ_CP007585.1	-	630256	631020	seqID	+	start	end
NZ_CP007585.1	+	631386	632003	seqID	-	start	end
NZ_CP007585.1	+	632131	632565	IDMs42	+	624949	625116
NZ_CP007585.1	+	632565	633389	IDMs42	+	621929	622732
NZ_CP007585.1	-	633408	634085	IDMs42	-	622719	624608
NZ_CP007585.1	-	634117	635217	IDMs42	-	624949	625881
NZ_CP007585.1	-	635296	636177	IDMs42	-	625767	626162
NZ_CP007585.1	-	636170	639115	IDMs42	-	626410	627564
NZ_CP007585.1	-	639151	639492	IDMs42	-	627617	628447
NZ_CP007585.1	-	639506	641305	IDMs42	-	628447	630231
NZ_CP007585.1	-	641272	641562	IDMs42	-	630256	631020
NZ_CP007585.1	-	641571	643424	IDMs42	-	631386	632003
NZ_CP007585.1	-	643432	643644	IDMs42	-	632131	632565
NZ_CP007585.1	+	643989	645989	IDMs42	+	632565	633389
NZ_CP007585.1	-	646534	648273	IDMs42	-	633408	634085
NZ_CP007585.1	-	648277	649260	IDMs42	-	634117	635217
NZ_CP007585.1	+	649335	649691	IDMs42	+	635296	636177
NZ_CP007585.1	+	649733	652930	IDMs42	+	636170	639115
NZ_CP007585.1	+	652917	653657	IDMs42	+	639151	639492
NZ_CP007585.1	+	653650	653943	IDMs42	+	639506	641305
NZ_CP007585.1	+	653959	655476	IDMs42	+	641272	641562
NZ_CP007585.1	-	655672	655797	IDMs42	-	641571	643424
NZ_CP007585.1	+	656033	656138	IDMs42	+	643432	643644
NZ_CP007585.1	-	656383	656508	IDMs42	-	643989	645989
NZ_CP007585.1	+	656672	657529	IDMs42	+	646534	648273
NZ_CP007585.1	+	657522	658322	IDMs42	+	648277	649260
NZ_CP007585.1	+	658365	658919	IDMs42	+	649335	649691
NZ_CP007585.1	+	659154	660542	IDMs42	+	649733	652930
NZ_CP007585.1	+	660677	662203	IDMs42	+	652917	653657
NZ_CP007585.1	+	662196	663905	IDMs42	+	653650	653943
NZ_CP007585.1	+	663905	664816	IDMs42	+	653959	655476
NZ_CP007585.1	+	664886	665440	IDMs42	+	655672	655797
NZ_CP007585.1	+	665499	665572	IDMs42	+	656033	656138
NZ_CP007585.1	+	665700	665969	IDMs42	+	656383	656508
NZ_CP007585.1	+	666195	668675	IDMs42	+	656672	657529
NZ_CP007585.1	-	668955	671411	IDMs42	-	657522	658322
NZ_CP007585.1	-	671433	673631	IDMs42	-	658365	658919
NZ_CP007585.1	+	673951	674448	IDMs42	+	659154	660542
NZ_CP007585.1	+	674462	674827	IDMs42	+	660677	662203
NZ_CP007585.1	+	675017	678670	IDMs42	+	662196	663905
NZ_CP007585.1	+	678729	682964	IDMs42	+	663905	664816
NZ_CP007585.1	+	682969	683388	IDMs42	+	664886	665440
NZ_CP007585.1	+	683743	686262	IDMs42	+	665499	665572
NZ_CP007585.1	+	686272	688758	IDMs42	+	665700	665969
NZ_CP007585.1	-	688787	688984	IDMs42	-	666195	668675
NZ_CP007585.1	-	689100	689435	IDMs42	-	668955	671411
NZ_CP007585.1	+	689767	691377	IDMs42	+	671433	673631
NZ_CP007585.1	+	691386	693005	IDMs42	+	673951	674448
NZ_CP007585.1	-	693093	694841	IDMs42	-	674462	674827
NZ_CP007585.1	-	694968	697070	IDMs42	-	675017	678670
NZ_CP007585.1	+	697365	698102	IDMs42	+	678729	682964
NZ_CP007585.1	+	698102	698851	IDMs42	+	682969	683388
NZ_CP007585.1	+	698841	699428	IDMs42	+	683743	686262
NZ_CP007585.1	+	699435	702275	IDMs42	+	686272	688758
NZ_CP007585.1	-	702253	703227	IDMs42	-	688787	688984
NZ_CP007585.1	+	703303	703392	IDMs42	+	689100	689435
NZ_CP007585.1	-	703993	704565	IDMs42	-	689767	691377
NZ_CP007585.1	-	704585	704821	IDMs42	-	691386	693005
NZ_CP007585.1	-	704821	704961	IDMs42	-	693093	694841
NZ_CP007585.1	-	705017	705562	IDMs42	-	694968	697070
NZ_CP007585.1	-	705586	706275	IDMs42	-	697365	698102
NZ_CP007585.1	-	706309	707523	IDMs42	-	698102	698851
NZ_CP007585.1	-	707510	708193	IDMs42	-	698841	699428
NZ_CP007585.1	-	708177	709409	IDMs42	-	699435	702275
NZ_CP007585.1	-	709409	710800	IDMs42	-	702253	703227
NZ_CP007585.1	-	710793	711230	IDMs42	-	703303	703392
NZ_CP007585.1	-	711211	713208	IDMs42	-	703993	704565
NZ_CP007585.1	-	713212	715584	IDMs42	-	704585	704821
NZ_CP007585.1	+	715786	717774	IDMs42	+	704821	704961
NZ_CP007585.1	+	717955	718653	IDMs42	+	705017	705562
NZ_CP007585.1	-	718699	718775	IDMs42	-	705586	706275
NZ_CP007585.1	-	718853	719251	IDMs42	-	706309	707523
NZ_CP007585.1	-	719256	719690	IDMs42	-	707510	708193
NZ_CP007585.1	-	719854	720633	IDMs42	-	708177	709409
NZ_CP007585.1	-	720635	721861	IDMs42	-	709409	710800
NZ_CP007585.1	+	721974	722969	IDMs42	+	710793	711230
NZ_CP007585.1	+	722991	723602	IDMs42	+	711211	713208
NZ_CP007585.1	+	723736	725484	IDMs42	+	713212	715584
NZ_CP007585.1	+	725660	728599	IDMs42	+	715786	717774
NZ_CP007585.1	-	729037	729237	IDMs42	-	717955	718653
NZ_CP007585.1	+	729300	729464	IDMs42	+	718699	718775
NZ_CP007585.1	+	729590	729778	IDMs42	+	718853	719251
NZ_CP007585.1	+	729768	730025	IDMs42	+	719256	719690
NZ_CP007585.1	+	730073	732082	IDMs42	+	719854	720633
NZ_CP007585.1	+	732112	732555	IDMs42	+	720635	721861
NZ_CP007585.1	+	732632	733354	IDMs42	+	721974	722969
NZ_CP007585.1	+	733432	733872	IDMs42	+	722991	723602
NZ_CP007585.1	-	734161	736578	IDMs42	-	723736	725484
NZ_CP007585.1	-	736583	737887	IDMs42	-	725660	728599
NZ_CP007585.1	-	737865	738257	IDMs42	-	729037	729237
NZ_CP007585.1	-	738406	740358	IDMs42	-	729300	729464
NZ_CP007585.1	-	740448	742766	IDMs42	-	729590	729778
NZ_CP007585.1	-	742769	743590	IDMs42	-	729768	730025
NZ_CP007585.1	+	743933	744382	IDMs42	+	730073	732082
NZ_CP007585.1	+	744565	744717	IDMs42	+	732112	732555
NZ_CP007585.1	+	744719	745753	IDMs42	+	732632	733354
NZ_CP007585.1	+	746258	747748	IDMs42	+	733432	733872
NZ_CP007585.1	-	747822	751343	IDMs42	-	734161	736578
NZ_CP007585.1	-	751358	755002	IDMs42	-	736583	737887
NZ_CP007585.1	+	755408	755809	IDMs42	+	737865	738257
NZ_CP007585.1	+	755831	757438	IDMs42	+	738406	740358
NZ_CP007585.1	+	757422	759023	IDMs42	+	740448	742766
NZ_CP007585.1	-	759166	762069	IDMs42	-	742769	743590
NZ_CP007585.1	-	762458	763998	IDMs42	-	743933	744382
NZ_CP007585.1	+	764565	765203	IDMs42	+	744565	744717
NZ_CP007585.1	+	765219	765701	IDMs42	+	744719	745753
NZ_CP007585.1	+	765701	767263	IDMs42	+	746258	747748
NZ_CP007585.1	+	767351	768316	IDMs42	+	747822	751343
NZ_CP007585.1	+	768337	770253	IDMs42	+	751358	755002
NZ_CP007585.1	+	770263	772734	IDMs42	+	755408	755809
NZ_CP007585.1	-	772746	773807	IDMs42	-	755831	757438
NZ_CP007585.1	-	773874	776225	IDMs42	-	757422	759023
NZ_CP007585.1	-	776340	778169	IDMs42	-	759166	762069
NZ_CP007585.1	-	778159	778497	IDMs42	-	762458	763998
NZ_CP007585.1	-	778513	778656	IDMs42	-	764565	765203
IDMs42	+	765219	765701	-			
IDMs42	+	765701	767263	-			
IDMs42	+	767351	768316	-			
IDMs42	+	768337	770253	-			
IDMs42	+	770263	772734	-			
IDMs42	+	772746	773807	-			
IDMs42	+	773874	776225	-			
IDMs42	+	776340	778169	-			
IDMs42	+	778159	778497	-			
IDMs42	+	778513	778656	-			
