NZ_QQRE01000004.1	+	49694	50248	DR093_RS02050
NZ_QQRE01000004.1	+	50251	50886	DR093_RS02055
NZ_QQRE01000004.1	+	50867	51742	DR093_RS02060
NZ_QQRE01000004.1	+	51751	52470	DR093_RS02065
NZ_QQRE01000004.1	+	52513	53058	DR093_RS02070
NZ_QQRE01000004.1	+	53068	53886	DR093_RS02075
NZ_QQRE01000004.1	+	53859	54761	DR093_RS02080
NZ_QQRE01000004.1	+	54751	55713	DR093_RS02085
NZ_QQRE01000004.1	+	55717	57789	DR093_RS02090
NZ_QQRE01000004.1	+	57950	58903	DR093_RS02095
NZ_QQRE01000004.1	-	58900	61515	DR093_RS02100
NZ_QQRE01000004.1	+	61598	62035	DR093_RS02105
NZ_QQRE01000004.1	+	62200	62661	DR093_RS02110
NZ_QQRE01000004.1	-	63107	66166	DR093_RS03940
NZ_QQRE01000004.1	-	66234	69290	DR093_RS02120
NZ_QQRE01000004.1	+	69764	70444	DR093_RS02125
NZ_QQRE01000004.1	+	70451	72610	DR093_RS02130
NZ_QQRE01000004.1	+	72668	72865	DR093_RS02135
NZ_QQRE01000004.1	+	72968	73042	DR093_RS02140
NZ_QQRE01000004.1	+	73046	73121	DR093_RS02145
NZ_QQRE01000004.1	+	73136	73211	DR093_RS02150
NZ_QQRE01000004.1	+	73216	73292	DR093_RS02155
NZ_QQRE01000004.1	+	73327	73410	DR093_RS02160
NZ_QQRE01000004.1	+	73463	74305	DR093_RS02165
NZ_QQRE01000004.1	+	74319	75128	DR093_RS02170
NZ_QQRE01000004.1	+	75130	75966	DR093_RS02175
NZ_QQRE01000004.1	-	75963	76778	DR093_RS03945
NZ_QQRE01000005.1	+	290	952	DR093_RS02185
NZ_QQRE01000005.1	-	1082	1780	DR093_RS03590
NZ_QQRE01000005.1	-	1767	2108	DR093_RS04165
NZ_QQRE01000005.1	-	1994	2422	DR093_RS03605
NZ_QQRE01000005.1	+	2638	3792	DR093_RS02195
NZ_QQRE01000005.1	-	3845	4675	DR093_RS02200
NZ_QQRE01000005.1	-	4675	6459	DR093_RS02205
NZ_QQRE01000005.1	-	6484	7248	DR093_RS02210
NZ_QQRE01000005.1	+	7614	8231	DR093_RS02215
NZ_QQRE01000005.1	+	8361	8795	DR093_RS02220
NZ_QQRE01000005.1	+	8795	9619	DR093_RS02225
NZ_QQRE01000005.1	-	9638	10366	DR093_RS03955
NZ_QQRE01000005.1	-	10347	11480	DR093_RS02235
NZ_QQRE01000005.1	-	11504	12385	DR093_RS02240
NZ_QQRE01000005.1	-	12378	15332	DR093_RS02245
NZ_QQRE01000005.1	-	15368	15709	DR093_RS02250
NZ_QQRE01000005.1	-	15723	17522	DR093_RS02255
NZ_QQRE01000005.1	-	17489	17779	DR093_RS02260
NZ_QQRE01000005.1	-	17788	19641	DR093_RS02265
NZ_QQRE01000005.1	-	19649	19861	DR093_RS02270
NZ_QQRE01000005.1	+	20206	22206	DR093_RS02275
NZ_QQRE01000005.1	-	22751	24490	DR093_RS02280
NZ_QQRE01000005.1	-	24494	25477	DR093_RS02285
NZ_QQRE01000005.1	+	25552	25908	DR093_RS02290
NZ_QQRE01000005.1	+	25950	29147	DR093_RS03960
NZ_QQRE01000005.1	+	29134	29874	DR093_RS02300
NZ_QQRE01000005.1	+	29867	30160	DR093_RS02305
NZ_QQRE01000005.1	+	30176	31693	DR093_RS02310
NZ_QQRE01000005.1	+	32245	32350	DR093_RS02315
NZ_QQRE01000005.1	-	32595	32720	DR093_RS03625
NZ_QQRE01000005.1	+	33061	33918	DR093_RS03965
NZ_QQRE01000005.1	+	33911	34714	DR093_RS02325
NZ_QQRE01000005.1	+	34757	35311	DR093_RS02330
NZ_QQRE01000005.1	+	35569	36957	DR093_RS03970
NZ_QQRE01000005.1	+	37092	38618	DR093_RS02340
NZ_QQRE01000005.1	+	38611	40320	DR093_RS03975
NZ_QQRE01000005.1	+	40320	41231	DR093_RS02350
NZ_QQRE01000005.1	+	41294	41848	DR093_RS02355
NZ_QQRE01000005.1	+	41906	41979	DR093_RS02360
NZ_QQRE01000005.1	+	42107	42376	DR093_RS02365
NZ_QQRE01000005.1	+	42601	45081	DR093_RS02370
NZ_QQRE01000005.1	-	45356	47824	DR093_RS03980
NZ_QQRE01000005.1	-	47846	49861	DR093_RS02380
NZ_QQRE01000061.1	+	1	233	DR093_RS03285
NZ_QQRE01000063.1	-	1	232	DR093_RS04145
NZ_QQRE01000064.1	-	1	213	DR093_RS03205
NZ_QQRE01000065.1	-	1	232	DR093_RS03210
NZ_QQRE01000006.1	-	32	844	DR093_RS02385
NZ_QQRE01000006.1	-	855	1505	DR093_RS02390
NZ_QQRE01000006.1	-	1489	2094	DR093_RS02395
NZ_QQRE01000006.1	+	2150	2224	DR093_RS02400
NZ_QQRE01000006.1	-	2228	2986	DR093_RS03985
NZ_QQRE01000006.1	-	2973	3497	DR093_RS02410
NZ_QQRE01000006.1	-	3490	3900	DR093_RS02415
NZ_QQRE01000006.1	-	3891	5294	DR093_RS02420
NZ_QQRE01000006.1	-	5315	6043	DR093_RS02425
NZ_QQRE01000006.1	-	6030	7115	DR093_RS02430
NZ_QQRE01000006.1	-	7172	10087	DR093_RS03990
NZ_QQRE01000006.1	+	10063	10146	DR093_RS02440
NZ_QQRE01000006.1	-	10359	11306	DR093_RS02445
NZ_QQRE01000006.1	-	11423	12892	DR093_RS02450
NZ_QQRE01000006.1	-	13053	14162	DR093_RS02455
NZ_QQRE01000006.1	-	14183	14279	DR093_RS02460
NZ_QQRE01000006.1	+	14418	15272	DR093_RS02465
NZ_QQRE01000006.1	-	15465	15719	DR093_RS02470
NZ_QQRE01000006.1	-	15728	16027	DR093_RS02475
NZ_QQRE01000006.1	+	16193	16852	DR093_RS02480
NZ_QQRE01000006.1	+	16936	18006	DR093_RS02485
NZ_QQRE01000006.1	-	18083	18358	DR093_RS02490
NZ_QQRE01000006.1	+	18434	19225	DR093_RS03995
NZ_QQRE01000006.1	+	19324	20760	DR093_RS02500
NZ_QQRE01000006.1	+	20983	21633	DR093_RS02505
NZ_QQRE01000006.1	+	21626	21820	DR093_RS02510
NZ_QQRE01000006.1	+	21873	22223	DR093_RS02515
NZ_QQRE01000006.1	+	22266	22460	DR093_RS02520
NZ_QQRE01000006.1	-	22681	24843	DR093_RS02525
NZ_QQRE01000006.1	-	24844	25311	DR093_RS02530
NZ_QQRE01000006.1	-	25313	26332	DR093_RS02535
NZ_QQRE01000006.1	+	26912	27241	DR093_RS02540
NZ_QQRE01000006.1	-	27324	28580	DR093_RS02545
NZ_QQRE01000006.1	+	28987	30336	DR093_RS02550
NZ_QQRE01000006.1	+	30521	30985	DR093_RS02555
NZ_QQRE01000006.1	+	30988	33249	DR093_RS02560
NZ_QQRE01000006.1	+	33252	34679	DR093_RS02565
NZ_QQRE01000006.1	+	34777	35442	DR093_RS02570
NZ_QQRE01000006.1	+	35420	36385	DR093_RS02575
NZ_QQRE01000006.1	-	36382	38265	DR093_RS04000
NZ_QQRE01000006.1	-	38298	39473	DR093_RS02585
NZ_QQRE01000006.1	+	39801	40064	DR093_RS02590
NZ_QQRE01000006.1	+	40087	40770	DR093_RS02595
NZ_QQRE01000006.1	+	40830	41192	DR093_RS02600
NZ_QQRE01000006.1	+	41211	43109	DR093_RS02605
NZ_QQRE01000006.1	+	43121	43765	DR093_RS02610
NZ_QQRE01000006.1	+	43750	44343	DR093_RS02615
NZ_QQRE01000006.1	-	44340	45944	DR093_RS02620
NZ_QQRE01000006.1	+	46216	47082	DR093_RS04170
NZ_QQRE01000006.1	-	47108	49300	DR093_RS03250
NZ_QQRE01000007.1	-	1	2012	DR093_RS02645
NZ_QQRE01000007.1	+	2167	3510	DR093_RS02650
NZ_QQRE01000007.1	+	3528	4499	DR093_RS02655
NZ_QQRE01000007.1	+	4685	5467	DR093_RS02660
NZ_QQRE01000007.1	+	6350	7183	DR093_RS04005
NZ_QQRE01000007.1	+	7253	7326	DR093_RS02670
NZ_QQRE01000007.1	+	7340	7416	DR093_RS02675
NZ_QQRE01000007.1	+	7645	8136	DR093_RS04010
NZ_QQRE01000007.1	+	8186	8746	DR093_RS02685
NZ_QQRE01000007.1	+	8770	9033	DR093_RS02690
NZ_QQRE01000007.1	+	9043	10146	DR093_RS02695
NZ_QQRE01000007.1	-	10242	11057	DR093_RS02700
NZ_QQRE01000007.1	-	11133	11208	DR093_RS02705
NZ_QQRE01000007.1	-	11436	12578	DR093_RS02710
NZ_QQRE01000007.1	-	12663	13586	DR093_RS02715
NZ_QQRE01000007.1	-	13640	18029	DR093_RS04015
NZ_QQRE01000008.1	+	331	414	DR093_RS02730
NZ_QQRE01000008.1	+	418	492	DR093_RS02735
NZ_QQRE01000008.1	+	539	1056	DR093_RS03685
NZ_QQRE01000008.1	+	1067	2000	DR093_RS03690
NZ_QQRE01000008.1	+	2055	2387	DR093_RS02745
NZ_QQRE01000008.1	-	2503	4815	DR093_RS02750
NZ_QQRE01000008.1	-	4914	5480	DR093_RS02755
NZ_QQRE01000008.1	-	5490	6326	DR093_RS02760
NZ_QQRE01000008.1	-	6313	7242	DR093_RS02765
NZ_QQRE01000008.1	-	7229	8389	DR093_RS02770
NZ_QQRE01000008.1	+	8539	10401	DR093_RS04020
NZ_QQRE01000008.1	+	10591	11643	DR093_RS02780
NZ_QQRE01000008.1	+	11734	13503	DR093_RS02785
NZ_QQRE01000008.1	+	13686	13976	DR093_RS02790
NZ_QQRE01000008.1	+	14002	14481	DR093_RS02795
NZ_QQRE01000008.1	+	14627	17352	DR093_RS02800
NZ_QQRE01000009.1	+	1	273	DR093_RS02805
NZ_QQRE01000009.1	+	333	719	DR093_RS03700
NZ_QQRE01000009.1	+	784	2040	DR093_RS03705
NZ_QQRE01000009.1	+	2070	4502	DR093_RS04025
NZ_QQRE01000009.1	+	4694	5077	DR093_RS02825
NZ_QQRE01000009.1	-	5307	6733	DR093_RS02830
NZ_QQRE01000009.1	-	6872	7729	DR093_RS02835
NZ_QQRE01000009.1	-	7702	8493	DR093_RS02840
NZ_QQRE01000009.1	-	8684	9421	DR093_RS02845
NZ_QQRE01000009.1	-	9423	11402	DR093_RS04030
