Orthogroup	MHP_MHP691_genes	MHP_UFV02_genes
OG0000549	DR087_RS04650	FEF31_RS04580
OG0000550	DR087_RS00690	FEF31_RS03135
OG0000552	DR087_RS00910	FEF31_RS03710
OG0000553	DR087_RS04565	FEF31_RS04535
OG0000554	DR087_RS01690	FEF31_RS02125
OG0000555	DR087_RS04580	FEF31_RS02655
OG0000556	DR087_RS04430	FEF31_RS04460
OG0000557	DR087_RS02850	FEF31_RS00920
OG0000558	DR087_RS02820	FEF31_RS00890
OG0000559	DR087_RS02085	FEF31_RS01360
OG0000560	DR087_RS01645	FEF31_RS01560
OG0000561	DR087_RS01990	FEF31_RS00765
OG0000562	DR087_RS01640	FEF31_RS01565
OG0000563	DR087_RS01655	FEF31_RS01550
OG0000564	DR087_RS03320	FEF31_RS00945
OG0000565	DR087_RS01590	FEF31_RS01620
OG0000566	DR087_RS01600	FEF31_RS01605
OG0000567	DR087_RS01625	FEF31_RS01580
OG0000568	DR087_RS02180	FEF31_RS00340
OG0000569	DR087_RS02825	FEF31_RS00895
OG0000570	DR087_RS04705	FEF31_RS04405
OG0000571	DR087_RS02835	FEF31_RS00905
OG0000572	DR087_RS02855	FEF31_RS00925
OG0000573	DR087_RS02080	FEF31_RS01355
OG0000574	DR087_RS03300	FEF31_RS00965
OG0000575	DR087_RS02810	FEF31_RS00880
OG0000576	DR087_RS02035	FEF31_RS01315
OG0000577	DR087_RS01270	FEF31_RS02400
OG0000578	DR087_RS01250	FEF31_RS02420
OG0000580	DR087_RS04010	FEF31_RS02535
OG0000582	DR087_RS04715	FEF31_RS04415
OG0000583	DR087_RS02070	FEF31_RS01345
OG0000584	DR087_RS00315	FEF31_RS01425
OG0000585	DR087_RS00170	FEF31_RS01950
OG0000586	DR087_RS02055	FEF31_RS01330
OG0000587	DR087_RS04775	FEF31_RS04780
OG0000588	DR087_RS02030	FEF31_RS01305
OG0000589	DR087_RS03500	FEF31_RS01890
OG0000592	DR087_RS01280	FEF31_RS02390
OG0000593	DR087_RS00755	FEF31_RS03200
OG0000594	DR087_RS02815	FEF31_RS00885
OG0000595	DR087_RS03405	FEF31_RS02735
OG0000597	DR087_RS03400	FEF31_RS02730
OG0000600	DR087_RS00310	FEF31_RS01430
OG0000601	DR087_RS01650	FEF31_RS01555
OG0000603	DR087_RS00305	FEF31_RS01440
OG0000605	DR087_RS00300	FEF31_RS01445
OG0000607	DR087_RS02800	FEF31_RS00870
OG0000613	DR087_RS04040	FEF31_RS01640
OG0000614	DR087_RS03590	FEF31_RS01905
