Orthogroup	MHP_MHP691_genes	MHP_MHP682_genes
OG0000564	DR087_RS03320	DR097_RS03805
OG0000565	DR087_RS01590	DR097_RS02490
OG0000566	DR087_RS01600	DR097_RS02505
OG0000567	DR087_RS01625	DR097_RS02530
OG0000568	DR087_RS02180	DR097_RS01135
OG0000569	DR087_RS02825	DR097_RS00380
OG0000570	DR087_RS04705	DR097_RS04520
OG0000571	DR087_RS02835	DR097_RS00370
OG0000572	DR087_RS02855	DR097_RS00350
OG0000573	DR087_RS02080	DR097_RS01860
OG0000575	DR087_RS02810	DR097_RS00395
OG0000576	DR087_RS02035	DR097_RS01905
OG0000577	DR087_RS01270	DR097_RS01540
OG0000578	DR087_RS01250	DR097_RS01520
OG0000580	DR087_RS04010	DR097_RS04150
OG0000582	DR087_RS04715	DR097_RS04510
OG0000583	DR087_RS02070	DR097_RS01870
OG0000584	DR087_RS00315	DR097_RS02035
OG0000585	DR087_RS00170	DR097_RS02705
OG0000586	DR087_RS02055	DR097_RS01885
OG0000587	DR087_RS04775	DR097_RS04895
OG0000589	DR087_RS03500	DR097_RS03505
OG0000590	DR087_RS00325	DR097_RS02025
OG0000592	DR087_RS01280	DR097_RS01550
OG0000593	DR087_RS00755	DR097_RS00550
OG0000594	DR087_RS02815	DR097_RS00390
OG0000600	DR087_RS00310	DR097_RS02040
OG0000601	DR087_RS01650	DR097_RS02555
OG0000603	DR087_RS00305	DR097_RS02045
OG0000605	DR087_RS00300	DR097_RS02050
OG0000607	DR087_RS02800	DR097_RS00405
OG0000608	DR087_RS04600	DR097_RS04730
OG0000611	DR087_RS00520	DR097_RS02465
OG0000614	DR087_RS03590	DR097_RS03455
OG0000617	DR087_RS02040	DR097_RS01900
OG0000622	DR087_RS04200	DR097_RS04420
OG0000624	DR087_RS00905	DR097_RS04940
OG0000642	DR087_RS00335	DR097_RS02015
