HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000381	OG0000104	n0	WP_002557510.1	WP_002557510.1	WP_002557510.1	WP_002557510.1	WP_002557510.1	WP_002557510.1	WP_002557510.1	WP_002557510.1			WP_011206239.1	WP_011206239.1	WP_011206239.1	WP_011206239.1	WP_011206239.1			WP_011206239.1	WP_011206239.1	WP_011206239.1	WP_011206239.1			WP_011206239.1	WP_011206239.1	WP_011206239.1		WP_011206239.1	WP_011206239.1	WP_011206239.1	WP_011206239.1					WP_011206239.1				WP_011206239.1	WP_011206239.1	WP_011206239.1	WP_011206239.1	
N4.HOG0000382	OG0000105	n0	WP_002557514.1	WP_002557514.1	WP_002557514.1	WP_002557514.1	WP_160581154.1	WP_002557514.1	WP_002557514.1	WP_002557514.1			WP_094521691.1	WP_011206242.1	WP_094521691.1	WP_146379630.1	WP_146379630.1			WP_014579832.1	WP_014579832.1	WP_011206242.1	WP_094521691.1			WP_179696018.1	WP_011206242.1	WP_135618882.1		WP_011284165.1	WP_094521691.1	WP_135618882.1	WP_160588282.1					WP_146379630.1				WP_011206242.1	WP_014579832.1	WP_135618882.1	WP_135618882.1	
N4.HOG0000383	OG0000106	n0	WP_002557516.1	WP_160603190.1	WP_160583939.1	WP_160583939.1	WP_160581158.1	WP_160605510.1	WP_160609357.1	WP_002557516.1			WP_348602514.1	WP_044284796.1	WP_146379631.1	WP_146379631.1	WP_146379631.1			WP_014579830.1	WP_014579830.1	WP_044284796.1	WP_146379631.1			WP_146379631.1	WP_160585203.1	WP_135618884.1		WP_011284167.1	WP_011290218.1	WP_135618884.1	WP_011284167.1					WP_160606852.1				WP_044284796.1	WP_014579830.1	WP_243216184.1	WP_243216184.1	
N4.HOG0000384	OG0000107	n0	WP_002557518.1	WP_002557518.1	WP_002557518.1	WP_002557518.1	WP_002557518.1	WP_002557518.1	WP_002557518.1	WP_002557518.1			WP_011284169.1	WP_011284169.1	WP_011284169.1	WP_011284169.1	WP_011284169.1			WP_016340218.1	WP_014579828.1	WP_011284169.1	WP_011284169.1			WP_011284169.1	WP_011284169.1	WP_011284169.1		WP_011284169.1	WP_011284169.1	WP_011284169.1	WP_011284169.1					WP_011284169.1				WP_011284169.1	WP_252862188.1	WP_011284169.1	WP_011284169.1	
N4.HOG0000385	OG0000108	n0	WP_002557519.1	WP_002557519.1	WP_002557519.1	WP_002557519.1	WP_308704655.1	WP_002557519.1	WP_308704655.1	WP_002557519.1			WP_192894278.1	WP_011206247.1	WP_192894278.1	WP_011206247.1	WP_011206247.1			WP_011206247.1	WP_011206247.1	WP_011206247.1	WP_192894278.1			WP_179696020.1	WP_011206247.1	WP_011206247.1		WP_193325075.1	WP_014579827.1	WP_011206247.1	WP_011206247.1					WP_192894278.1				WP_011206247.1	WP_011206247.1	WP_179696020.1	WP_179696020.1	
N4.HOG0000386	OG0000109	n0	WP_002557520.1	WP_002557520.1	WP_160583943.1	WP_160583943.1	WP_002557520.1	WP_160583943.1	WP_002557520.1	WP_002557520.1			WP_348602515.1	WP_044284797.1	WP_348571653.1	WP_404924224.1	WP_404924224.1			WP_014579826.1	WP_014579826.1	WP_044284797.1	WP_160606848.1			WP_220200503.1	WP_014579826.1	WP_014579826.1		WP_014579826.1	WP_094521692.1	WP_233688434.1	WP_160601110.1					WP_160606848.1				WP_044284797.1	WP_014579826.1	WP_243216186.1	WP_243216186.1	
N4.HOG0000387	OG0000110	n0	WP_002557522.1	WP_160581160.1	WP_160581160.1	WP_160581160.1	WP_160581160.1	WP_160581160.1	WP_160581160.1	WP_002557522.1			WP_243216208.1	WP_088172542.1	WP_348571715.1	WP_404924239.1	WP_404924239.1			WP_014579870.1	WP_014579870.1	WP_011206275.1	WP_406823119.1			WP_179696032.1	WP_179221149.1	WP_135618926.1		WP_011284194.1	WP_094521705.1	WP_233688451.1	WP_160601201.1					WP_094521705.1				WP_011206275.1	WP_014579870.1	WP_243216208.1	WP_243216208.1	
N4.HOG0000388	OG0000111	n0	WP_002557523.1	WP_002557523.1	WP_220190224.1	WP_220190224.1	WP_220200563.1	WP_002557523.1	WP_002557523.1	WP_002557523.1			WP_348602533.1	WP_044284798.1	WP_348571713.1	WP_404924516.1	WP_404924238.1			WP_044278012.1	WP_044278012.1	WP_044284798.1	WP_404924516.1			WP_258556555.1	WP_240536600.1	WP_240536331.1		WP_044284663.1	WP_094521704.1	WP_233688450.1	WP_258556696.1					WP_258555455.1				WP_044284798.1	WP_044278012.1	WP_243216207.1	WP_243216207.1	
N4.HOG0000389	OG0000112	n0	WP_002557525.1	WP_160583949.1	WP_160583949.1	WP_160583949.1	WP_160581165.1	WP_160605514.1	WP_002557525.1	WP_002557525.1			WP_348602531.1	WP_232039539.1	WP_348571709.1	WP_404924236.1	WP_404924236.1			WP_228365385.1	WP_228365385.1	WP_232039539.1	WP_406823117.1			WP_258556554.1	WP_240536599.1	WP_240536330.1		WP_237697204.1	WP_094521703.1	WP_233688448.1	WP_258556695.1					WP_258555456.1				WP_232039539.1	WP_228365385.1	WP_243216205.1	WP_243216205.1	
N4.HOG0000390	OG0000113	n0	WP_002557528.1	WP_160593462.1	WP_160593462.1	WP_002557528.1	WP_002557528.1	WP_002557528.1	WP_160609354.1	WP_002557528.1			WP_348602528.1	WP_011206268.1	WP_348571700.1	WP_404924231.1	WP_404924231.1			WP_014579864.1	WP_014579864.1	WP_011206268.1	WP_406823114.1			WP_020835765.1	WP_011206268.1	WP_011206268.1		WP_044284660.1	WP_094521701.1	WP_233688444.1	WP_160601227.1					WP_160606955.1				WP_011206268.1	WP_014579864.1	WP_020835765.1	WP_020835765.1	
N4.HOG0000391	OG0000114	n0	WP_002557530.1	WP_002557530.1	WP_002557530.1	WP_002557530.1	WP_258555776.1	WP_002557530.1	WP_258556771.1	WP_002557530.1			WP_348602527.1	WP_011206266.1	WP_348571697.1	WP_404923958.1	WP_404923958.1			WP_044278010.1	WP_044278010.1	WP_011206266.1	WP_258555507.1			WP_258556553.1	WP_240536596.1	WP_225972979.1		WP_044284659.1	WP_094521777.1	WP_233688443.1	WP_258555507.1					WP_258555507.1				WP_011206266.1	WP_044278010.1	WP_243216202.1	WP_243216202.1	
N4.HOG0000392	OG0000115	n0	WP_002557532.1	WP_160583957.1	WP_160583957.1	WP_160583957.1	WP_002557532.1	WP_160583957.1	WP_160609353.1	WP_002557532.1			WP_011290245.1	WP_011206264.1	WP_348571692.1	WP_011290245.1	WP_011290245.1			WP_014579859.1	WP_014579859.1	WP_011206264.1	WP_011290245.1			WP_011284183.1	WP_179221143.1	WP_011206264.1		WP_011284183.1	WP_094521698.1	WP_011206264.1	WP_011290245.1					WP_160606959.1				WP_011206264.1	WP_014579859.1	WP_014579859.1	WP_014579859.1	
N4.HOG0000393	OG0000116	n0	WP_002557534.1	WP_160583961.1	WP_160583961.1	WP_160583961.1	WP_160581176.1	WP_002557534.1	WP_160609351.1	WP_002557534.1			WP_348602777.1	WP_011205976.1	WP_348572051.1	WP_404924436.1	WP_404924436.1			WP_014579712.1	WP_014579712.1	WP_011205976.1	WP_011290103.1			WP_094521621.1	WP_179221066.1	WP_135618674.1		WP_011284016.1	WP_094521621.1	WP_233688702.1	WP_160600860.1					WP_011290103.1				WP_011205976.1	WP_014579712.1	WP_243216047.1	WP_243216047.1	
N4.HOG0000394	OG0000117	n0	WP_002557535.1	WP_160581178.1	WP_160581178.1	WP_160581178.1	WP_160581178.1	WP_002557535.1	WP_160609350.1	WP_002557535.1			WP_348602778.1	WP_044284776.1	WP_348572053.1	WP_160590503.1	WP_160590503.1			WP_014579713.1	WP_014579713.1	WP_044284776.1	WP_044272388.1			WP_179696060.1	WP_179221067.1	WP_135618676.1		WP_044284611.1	WP_094521622.1	WP_233688703.1	WP_160600858.1					WP_160606554.1				WP_044284776.1	WP_014579713.1	WP_243216048.1	WP_243216048.1	
N4.HOG0000395	OG0000118	n0	WP_002557540.1	WP_002557540.1	WP_002557540.1	WP_002557540.1	WP_160581185.1	WP_160605524.1	WP_002557540.1	WP_002557540.1			WP_348572057.1	WP_044284775.1	WP_348572057.1	WP_011290108.1	WP_011290108.1			WP_011284023.1	WP_011284023.1	WP_044284775.1	WP_011290108.1			WP_179696056.1	WP_179221071.1	WP_228729171.1		WP_011284023.1	WP_094521624.1	WP_233688707.1	WP_011284023.1					WP_011290108.1				WP_044284775.1	WP_011284023.1	WP_228729171.1	WP_228729171.1	
N4.HOG0000396	OG0000119	n0	WP_002557541.1	WP_160581187.1	WP_160593469.1	WP_160581187.1	WP_160581187.1	WP_160605526.1	WP_160581187.1	WP_002557541.1			WP_348602783.1	WP_011205967.1	WP_160585678.1	WP_135618686.1	WP_135618686.1			WP_044277984.1	WP_044277984.1	WP_011205967.1	WP_160585678.1			WP_179696055.1	WP_179221072.1	WP_135618686.1		WP_011284024.1	WP_094521625.1	WP_179696055.1	WP_160600850.1					WP_160585678.1				WP_011205967.1	WP_044277984.1	WP_179696055.1	WP_179696055.1	
N4.HOG0000397	OG0000120	n0	WP_002557544.1	WP_160581189.1	WP_160581189.1	WP_160581189.1	WP_160581189.1	WP_160581189.1	WP_160609348.1	WP_002557544.1			WP_348602785.1	WP_011205964.1	WP_011284027.1	WP_011284027.1	WP_011284027.1			WP_011284027.1	WP_011284027.1	WP_011205964.1	WP_406823252.1			WP_011284027.1	WP_011284027.1	WP_011284027.1		WP_011284027.1	WP_011284027.1	WP_160600844.1	WP_160600844.1					WP_011284027.1				WP_011205964.1	WP_011284027.1	WP_011284027.1	WP_011284027.1	
N4.HOG0000398	OG0000121	n0	WP_002557548.1	WP_160583971.1	WP_160583971.1	WP_160583971.1	WP_160581194.1	WP_002557548.1	WP_160609347.1	WP_002557548.1			WP_348602788.1	WP_011205959.1	WP_011284032.1	WP_011284032.1	WP_011284032.1			WP_011290114.1	WP_011290114.1	WP_011205959.1	WP_011284032.1			WP_011284032.1	WP_011284032.1	WP_011284032.1		WP_011284032.1	WP_011205959.1	WP_011284032.1	WP_011284032.1					WP_011284032.1				WP_011205959.1	WP_011290114.1	WP_011284032.1	WP_011284032.1	
N4.HOG0000399	OG0000122	n0	WP_002557549.1	WP_002557549.1	WP_002557549.1	WP_002557549.1	WP_002557549.1	WP_002557549.1	WP_002557549.1	WP_002557549.1			WP_348602789.1	WP_011205958.1	WP_020835643.1	WP_020835643.1	WP_020835643.1			WP_014579725.1	WP_014579725.1	WP_011205958.1	WP_020835643.1			WP_011205958.1	WP_020835643.1	WP_135618690.1		WP_011205958.1	WP_094521627.1	WP_011205958.1	WP_020835643.1					WP_020835643.1				WP_011205958.1	WP_014579725.1	WP_011205958.1	WP_011205958.1	
N4.HOG0000400	OG0000123	n0	WP_002557553.1	WP_160581199.1	WP_160581199.1	WP_160581199.1	WP_160581199.1	WP_160581199.1	WP_160581199.1	WP_002557553.1			WP_011205954.1	WP_011205954.1	WP_011205954.1	WP_011205954.1	WP_011205954.1			WP_016340201.1	WP_011205954.1	WP_011205954.1	WP_011205954.1			WP_011205954.1	WP_011205954.1	WP_011205954.1		WP_011284036.1	WP_011205954.1	WP_233688711.1	WP_011205954.1					WP_011205954.1				WP_011205954.1	WP_011205954.1	WP_243216054.1	WP_243216054.1	
N4.HOG0000401	OG0000124	n0	WP_002557554.1	WP_002557554.1	WP_160593536.1	WP_002557554.1	WP_160581201.1	WP_002557554.1	WP_002557554.1	WP_002557554.1			WP_348602791.1	WP_011205953.1	WP_011290118.1	WP_011290118.1	WP_011290118.1			WP_014579726.1	WP_014579726.1	WP_011205953.1	WP_011290118.1			WP_011205953.1	WP_011205953.1	WP_011290118.1		WP_011205953.1	WP_011290118.1	WP_011290118.1	WP_160600842.1					WP_011290118.1				WP_011205953.1	WP_014579726.1	WP_011205953.1	WP_011205953.1	
N4.HOG0000402	OG0000125	n0	WP_002557555.1	WP_160581203.1	WP_160581203.1	WP_160581203.1	WP_160581203.1	WP_002557555.1	WP_160581203.1	WP_002557555.1			WP_011205952.1	WP_011205952.1	WP_011205952.1	WP_011205952.1	WP_011205952.1			WP_011205952.1	WP_011205952.1	WP_011205952.1	WP_011205952.1			WP_179696050.1	WP_011205952.1	WP_011205952.1		WP_011205952.1	WP_011205952.1	WP_011205952.1	WP_011205952.1					WP_011205952.1				WP_011205952.1	WP_011205952.1	WP_011205952.1	WP_011205952.1	
N4.HOG0000403	OG0000126	n0	WP_002557557.1	WP_160581207.1	WP_002557557.1	WP_160581207.1	WP_160581207.1	WP_160605532.1	WP_160605532.1	WP_002557557.1			WP_011205950.1	WP_011205950.1	WP_160606641.1	WP_160585089.1	WP_160585089.1			WP_011290120.1	WP_011290120.1	WP_011205950.1	WP_160606641.1			WP_011290120.1	WP_011290120.1	WP_011205950.1		WP_011284038.1	WP_094521629.1	WP_011205950.1	WP_146379560.1					WP_160606641.1				WP_011205950.1	WP_011290120.1	WP_011205950.1	WP_011205950.1	
N4.HOG0000404	OG0000127	n0	WP_002557559.1	WP_160593532.1	WP_160593532.1	WP_160583976.1	WP_160581211.1	WP_160583976.1	WP_160583976.1	WP_002557559.1			WP_011205948.1	WP_011205948.1	WP_011290122.1	WP_404924444.1	WP_404924444.1			WP_011284040.1	WP_011284040.1	WP_011205948.1	WP_011290122.1			WP_011284040.1	WP_011205948.1	WP_135618701.1		WP_011284040.1	WP_094521631.1	WP_011284040.1	WP_011290122.1					WP_011205948.1				WP_011205948.1	WP_011284040.1	WP_011290122.1	WP_011290122.1	
N4.HOG0000405	OG0000128	n0	WP_002557562.1	WP_160603202.1	WP_160593528.1	WP_160584036.1	WP_160581457.1	WP_160605625.1	WP_160603202.1	WP_002557562.1			WP_348602795.1	WP_011205945.1	WP_348572065.1	WP_404924446.1	WP_404924446.1			WP_014579731.1	WP_014579731.1	WP_011205945.1	WP_406823256.1			WP_160585095.1	WP_179221081.1	WP_135618707.1		WP_044284620.1	WP_094521634.1	WP_233688714.1	WP_160600834.1					WP_160600834.1				WP_011205945.1	WP_014579731.1	WP_243216059.1	WP_243216059.1	
N4.HOG0000406	OG0000129	n0	WP_002557563.1	WP_002557563.1	WP_002557563.1	WP_160581459.1	WP_160581459.1	WP_002557563.1	WP_160609344.1	WP_002557563.1			WP_014579732.1	WP_011205944.1	WP_014579732.1	WP_014579732.1	WP_014579732.1			WP_014579732.1	WP_014579732.1	WP_011205944.1	WP_014579732.1			WP_179696048.1	WP_014579732.1	WP_020835651.1		WP_014579732.1	WP_014579732.1	WP_014579732.1	WP_160600832.1					WP_160606633.1				WP_011205944.1	WP_014579732.1	WP_014579732.1	WP_014579732.1	
N4.HOG0000407	OG0000130	n0	WP_002557565.1	WP_002557565.1	WP_160593526.1	WP_002557565.1	WP_002557565.1	WP_160593526.1	WP_160593526.1	WP_002557565.1			WP_011284046.1	WP_011284046.1	WP_011284046.1	WP_011284046.1	WP_011284046.1			WP_011284046.1	WP_011284046.1	WP_011284046.1	WP_011284046.1			WP_011284046.1	WP_011284046.1	WP_011284046.1		WP_011284046.1	WP_011284046.1	WP_011284046.1	WP_160600828.1					WP_011284046.1				WP_011284046.1	WP_088764591.1	WP_011284046.1	WP_011284046.1	
N4.HOG0000408	OG0000131	n0	WP_002557566.1	WP_002557566.1	WP_002557566.1	WP_002557566.1	WP_002557566.1	WP_002557566.1	WP_002557566.1	WP_002557566.1			WP_094521635.1	WP_044284819.1	WP_348572069.1	WP_160588225.1	WP_160588225.1			WP_014579734.1	WP_014579734.1	WP_044284819.1	WP_011284047.1			WP_179696046.1	WP_179221083.1	WP_135618710.1		WP_011284047.1	WP_094521635.1	WP_233688716.1	WP_146379566.1					WP_160606629.1				WP_044284819.1	WP_252862142.1	WP_160588225.1	WP_160588225.1	
N4.HOG0000409	OG0000132	n0	WP_002557569.1	WP_160584038.1	WP_160584038.1	WP_160584038.1	WP_160581465.1	WP_002557569.1	WP_002557569.1	WP_002557569.1			WP_135618714.1	WP_011205939.1	WP_348572073.1	WP_011205939.1	WP_011205939.1			WP_014579737.1	WP_014579737.1	WP_011205939.1	WP_160588229.1			WP_179696044.1	WP_179221086.1	WP_135618714.1		WP_044284621.1	WP_094521636.1	WP_233688719.1	WP_094521636.1					WP_044272410.1				WP_011205939.1	WP_014579737.1	WP_135618714.1	WP_135618714.1	
N4.HOG0000410	OG0000133	n0	WP_002557574.1	WP_002557574.1	WP_002557574.1	WP_002557574.1	WP_002557574.1	WP_002557574.1	WP_002557574.1	WP_002557574.1			WP_011206123.1	WP_011206123.1	WP_014579589.1	WP_094521764.1	WP_094521764.1			WP_014579589.1	WP_014579589.1	WP_011206123.1	WP_094521764.1			WP_179695959.1	WP_179221012.1	WP_014579589.1		WP_014579589.1	WP_094521764.1	WP_014579589.1	WP_011206123.1					WP_094521764.1				WP_011206123.1	WP_014579589.1	WP_014579589.1	WP_014579589.1	
N4.HOG0000411	OG0000134	n0	WP_002557575.1	WP_160603038.1	WP_160583695.1	WP_160583695.1	WP_160580852.1	WP_160605314.1	WP_160609249.1	WP_002557575.1			WP_348602707.1	WP_011206122.1	WP_308704690.1	WP_308507044.1	WP_308507044.1			WP_228365407.1	WP_228365407.1	WP_011206122.1	WP_228365407.1			WP_308705284.1	WP_237697227.1	WP_233688635.1		WP_237697227.1	WP_094521765.1	WP_233688635.1	WP_308704761.1					WP_308704615.1				WP_011206122.1	WP_228365407.1	WP_020835541.1	WP_020835541.1	
N4.HOG0000412	OG0000135	n0	WP_002557577.1	WP_002557577.1	WP_002557577.1	WP_002557577.1	WP_002557577.1	WP_002557577.1	WP_002557577.1	WP_002557577.1			WP_011206120.1	WP_011206120.1	WP_160585148.1	WP_160585148.1	WP_160585148.1			WP_011206120.1	WP_011206120.1	WP_011206120.1	WP_011206120.1			WP_011206120.1	WP_160585148.1	WP_011206120.1		WP_011206120.1	WP_011206120.1	WP_011206120.1	WP_011206120.1					WP_160606832.1				WP_011206120.1	WP_011206120.1	WP_011206120.1	WP_011206120.1	
N4.HOG0000413	OG0000136	n0	WP_002557578.1	WP_002557578.1	WP_002557578.1	WP_160583693.1	WP_160580854.1	WP_160605316.1	WP_002557578.1	WP_002557578.1			WP_348602708.1	WP_011206119.1	WP_011206119.1	WP_011206119.1	WP_011206119.1			WP_014579592.1	WP_014579592.1	WP_011206119.1	WP_179695961.1			WP_179695961.1	WP_011206119.1	WP_135618546.1		WP_044284586.1	WP_094521576.1	WP_233688636.1	WP_135618546.1					WP_011206119.1				WP_011206119.1	WP_014579592.1	WP_011206119.1	WP_011206119.1	
N4.HOG0000414	OG0000137	n0	WP_002557585.1	WP_160583687.1	WP_160583687.1	WP_160583687.1	WP_002557585.1	WP_160583687.1	WP_160583687.1	WP_002557585.1			WP_011206113.1	WP_011206113.1	WP_011206113.1	WP_404924396.1	WP_404924396.1			WP_014579598.1	WP_014579598.1	WP_011206113.1	WP_011206113.1			WP_011206113.1	WP_011206113.1	WP_011206113.1		WP_011206113.1	WP_011206113.1	WP_011206113.1	WP_011206113.1					WP_011206113.1				WP_011206113.1	WP_014579598.1	WP_011206113.1	WP_011206113.1	
N4.HOG0000415	OG0000138	n0	WP_002557590.1	WP_160580868.1	WP_160580868.1	WP_160583684.1	WP_160580868.1	WP_002557590.1	WP_160583684.1	WP_002557590.1			WP_160584793.1	WP_011206106.1	WP_348571999.1	WP_404924401.1	WP_404924401.1			WP_014579656.1	WP_014579656.1	WP_011206106.1	WP_160584793.1			WP_160584793.1	WP_179221021.1	WP_135618563.1		WP_011283916.1	WP_011206106.1	WP_011206106.1	WP_160584793.1					WP_160606670.1				WP_011206106.1	WP_014579656.1	WP_135618563.1	WP_135618563.1	
N4.HOG0000416	OG0000139	n0	WP_002557594.1	WP_160583681.1	WP_160583681.1	WP_160583681.1	WP_160580872.1	WP_002557594.1	WP_160609258.1	WP_002557594.1			WP_011206102.1	WP_011206102.1	WP_011206102.1	WP_011290017.1	WP_011290017.1			WP_016340195.1	WP_011206102.1	WP_011206102.1	WP_011206102.1			WP_179221023.1	WP_179221023.1	WP_011206102.1		WP_011206102.1	WP_011206102.1	WP_179221023.1	WP_011206102.1					WP_011206102.1				WP_011206102.1	WP_011206102.1	WP_011206102.1	WP_011206102.1	
N4.HOG0000417	OG0000140	n0	WP_002557595.1	WP_160583679.1	WP_160583679.1	WP_160583679.1	WP_002557595.1	WP_002557595.1	WP_002557595.1	WP_002557595.1			WP_146379496.1	WP_011206101.1	WP_160584795.1	WP_011206101.1	WP_011206101.1			WP_011206101.1	WP_011206101.1	WP_011206101.1	WP_160584795.1			WP_011206101.1	WP_011206101.1	WP_011206101.1		WP_011206101.1	WP_011206101.1	WP_011206101.1	WP_011206101.1					WP_011206101.1				WP_011206101.1	WP_011206101.1	WP_243215985.1	WP_243215985.1	
N4.HOG0000418	OG0000141	n0	WP_002557602.1	WP_002557602.1	WP_002557602.1	WP_160583675.1	WP_002557602.1	WP_002557602.1	WP_002557602.1	WP_002557602.1			WP_160584965.1	WP_044284804.1	WP_348571817.1	WP_146379698.1	WP_146379698.1			WP_016340242.1	WP_014579951.1	WP_044284804.1	WP_406823167.1			WP_146379698.1	WP_160600792.1	WP_011284290.1		WP_011284290.1	WP_011290345.1	WP_011284290.1	WP_160600792.1					WP_160606564.1				WP_044284804.1	WP_088764593.1	WP_011284290.1	WP_011284290.1	
N4.HOG0000419	OG0000142	n0	WP_002557603.1	WP_002557603.1	WP_002557603.1	WP_002557603.1	WP_002557603.1	WP_002557603.1	WP_002557603.1	WP_002557603.1			WP_348602592.1	WP_011206395.1	WP_348571815.1	WP_011284289.1	WP_011284289.1			WP_016340241.1	WP_011206395.1	WP_011206395.1	WP_406823166.1			WP_011284289.1	WP_179221197.1	WP_135619030.1		WP_011284289.1	WP_094521740.1	WP_011284289.1	WP_160600791.1					WP_094521740.1				WP_011206395.1	WP_011206395.1	WP_011284289.1	WP_011284289.1	
N4.HOG0000420	OG0000143	n0	WP_002557607.1	WP_160603049.1	WP_160593367.1	WP_160580880.1	WP_160580880.1	WP_160580880.1	WP_002557607.1	WP_002557607.1			WP_011206391.1	WP_011206391.1	WP_011206391.1	WP_011206391.1	WP_011206391.1			WP_011206391.1	WP_011206391.1	WP_011206391.1	WP_011206391.1			WP_179695919.1	WP_011206391.1	WP_135619026.1		WP_011206391.1	WP_011206391.1	WP_233688509.1	WP_011206391.1					WP_011206391.1				WP_011206391.1	WP_011206391.1	WP_135619026.1	WP_135619026.1	
N4.HOG0000421	OG0000144	n0	WP_002557609.1	WP_002557609.1	WP_002557609.1	WP_002557609.1	WP_160580884.1	WP_160605328.1	WP_002557609.1	WP_002557609.1			WP_348602590.1	WP_011206389.1	WP_348571809.1	WP_404924284.1	WP_404924284.1			WP_014579946.1	WP_014579946.1	WP_011206389.1	WP_406823165.1			WP_179695920.1	WP_179221195.1	WP_135619022.1		WP_044284694.1	WP_094521739.1	WP_233688507.1	WP_160600787.1					WP_160606570.1				WP_011206389.1	WP_014579946.1	WP_044272582.1	WP_044272582.1	
N4.HOG0000422	OG0000145	n0	WP_002557611.1	WP_160583671.1	WP_160583671.1	WP_160583671.1	WP_160580888.1	WP_002557611.1	WP_160583671.1	WP_002557611.1			WP_225972996.1	WP_173670097.1	WP_225972996.1	WP_225972996.1	WP_225972996.1			WP_228365394.1	WP_228365394.1	WP_173670097.1	WP_225972996.1			WP_225972996.1	WP_228365394.1	WP_225972996.1		WP_228365394.1	WP_011290337.1	WP_228365394.1	WP_228365394.1					WP_258555421.1				WP_173670097.1	WP_044278029.1	WP_225972996.1	WP_225972996.1	
N4.HOG0000423	OG0000146	n0	WP_002557613.1	WP_002557613.1	WP_002557613.1	WP_002557613.1	WP_002557613.1	WP_002557613.1	WP_002557613.1	WP_002557613.1			WP_011206385.1	WP_011206385.1	WP_011206385.1	WP_011206385.1	WP_011206385.1			WP_011206385.1	WP_011206385.1	WP_011206385.1	WP_011206385.1			WP_011206385.1	WP_011206385.1	WP_011206385.1		WP_011206385.1	WP_011206385.1	WP_011206385.1	WP_011206385.1					WP_011206385.1				WP_011206385.1	WP_011206385.1	WP_011206385.1	WP_011206385.1	
N4.HOG0000424	OG0000147	n0	WP_002557614.1	WP_002557614.1	WP_002557614.1	WP_002557614.1	WP_002557614.1	WP_002557614.1	WP_002557614.1	WP_002557614.1			WP_011206384.1	WP_011206384.1	WP_011206384.1	WP_011206384.1	WP_011206384.1			WP_011206384.1	WP_011206384.1	WP_011206384.1	WP_011206384.1			WP_011206384.1	WP_011206384.1	WP_135619018.1		WP_011206384.1	WP_011206384.1	WP_233688504.1	WP_160600783.1					WP_011206384.1				WP_011206384.1	WP_011206384.1	WP_011206384.1	WP_011206384.1	
N4.HOG0000425	OG0000148	n0	WP_002557618.1	WP_160603053.1	WP_160583667.1	WP_160583667.1	WP_160580896.1	WP_160583667.1	WP_160583667.1	WP_002557618.1			WP_348602586.1	WP_011206381.1	WP_135619012.1	WP_041361684.1	WP_041361684.1			WP_016340240.1	WP_014579939.1	WP_011206381.1	WP_135619012.1			WP_179695923.1	WP_179221191.1	WP_135619012.1		WP_011284275.1	WP_094521737.1	WP_233688502.1	WP_160600779.1					WP_160587854.1				WP_011206381.1	WP_016340240.1	WP_243216296.1	WP_243216296.1	
N4.HOG0000426	OG0000149	n0	WP_002557620.1	WP_002557620.1	WP_002557620.1	WP_002557620.1	WP_160580900.1	WP_002557620.1	WP_002557620.1	WP_002557620.1			WP_348602585.1	WP_011206379.1	WP_011290331.1	WP_011290331.1	WP_011290331.1			WP_011290331.1	WP_011290331.1	WP_011206379.1	WP_011290331.1			WP_179695924.1	WP_011290331.1	WP_011290331.1		WP_011206379.1	WP_011206379.1	WP_011206379.1	WP_011290331.1					WP_011206379.1				WP_011206379.1	WP_011290331.1	WP_011206379.1	WP_011206379.1	
N4.HOG0000427	OG0000150	n0	WP_002557623.1	WP_002557623.1	WP_002557623.1	WP_002557623.1	WP_002557623.1	WP_002557623.1	WP_002557623.1	WP_002557623.1			WP_011206376.1	WP_011206376.1	WP_160584978.1	WP_135619006.1	WP_135619006.1			WP_011206376.1	WP_011206376.1	WP_011206376.1	WP_011206376.1			WP_011206376.1	WP_135619006.1	WP_135619006.1		WP_011206376.1	WP_011206376.1	WP_135619006.1	WP_160600775.1					WP_011206376.1				WP_011206376.1	WP_011206376.1	WP_243216288.1	WP_243216288.1	
