HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N38.HOG0000271	OG0000246	n0	WP_002557875.1						WP_002557875.1	WP_002557875.1																																				
N38.HOG0000272	OG0000247	n0	WP_002557877.1						WP_002557877.1	WP_002557877.1																																				
N38.HOG0000273	OG0000248	n0	WP_002557882.1						WP_002557882.1	WP_002557882.1																																				
N38.HOG0000274	OG0000249	n0	WP_002557883.1						WP_160609393.1	WP_002557883.1																																				
N38.HOG0000275	OG0000250	n0	WP_002557886.1						WP_002557886.1	WP_002557886.1																																				
N38.HOG0000276	OG0000251	n0	WP_002557891.1						WP_002557891.1	WP_002557891.1																																				
N38.HOG0000277	OG0000252	n0	WP_002557893.1						WP_160581051.1	WP_002557893.1																																				
N38.HOG0000278	OG0000253	n0	WP_002557894.1						WP_160583733.1	WP_002557894.1																																				
N38.HOG0000279	OG0000254	n0	WP_002557896.1						WP_160583731.1	WP_002557896.1																																				
N38.HOG0000280	OG0000255	n0	WP_002557898.1						WP_002557898.1	WP_002557898.1																																				
N38.HOG0000281	OG0000256	n0	WP_002557899.1						WP_002557899.1	WP_002557899.1																																				
N38.HOG0000282	OG0000257	n0	WP_002557904.1						WP_160609238.1	WP_002557904.1																																				
N38.HOG0000283	OG0000258	n0	WP_002557905.1						WP_160609239.1	WP_002557905.1																																				
N38.HOG0000284	OG0000259	n0	WP_002557911.1						WP_160609242.1	WP_002557911.1																																				
N38.HOG0000285	OG0000260	n0	WP_002557913.1						WP_002557913.1	WP_002557913.1																																				
N38.HOG0000286	OG0000261	n0	WP_002557915.1						WP_160609243.1	WP_002557915.1																																				
N38.HOG0000287	OG0000262	n0	WP_002557919.1						WP_002557919.1	WP_002557919.1																																				
N38.HOG0000288	OG0000263	n0	WP_002557922.1						WP_160609245.1	WP_002557922.1																																				
N38.HOG0000289	OG0000264	n0	WP_002557925.1						WP_160581017.1	WP_002557925.1																																				
N38.HOG0000290	OG0000265	n0	WP_002557927.1						WP_002557927.1	WP_002557927.1																																				
N38.HOG0000291	OG0000266	n0	WP_002557930.1						WP_002557930.1	WP_002557930.1																																				
N38.HOG0000292	OG0000267	n0	WP_002557932.1						WP_002557932.1	WP_002557932.1																																				
N38.HOG0000293	OG0000268	n0	WP_002557933.1						WP_160583705.1	WP_002557933.1																																				
N38.HOG0000294	OG0000269	n0	WP_002557936.1						WP_002557936.1	WP_002557936.1																																				
N38.HOG0000295	OG0000270	n0	WP_002557945.1						WP_160583792.1	WP_002557945.1																																				
N38.HOG0000296	OG0000271	n0	WP_002557946.1						WP_002557946.1	WP_002557946.1																																				
N38.HOG0000297	OG0000272	n0	WP_002557947.1						WP_002557947.1	WP_002557947.1																																				
N38.HOG0000298	OG0000273	n0	WP_002557948.1						WP_002557948.1	WP_002557948.1																																				
N38.HOG0000299	OG0000274	n0	WP_002557951.1						WP_160581375.1	WP_002557951.1																																				
N38.HOG0000300	OG0000275	n0	WP_002557952.1						WP_160581377.1	WP_039387710.1																																				
N38.HOG0000301	OG0000276	n0	WP_002557954.1						WP_002557954.1	WP_002557954.1																																				
N38.HOG0000302	OG0000277	n0	WP_002557956.1						WP_002557956.1	WP_002557956.1																																				
N38.HOG0000303	OG0000278	n0	WP_002557957.1						WP_160581384.1	WP_002557957.1																																				
N38.HOG0000304	OG0000279	n0	WP_002557959.1						WP_160609409.1	WP_002557959.1																																				
N38.HOG0000305	OG0000280	n0	WP_002557960.1						WP_002557960.1	WP_002557960.1																																				
N38.HOG0000306	OG0000281	n0	WP_002557961.1						WP_002557961.1	WP_002557961.1																																				
N38.HOG0000307	OG0000282	n0	WP_002557964.1						WP_160609411.1	WP_002557964.1																																				
N38.HOG0000308	OG0000283	n0	WP_002557965.1						WP_002557965.1	WP_002557965.1																																				
N38.HOG0000309	OG0000284	n0	WP_002557966.1						WP_160609412.1	WP_002557966.1																																				
N38.HOG0000310	OG0000285	n0	WP_002557967.1						WP_002557967.1	WP_002557967.1																																				
N38.HOG0000311	OG0000286	n0	WP_002557972.1						WP_160580983.1	WP_002557972.1																																				
N38.HOG0000312	OG0000287	n0	WP_002557978.1						WP_160609294.1	WP_002557978.1																																				
N38.HOG0000313	OG0000288	n0	WP_002557980.1						WP_002557980.1	WP_002557980.1																																				
N38.HOG0000314	OG0000289	n0	WP_002557981.1						WP_160609292.1	WP_002557981.1																																				
N38.HOG0000315	OG0000290	n0	WP_002558003.1						WP_002558003.1	WP_002558003.1																																				
N38.HOG0000316	OG0000291	n0	WP_002558005.1						WP_002558005.1	WP_002558005.1																																				
N38.HOG0000317	OG0000292	n0	WP_002558006.1						WP_002558006.1	WP_002558006.1																																				
N38.HOG0000318	OG0000293	n0	WP_002558007.1						WP_160609286.1	WP_002558007.1																																				
N38.HOG0000319	OG0000294	n0	WP_002558009.1						WP_160609287.1	WP_002558009.1																																				
N38.HOG0000320	OG0000295	n0	WP_002558010.1						WP_160580958.1	WP_002558010.1																																				
N38.HOG0000321	OG0000296	n0	WP_002558018.1						WP_160580964.1	WP_002558018.1																																				
N38.HOG0000322	OG0000297	n0	WP_002558019.1						WP_160580966.1	WP_002558019.1																																				
N38.HOG0000323	OG0000298	n0	WP_039387485.1						WP_160605278.1	WP_039387485.1																																				
N38.HOG0000324	OG0000299	n0	WP_039387487.1						WP_039387487.1	WP_039387487.1																																				
N38.HOG0000325	OG0000300	n0	WP_039387496.1						WP_039387496.1	WP_039387496.1																																				
N38.HOG0000326	OG0000301	n0	WP_039387501.1						WP_039387501.1	WP_039387501.1																																				
N38.HOG0000327	OG0000302	n0	WP_039387504.1						WP_039387504.1	WP_039387504.1																																				
N38.HOG0000328	OG0000303	n0	WP_039387509.1						WP_039387509.1	WP_039387509.1																																				
N38.HOG0000329	OG0000304	n0	WP_039387510.1						WP_160609254.1	WP_039387510.1																																				
N38.HOG0000330	OG0000305	n0	WP_039387514.1						WP_160580890.1	WP_039387514.1																																				
N38.HOG0000331	OG0000306	n0	WP_039387523.1						WP_160609272.1	WP_039387523.1																																				
N38.HOG0000332	OG0000307	n0	WP_039387525.1						WP_160603060.1	WP_039387525.1																																				
N38.HOG0000333	OG0000308	n0	WP_039387535.1						WP_160609284.1	WP_039387535.1																																				
N38.HOG0000334	OG0000309	n0	WP_039387539.1						WP_039387539.1	WP_039387539.1																																				
N38.HOG0000335	OG0000310	n0	WP_039387544.1						WP_160609293.1	WP_039387544.1																																				
N38.HOG0000336	OG0000311	n0	WP_039387548.1						WP_039387548.1	WP_039387548.1																																				
N38.HOG0000337	OG0000312	n0	WP_039387550.1						WP_160609301.1	WP_039387550.1																																				
N38.HOG0000338	OG0000313	n0	WP_039387554.1						WP_039387554.1	WP_039387554.1																																				
N38.HOG0000339	OG0000314	n0	WP_039387562.1						WP_160609427.1	WP_039387562.1																																				
N38.HOG0000340	OG0000315	n0	WP_039387569.1						WP_160581431.1	WP_039387569.1																																				
N38.HOG0000341	OG0000316	n0	WP_039387574.1						WP_160609424.1	WP_039387574.1																																				
N38.HOG0000342	OG0000317	n0	WP_039387578.1						WP_039387578.1	WP_039387578.1																																				
N38.HOG0000343	OG0000318	n0	WP_039387594.1						WP_160609440.1	WP_039387594.1																																				
N38.HOG0000344	OG0000319	n0	WP_039387606.1						WP_039387606.1	WP_236681771.1																																				
N38.HOG0000345	OG0000320	n0	WP_039387609.1						WP_160609355.1	WP_039387609.1																																				
N38.HOG0000346	OG0000321	n0	WP_039387610.1						WP_039387610.1	WP_039387610.1																																				
N38.HOG0000347	OG0000322	n0	WP_039387613.1						WP_039387613.1	WP_039387613.1																																				
N38.HOG0000348	OG0000323	n0	WP_039387619.1						WP_039387619.1	WP_039387619.1																																				
N38.HOG0000349	OG0000324	n0	WP_039387626.1						WP_160609369.1	WP_039387626.1																																				
N38.HOG0000350	OG0000325	n0	WP_039387628.1						WP_039387628.1	WP_039387628.1																																				
N38.HOG0000351	OG0000326	n0	WP_039387636.1						WP_039387636.1	WP_039387636.1																																				
N38.HOG0000352	OG0000327	n0	WP_039387638.1						WP_160581309.1	WP_039387638.1																																				
N38.HOG0000353	OG0000328	n0	WP_039387644.1						WP_039387644.1	WP_039387644.1																																				
N38.HOG0000354	OG0000329	n0	WP_039387648.1						WP_039387648.1	WP_039387648.1																																				
N38.HOG0000355	OG0000330	n0	WP_039387658.1						WP_039387658.1	WP_039387658.1																																				
N38.HOG0000356	OG0000331	n0	WP_039387665.1						WP_039387665.1	WP_039387665.1																																				
N38.HOG0000357	OG0000332	n0	WP_039387681.1						WP_039387681.1	WP_039387681.1																																				
N38.HOG0000358	OG0000333	n0	WP_039387683.1						WP_039387683.1	WP_039387683.1																																				
N38.HOG0000359	OG0000334	n0	WP_039387693.1						WP_160581276.1	WP_039387693.1																																				
N38.HOG0000360	OG0000335	n0	WP_039387695.1						WP_160609336.1	WP_039387695.1																																				
N38.HOG0000361	OG0000336	n0	WP_039387704.1						WP_039387704.1	WP_039387704.1																																				
N38.HOG0000362	OG0000337	n0	WP_039387722.1						WP_039387722.1	WP_039387722.1																																				
N38.HOG0000363	OG0000338	n0	WP_039387723.1						WP_160609381.1	WP_039387723.1																																				
N38.HOG0000364	OG0000339	n0	WP_039387775.1						WP_160605518.1	WP_039387775.1																																				
N38.HOG0000365	OG0000340	n0	WP_039387777.1						WP_039387777.1	WP_039387777.1																																				
N38.HOG0000366	OG0000341	n0	WP_039387782.1						WP_039387782.1	WP_039387782.1																																				
N38.HOG0000367	OG0000342	n0	WP_039387785.1						WP_160609365.1	WP_039387785.1																																				
N38.HOG0000368	OG0000343	n0	WP_039387808.1						WP_039387808.1	WP_039387808.1																																				
N38.HOG0000369	OG0000344	n0	WP_051054279.1						WP_160609253.1	WP_051054279.1																																				
N38.HOG0000370	OG0000345	n0	WP_051054304.1						WP_051054304.1	WP_051054304.1																																				
N38.HOG0000371	OG0000346	n0	WP_051054328.1						WP_308704741.1	WP_051054328.1																																				
N38.HOG0000372	OG0000347	n0	WP_081605280.1						WP_081605280.1	WP_081605280.1																																				
N38.HOG0000373	OG0000348	n0	WP_081605285.1						WP_308704659.1	WP_081605285.1																																				
N38.HOG0000374	OG0000349	n0	WP_155897264.1						WP_155897264.1	WP_155897264.1																																				
N38.HOG0000375	OG0000350	n0	WP_201771011.1						WP_220189980.1	WP_201771011.1																																				
N38.HOG0000376	OG0000351	n0	WP_220189978.1						WP_220189978.1	WP_220189978.1																																				
N38.HOG0000377	OG0000352	n0	WP_220190833.1						WP_220190084.1	WP_002557683.1																																				
N38.HOG0000378	OG0000353	n0	WP_231237861.1						WP_002557547.1	WP_002557547.1																																				
N38.HOG0000379	OG0000354	n0	WP_231237863.1						WP_220189979.1	WP_002557591.1																																				
N38.HOG0000380	OG0000355	n0	WP_231237866.1						WP_308704742.1	WP_231237866.1																																				
N38.HOG0000381	OG0000356	n0	WP_231237867.1						WP_308704743.1	WP_231237867.1																																				
N38.HOG0000382	OG0000357	n0	WP_231237871.1						WP_160605540.1	WP_002557710.1																																				
N38.HOG0000383	OG0000358	n0	WP_231237872.1						WP_160609327.1	WP_231237872.1																																				
N38.HOG0000384	OG0000359	n0	WP_231237874.1						WP_308704737.1	WP_236681774.1																																				
N38.HOG0000385	OG0000360	n0	WP_231237879.1						WP_231237879.1	WP_231237879.1																																				
N38.HOG0000386	OG0000361	n0	WP_231237880.1						WP_258556748.1	WP_231237880.1																																				
N38.HOG0000387	OG0000362	n0	WP_231237889.1						WP_258556596.1	WP_231237889.1																																				
N38.HOG0000388	OG0000363	n0	WP_334199004.1						WP_334296055.1	WP_323749062.1																																				
N38.HOG0000389	OG0000365	n0	WP_002557448.1						WP_160609445.1	WP_002557448.1																																				
N38.HOG0000390	OG0000366	n0	WP_002557453.1						WP_160581449.1	WP_002557453.1																																				
N38.HOG0000391	OG0000367	n0	WP_002557455.1						WP_160609433.1	WP_002557455.1																																				
N38.HOG0000392	OG0000368	n0	WP_002557467.1						WP_160609388.1	WP_002557467.1																																				
N38.HOG0000393	OG0000369	n0	WP_002557475.1						WP_160609384.1	WP_039387473.1																																				
N38.HOG0000394	OG0000370	n0	WP_002557476.1						WP_002557476.1	WP_002557476.1																																				
N38.HOG0000395	OG0000371	n0	WP_002557477.1						WP_160609383.1	WP_002557477.1																																				
N38.HOG0000396	OG0000372	n0	WP_002557478.1						WP_002557478.1	WP_236681780.1																																				
N38.HOG0000397	OG0000373	n0	WP_002557482.1						WP_160609380.1	WP_002557482.1																																				
N38.HOG0000398	OG0000374	n0	WP_002557484.1						WP_160609379.1	WP_002557484.1																																				
N38.HOG0000399	OG0000375	n0	WP_002557511.1						WP_002557511.1	WP_002557511.1																																				
N38.HOG0000400	OG0000376	n0	WP_002557524.1						WP_160609356.1	WP_002557524.1																																				
N38.HOG0000401	OG0000377	n0	WP_002557526.1						WP_002557526.1	WP_002557526.1																																				
N38.HOG0000402	OG0000378	n0	WP_002557533.1						WP_160609352.1	WP_002557533.1																																				
N38.HOG0000403	OG0000379	n0	WP_002557546.1						WP_002557546.1	WP_002557546.1																																				
N38.HOG0000404	OG0000380	n0	WP_002557550.1						WP_002557550.1	WP_002557550.1																																				
N38.HOG0000405	OG0000381	n0	WP_002557558.1						WP_160609346.1	WP_002557558.1																																				
N38.HOG0000406	OG0000382	n0	WP_002557564.1						WP_160609343.1	WP_002557564.1																																				
N38.HOG0000407	OG0000383	n0	WP_002557567.1						WP_160609342.1	WP_002557567.1																																				
N38.HOG0000408	OG0000384	n0	WP_002557571.1						WP_160609247.1	WP_002557571.1																																				
N38.HOG0000409	OG0000385	n0	WP_002557572.1						WP_160580848.1	WP_002557572.1																																				
N38.HOG0000410	OG0000386	n0	WP_002557576.1						WP_160609250.1	WP_002557576.1																																				
N38.HOG0000411	OG0000387	n0	WP_002557580.1						WP_160609251.1	WP_002557580.1																																				
N38.HOG0000412	OG0000388	n0	WP_002557581.1						WP_308704722.1	WP_002557581.1																																				
N38.HOG0000413	OG0000389	n0	WP_002557589.1						WP_002557589.1	WP_002557589.1																																				
N38.HOG0000414	OG0000390	n0	WP_002557608.1						WP_160583674.1	WP_002557608.1																																				
N38.HOG0000415	OG0000391	n0	WP_002557610.1						WP_160609263.1	WP_002557610.1																																				
N38.HOG0000416	OG0000392	n0	WP_002557615.1						WP_160580892.1	WP_002557615.1																																				
N38.HOG0000417	OG0000393	n0	WP_002557627.1						WP_160609269.1	WP_002557627.1																																				
N38.HOG0000418	OG0000394	n0	WP_002557640.1						WP_002557640.1	WP_002557640.1																																				
N38.HOG0000419	OG0000395	n0	WP_002557641.1						WP_160609278.1	WP_002557641.1																																				
N38.HOG0000420	OG0000396	n0	WP_002557673.1						WP_160609422.1	WP_002557673.1																																				
N38.HOG0000421	OG0000397	n0	WP_002557680.1						WP_002557680.1	WP_002557680.1																																				
N38.HOG0000422	OG0000398	n0	WP_002557681.1						WP_160609418.1	WP_002557681.1																																				
N38.HOG0000423	OG0000399	n0	WP_002557691.1						WP_220190081.1	WP_002557691.1																																				
N38.HOG0000424	OG0000400	n0	WP_002557703.1						WP_160609325.1	WP_002557703.1																																				
N38.HOG0000425	OG0000401	n0	WP_002557714.1						WP_160581263.1	WP_002557714.1																																				
N38.HOG0000426	OG0000402	n0	WP_002557715.1						WP_002557715.1	WP_002557715.1																																				
N38.HOG0000427	OG0000403	n0	WP_002557717.1						WP_160609330.1	WP_002557717.1																																				
N38.HOG0000428	OG0000404	n0	WP_002557722.1, WP_002557723.1						WP_039387689.1	WP_039387689.1																																				
N38.HOG0000429	OG0000405	n0	WP_002557726.1						WP_160609334.1	WP_002557726.1																																				
N38.HOG0000430	OG0000406	n0	WP_002557731.1						WP_002557731.1	WP_002557731.1																																				
N38.HOG0000431	OG0000407	n0	WP_002557732.1						WP_160581280.1	WP_039387697.1																																				
N38.HOG0000432	OG0000408	n0	WP_002557733.1						WP_002557733.1	WP_002557733.1																																				
N38.HOG0000433	OG0000409	n0	WP_002557734.1						WP_002557734.1	WP_002557734.1																																				
N38.HOG0000434	OG0000410	n0	WP_002557739.1						WP_002557739.1	WP_002557739.1																																				
N38.HOG0000435	OG0000411	n0	WP_002557741.1						WP_160609439.1	WP_002557741.1																																				
N38.HOG0000436	OG0000412	n0	WP_002557742.1						WP_160609438.1	WP_002557742.1																																				
N38.HOG0000437	OG0000413	n0	WP_002557749.1						WP_002557749.1	WP_002557749.1																																				
N38.HOG0000438	OG0000414	n0	WP_002557751.1						WP_002557751.1	WP_002557751.1																																				
N38.HOG0000439	OG0000415	n0	WP_002557752.1						WP_002557752.1	WP_002557752.1																																				
N38.HOG0000440	OG0000416	n0	WP_002557754.1						WP_002557754.1	WP_002557754.1																																				
N38.HOG0000441	OG0000417	n0	WP_002557759.1						WP_160609371.1	WP_002557759.1																																				
N38.HOG0000442	OG0000418	n0	WP_002557760.1						WP_220190045.1	WP_002557760.1																																				
N38.HOG0000443	OG0000419	n0	WP_002557773.1						WP_002557773.1	WP_002557773.1																																				
N38.HOG0000444	OG0000420	n0	WP_002557780.1						WP_220190044.1	WP_002557780.1																																				
N38.HOG0000445	OG0000421	n0	WP_002557784.1						WP_160609362.1	WP_002557784.1																																				
N38.HOG0000446	OG0000422	n0	WP_002557786.1						WP_160609361.1	WP_002557786.1																																				
N38.HOG0000447	OG0000423	n0	WP_002557796.1						WP_002557796.1	WP_002557796.1																																				
N38.HOG0000448	OG0000424	n0	WP_002557797.1						WP_160581357.1	WP_002557797.1																																				
N38.HOG0000449	OG0000425	n0	WP_002557799.1						WP_160609310.1	WP_002557799.1																																				
N38.HOG0000450	OG0000426	n0	WP_002557800.1						WP_160609311.1	WP_002557800.1																																				
N38.HOG0000451	OG0000427	n0	WP_002557805.1						WP_160609339.1	WP_002557805.1																																				
N38.HOG0000452	OG0000428	n0	WP_002557810.1						WP_160581348.1	WP_002557810.1																																				
N38.HOG0000453	OG0000429	n0	WP_002557828.1						WP_160581337.1	WP_002557828.1																																				
N38.HOG0000454	OG0000430	n0	WP_002557837.1						WP_160609317.1	WP_002557837.1																																				
N38.HOG0000455	OG0000431	n0	WP_002557839.1						WP_002557839.1	WP_002557839.1																																				
N38.HOG0000456	OG0000432	n0	WP_002557843.1						WP_160609318.1	WP_002557843.1																																				
N38.HOG0000457	OG0000433	n0	WP_002557845.1						WP_002557845.1	WP_002557845.1																																				
N38.HOG0000458	OG0000434	n0	WP_002557846.1						WP_160583871.1	WP_002557846.1																																				
N38.HOG0000459	OG0000435	n0	WP_002557849.1						WP_160603168.1	WP_002557849.1																																				
N38.HOG0000460	OG0000436	n0	WP_002557857.1						WP_002557857.1	WP_002557857.1																																				
N38.HOG0000461	OG0000437	n0	WP_002557860.1						WP_160609321.1	WP_002557860.1																																				
N38.HOG0000462	OG0000438	n0	WP_002557861.1						WP_160609322.1	WP_002557861.1																																				
N38.HOG0000463	OG0000439	n0	WP_002557862.1						WP_160583885.1	WP_002557862.1																																				
N38.HOG0000464	OG0000440	n0	WP_002557865.1						WP_160593441.1	WP_002557865.1																																				
N38.HOG0000465	OG0000441	n0	WP_002557873.1						WP_160583926.1	WP_236681776.1																																				
N38.HOG0000466	OG0000442	n0	WP_002557876.1						WP_160609389.1	WP_002557876.1																																				
N38.HOG0000467	OG0000443	n0	WP_002557888.1						WP_160581057.1	WP_002557888.1																																				
N38.HOG0000468	OG0000444	n0	WP_002557890.1						WP_002557890.1	WP_002557890.1																																				
N38.HOG0000469	OG0000445	n0	WP_002557895.1						WP_002557895.1	WP_002557895.1																																				
N38.HOG0000470	OG0000446	n0	WP_002557901.1						WP_002557901.1	WP_002557901.1																																				
N38.HOG0000471	OG0000447	n0	WP_002557902.1						WP_160609237.1	WP_002557902.1																																				
N38.HOG0000472	OG0000448	n0	WP_002557907.1						WP_160609240.1	WP_002557907.1																																				
N38.HOG0000473	OG0000449	n0	WP_002557912.1						WP_002557912.1	WP_002557912.1																																				
N38.HOG0000474	OG0000450	n0	WP_002557914.1						WP_002557914.1	WP_002557914.1																																				
N38.HOG0000475	OG0000451	n0	WP_002557923.1						WP_002557923.1	WP_002557923.1																																				
N38.HOG0000476	OG0000452	n0	WP_002557928.1						WP_002557928.1	WP_002557928.1																																				
N38.HOG0000477	OG0000453	n0	WP_002557934.1						WP_002557934.1	WP_002557934.1																																				
N38.HOG0000478	OG0000454	n5	WP_002557940.1, WP_051054325.1							WP_002557940.1, WP_051054325.1																																				
N38.HOG0000479	OG0000455	n0	WP_002557941.1						WP_160609403.1	WP_002557941.1																																				
N38.HOG0000480	OG0000456	n0	WP_002557963.1						WP_160609410.1	WP_002557963.1																																				
N38.HOG0000481	OG0000457	n0	WP_002557968.1						WP_002557968.1	WP_002557968.1																																				
N38.HOG0000482	OG0000458	n0	WP_002557977.1						WP_002557977.1	WP_002557977.1																																				
N38.HOG0000483	OG0000459	n0	WP_002557982.1						WP_002557982.1	WP_002557982.1																																				
N38.HOG0000484	OG0000460	n0	WP_002557984.1						WP_160609291.1	WP_002557984.1																																				
N38.HOG0000485	OG0000461	n0	WP_002558012.1						WP_160609288.1	WP_039387541.1																																				
N38.HOG0000486	OG0000462	n0	WP_002558013.1						WP_160609289.1	WP_002558013.1																																				
N38.HOG0000487	OG0000463	n0	WP_002558014.1						WP_002558014.1	WP_002558014.1																																				
N38.HOG0000488	OG0000464	n0	WP_002558016.1						WP_002558016.1	WP_002558016.1																																				
N38.HOG0000489	OG0000465	n0	WP_002558017.1						WP_160583624.1	WP_002558017.1																																				
N38.HOG0000490	OG0000466	n0	WP_039387498.1						WP_039387498.1	WP_039387498.1																																				
N38.HOG0000491	OG0000467	n0	WP_039387531.1						WP_220189982.1	WP_039387531.1																																				
N38.HOG0000492	OG0000468	n0	WP_039387564.1						WP_160609425.1	WP_039387564.1																																				
N38.HOG0000493	OG0000469	n0	WP_039387592.1						WP_160609446.1	WP_039387592.1																																				
N38.HOG0000494	OG0000470	n0	WP_039387641.1						WP_039387641.1	WP_039387641.1																																				
N38.HOG0000495	OG0000471	n0	WP_039387651.1						WP_039387651.1	WP_039387651.1																																				
N38.HOG0000496	OG0000472	n0	WP_039387700.1						WP_160609415.1	WP_039387700.1																																				
N38.HOG0000497	OG0000473	n0	WP_039387713.1						WP_039387713.1	WP_039387713.1																																				
N38.HOG0000498	OG0000474	n0	WP_039387714.1						WP_039387714.1	WP_039387714.1																																				
N38.HOG0000499	OG0000475	n0	WP_039387715.1						WP_220190068.1	WP_039387715.1																																				
N38.HOG0000500	OG0000476	n0	WP_039387719.1						WP_039387719.1	WP_039387719.1																																				
N38.HOG0000501	OG0000477	n0	WP_039387750.1						WP_039387750.1	WP_039387750.1																																				
N38.HOG0000502	OG0000478	n0	WP_039387817.1						WP_160609407.1	WP_039387817.1																																				
N38.HOG0000503	OG0000479	n0	WP_051054268.1						WP_258556770.1	WP_051054268.1																																				
N38.HOG0000504	OG0000480	n0	WP_169742226.1						WP_169742226.1	WP_169742226.1																																				
N38.HOG0000505	OG0000481	n0	WP_196792421.1						WP_002557790.1	WP_002557790.1																																				
N38.HOG0000506	OG0000482	n0	WP_201771017.1						WP_334296056.1	WP_201771017.1																																				
N38.HOG0000507	OG0000483	n0	WP_231237857.1						WP_258556792.1	WP_236681784.1																																				
N38.HOG0000508	OG0000484	n0	WP_231237877.1						WP_308704720.1	WP_231237877.1																																				
N38.HOG0000509	OG0000485	n0							WP_039387661.1	WP_039387661.1																																				
N38.HOG0000510	OG0000486	n0							WP_236681773.1	WP_236681773.1																																				
N38.HOG0000511	OG0000487	n0	WP_002557443.1						WP_052234586.1	WP_052234586.1																																				
N38.HOG0000512	OG0000488	n0	WP_002557450.1						WP_160609431.1	WP_002557450.1																																				
N38.HOG0000513	OG0000489	n0	WP_002557469.1						WP_160581091.1	WP_002557469.1																																				
N38.HOG0000514	OG0000490	n0	WP_002557481.1						WP_002557481.1	WP_002557481.1																																				
N38.HOG0000515	OG0000491	n0	WP_002557542.1						WP_002557542.1	WP_002557542.1																																				
N38.HOG0000516	OG0000492	n0	WP_002557556.1						WP_160603196.1	WP_002557556.1																																				
N38.HOG0000517	OG0000493	n0	WP_002557584.1						WP_160580862.1	WP_002557584.1																																				
N38.HOG0000518	OG0000494	n0	WP_002557592.1						WP_160609257.1	WP_002557592.1																																				
N38.HOG0000519	OG0000495	n0	WP_002557622.1						WP_002557622.1	WP_002557622.1																																				
N38.HOG0000520	OG0000496	n0	WP_002557624.1						WP_160609267.1	WP_002557624.1																																				
N38.HOG0000521	OG0000497	n0	WP_002557625.1						WP_160609268.1	WP_002557625.1																																				
N38.HOG0000522	OG0000498	n0	WP_002557639.1						WP_002557639.1	WP_002557639.1																																				
N38.HOG0000523	OG0000499	n0	WP_002557649.1						WP_002557649.1	WP_002557649.1																																				
N38.HOG0000524	OG0000500	n0	WP_002557682.1						WP_160609417.1	WP_002557682.1																																				
N38.HOG0000525	OG0000501	n0	WP_002557705.1						WP_160583899.1	WP_002557705.1																																				
N38.HOG0000526	OG0000502	n0	WP_002557767.1						WP_160583987.1	WP_002557767.1																																				
N38.HOG0000527	OG0000503	n0	WP_002557782.1						WP_002557782.1	WP_002557782.1																																				
N38.HOG0000528	OG0000504	n0	WP_002557806.1						WP_002557806.1	WP_002557806.1																																				
N38.HOG0000529	OG0000505	n0	WP_002557812.1						WP_160581345.1	WP_002557812.1																																				
N38.HOG0000530	OG0000506	n0	WP_002557814.1						WP_002557814.1	WP_002557814.1																																				
N38.HOG0000531	OG0000507	n0	WP_002557821.1						WP_002557821.1	WP_002557821.1																																				
N38.HOG0000532	OG0000508	n0	WP_002557900.1						WP_002557900.1	WP_002557900.1																																				
N38.HOG0000533	OG0000509	n0	WP_002557906.1						WP_002557906.1	WP_002557906.1																																				
N38.HOG0000534	OG0000510	n0	WP_002557908.1						WP_160609241.1	WP_002557908.1																																				
N38.HOG0000535	OG0000511	n0	WP_002557935.1						WP_002557935.1	WP_002557935.1																																				
N38.HOG0000536	OG0000512	n0	WP_002557985.1						WP_002557985.1	WP_002557985.1																																				
N38.HOG0000537	OG0000513	n0	WP_039387707.1						WP_160609408.1	WP_039387707.1																																				
N38.HOG0000538	OG0000514	n0							WP_160609264.1	WP_039387516.1																																				
N38.HOG0000539	OG0000516	n0	WP_002557444.1						WP_160609441.1	WP_002557444.1																																				
N38.HOG0000540	OG0000517	n0	WP_002557466.1						WP_002557466.1	WP_002557466.1																																				
N38.HOG0000541	OG0000518	n0	WP_002557713.1						WP_160609329.1	WP_002557713.1																																				
N38.HOG0000542	OG0000519	n0	WP_002557785.1						WP_002557785.1	WP_002557785.1																																				
N38.HOG0000543	OG0000520	n0	WP_002557809.1						WP_002557809.1	WP_002557809.1																																				
N38.HOG0000544	OG0000521	n0	WP_002557903.1						WP_002557903.1	WP_002557903.1																																				
