Orthogroup	MHP_116_genes	MHP_MHP653_genes
OG0000518	ABJ972_RS03015	DR096_RS00710
OG0000519	ABJ972_RS00880	DR096_RS02170
OG0000520	ABJ972_RS00755	DR096_RS02390
OG0000521	ABJ972_RS00250	DR096_RS00240
OG0000522	ABJ972_RS00285	DR096_RS00205
OG0000523	ABJ972_RS03265	DR096_RS00875
OG0000524	ABJ972_RS02605	DR096_RS01420
OG0000525	ABJ972_RS03240	DR096_RS04760
OG0000527	ABJ972_RS01725	DR096_RS03455
OG0000528	ABJ972_RS01980	DR096_RS00555
OG0000529	ABJ972_RS02190	DR096_RS02865
OG0000530	ABJ972_RS02295	DR096_RS03260
OG0000531	ABJ972_RS01385	DR096_RS01565
OG0000532	ABJ972_RS01605	DR096_RS01395
OG0000533	ABJ972_RS01070	DR096_RS03320
OG0000534	ABJ972_RS00365	DR096_RS00125
OG0000535	ABJ972_RS00045	DR096_RS04655
OG0000537	ABJ972_RS00945	DR096_RS02110
OG0000538	ABJ972_RS01110	DR096_RS01915
OG0000539	ABJ972_RS00200	DR096_RS00295
OG0000540	ABJ972_RS02575	DR096_RS02455
OG0000542	ABJ972_RS00335	DR096_RS00155
OG0000544	ABJ972_RS01240	DR096_RS04680
OG0000545	ABJ972_RS01790	DR096_RS03395
OG0000546	ABJ972_RS02710	DR096_RS01200, DR096_RS04090
OG0000547	ABJ972_RS02835	DR096_RS01080
OG0000548	ABJ972_RS01570	DR096_RS01360
OG0000549	ABJ972_RS03230	DR096_RS04755
OG0000550	ABJ972_RS03365	DR096_RS00975
OG0000551	ABJ972_RS02905	DR096_RS00810
OG0000552	ABJ972_RS03050	DR096_RS00675
OG0000553	ABJ972_RS02620	DR096_RS04625
OG0000554	ABJ972_RS02340	DR096_RS01730
OG0000555	ABJ972_RS02840	DR096_RS04580
OG0000557	ABJ972_RS01250	DR096_RS02225
OG0000558	ABJ972_RS01220	DR096_RS02255
OG0000559	ABJ972_RS01675	DR096_RS02035
OG0000560	ABJ972_RS01780	DR096_RS03410
OG0000561	ABJ972_RS01095	DR096_RS01900
OG0000562	ABJ972_RS01785	DR096_RS03405
OG0000563	ABJ972_RS01770	DR096_RS03420
OG0000564	ABJ972_RS01275	DR096_RS01675
OG0000565	ABJ972_RS01845	DR096_RS00410
OG0000566	ABJ972_RS01830	DR096_RS00400
OG0000567	ABJ972_RS01795	DR096_RS00370
OG0000568	ABJ972_RS00985	DR096_RS02070
OG0000569	ABJ972_RS01225	DR096_RS02250
OG0000570	ABJ972_RS01230	DR096_RS04685
OG0000571	ABJ972_RS01235	DR096_RS02240
OG0000572	ABJ972_RS01255	DR096_RS02220
OG0000573	ABJ972_RS01670	DR096_RS02030
OG0000574	ABJ972_RS01295	DR096_RS01655
OG0000575	ABJ972_RS01210	DR096_RS02265
OG0000576	ABJ972_RS01630	DR096_RS01985
OG0000578	ABJ972_RS02615	DR096_RS01430
OG0000579	ABJ972_RS01735	DR096_RS03475
OG0000580	ABJ972_RS02715	DR096_RS04010
OG0000581	ABJ972_RS01730	DR096_RS03460
OG0000582	ABJ972_RS01245	DR096_RS04675
OG0000583	ABJ972_RS01660	DR096_RS02020
OG0000585	ABJ972_RS02155	DR096_RS02895
OG0000586	ABJ972_RS01645	DR096_RS04145
OG0000587	ABJ972_RS01850	DR096_RS04830
OG0000588	ABJ972_RS01620	DR096_RS01980
OG0000589	ABJ972_RS02110	DR096_RS03445
OG0000592	ABJ972_RS02585	DR096_RS02445
OG0000593	ABJ972_RS03430	DR096_RS01040
OG0000594	ABJ972_RS01215	DR096_RS02260
OG0000595	ABJ972_RS02925	DR096_RS00790
OG0000597	ABJ972_RS02920	DR096_RS00795
OG0000601	ABJ972_RS01775	DR096_RS03415
OG0000606	ABJ972_RS01740	DR096_RS03465
OG0000611	ABJ972_RS00090	DR096_RS02585
OG0000618	ABJ972_RS03195	DR096_RS04300
OG0000625	ABJ972_RS01750	DR096_RS03630
