Orthogroup	MHP_116_genes	MHP_MHP679_genes
OG0000522	ABJ972_RS00285	DR086_RS00170
OG0000523	ABJ972_RS03265	DR086_RS01545
OG0000524	ABJ972_RS02605	DR086_RS00840
OG0000525	ABJ972_RS03240	DR086_RS05020
OG0000527	ABJ972_RS01725	DR086_RS00635
OG0000528	ABJ972_RS01980	DR086_RS04775
OG0000529	ABJ972_RS02190	DR086_RS02090
OG0000530	ABJ972_RS02295	DR086_RS03450
OG0000531	ABJ972_RS01385	DR086_RS01935
OG0000532	ABJ972_RS01605	DR086_RS03285
OG0000533	ABJ972_RS01070	DR086_RS02795
OG0000534	ABJ972_RS00365	DR086_RS00250
OG0000535	ABJ972_RS00045	DR086_RS04825
OG0000536	ABJ972_RS03445	DR086_RS02465
OG0000537	ABJ972_RS00945	DR086_RS03060
OG0000538	ABJ972_RS01110	DR086_RS01710
OG0000539	ABJ972_RS00200	DR086_RS00080
OG0000540	ABJ972_RS02575	DR086_RS00870
OG0000542	ABJ972_RS00335	DR086_RS00220
OG0000544	ABJ972_RS01240	DR086_RS04960
OG0000545	ABJ972_RS01790	DR086_RS00685
OG0000546	ABJ972_RS02710	DR086_RS04500
OG0000547	ABJ972_RS02835	DR086_RS01120
OG0000548	ABJ972_RS01570	DR086_RS03320
OG0000549	ABJ972_RS03230	DR086_RS05015
OG0000550	ABJ972_RS03365	DR086_RS01445
OG0000551	ABJ972_RS02905	DR086_RS02920
OG0000552	ABJ972_RS03050	DR086_RS01340
OG0000553	ABJ972_RS02620	DR086_RS04995
OG0000554	ABJ972_RS02340	DR086_RS03115
OG0000557	ABJ972_RS01250	DR086_RS02560
OG0000558	ABJ972_RS01220	DR086_RS02530
OG0000559	ABJ972_RS01675	DR086_RS01605
OG0000560	ABJ972_RS01780	DR086_RS00670
OG0000561	ABJ972_RS01095	DR086_RS01695
OG0000562	ABJ972_RS01785	DR086_RS00675
OG0000563	ABJ972_RS01770	DR086_RS00660
OG0000564	ABJ972_RS01275	DR086_RS03420
OG0000565	ABJ972_RS01845	DR086_RS03570
OG0000566	ABJ972_RS01830	DR086_RS00815
OG0000567	ABJ972_RS01795	DR086_RS00785
OG0000568	ABJ972_RS00985	DR086_RS03020
OG0000569	ABJ972_RS01225	DR086_RS02535
OG0000570	ABJ972_RS01230	DR086_RS04955
OG0000571	ABJ972_RS01235	DR086_RS02545
OG0000572	ABJ972_RS01255	DR086_RS02570
OG0000573	ABJ972_RS01670	DR086_RS01610
OG0000574	ABJ972_RS01295	DR086_RS03400
OG0000575	ABJ972_RS01210	DR086_RS02520
OG0000576	ABJ972_RS01630	DR086_RS01655
OG0000577	ABJ972_RS02595	DR086_RS00850
OG0000578	ABJ972_RS02615	DR086_RS00830
OG0000579	ABJ972_RS01735	DR086_RS00655
OG0000580	ABJ972_RS02715	DR086_RS01005
OG0000581	ABJ972_RS01730	DR086_RS00640
OG0000582	ABJ972_RS01245	DR086_RS04965
OG0000583	ABJ972_RS01660	DR086_RS01620
OG0000585	ABJ972_RS02155	DR086_RS02120
OG0000586	ABJ972_RS01645	DR086_RS01635
OG0000587	ABJ972_RS01850	DR086_RS05080
OG0000588	ABJ972_RS01620	DR086_RS01660
OG0000589	ABJ972_RS02110	DR086_RS03515
OG0000592	ABJ972_RS02585	DR086_RS00860
OG0000593	ABJ972_RS03430	DR086_RS02450
OG0000594	ABJ972_RS01215	DR086_RS02525
OG0000595	ABJ972_RS02925	DR086_RS02900
OG0000597	ABJ972_RS02920	DR086_RS02905
OG0000601	ABJ972_RS01775	DR086_RS00665
OG0000606	ABJ972_RS01740	DR086_RS00645
OG0000618	ABJ972_RS03195	DR086_RS02365
