Orthogroup	MHP_116_genes	MHP_UFV01_genes
OG0000498	ABJ972_RS02665	FEF30_RS03115
OG0000499	ABJ972_RS02630	FEF30_RS03080
OG0000500	ABJ972_RS01895	FEF30_RS02310
OG0000502	ABJ972_RS01190	FEF30_RS01510
OG0000503	ABJ972_RS00905	FEF30_RS01070
OG0000504	ABJ972_RS00770	FEF30_RS01205
OG0000505	ABJ972_RS00735	FEF30_RS01240
OG0000506	ABJ972_RS00725	FEF30_RS01250
OG0000507	ABJ972_RS00690	FEF30_RS01285
OG0000508	ABJ972_RS00235	FEF30_RS00565
OG0000509	ABJ972_RS00270	FEF30_RS00600
OG0000510	ABJ972_RS00280	FEF30_RS00610
OG0000511	ABJ972_RS00415	FEF30_RS00745
OG0000512	ABJ972_RS02490	FEF30_RS02930
OG0000513	ABJ972_RS03330	FEF30_RS00145
OG0000514	ABJ972_RS02785	FEF30_RS03240
OG0000516	ABJ972_RS01975	FEF30_RS04330
OG0000517	ABJ972_RS00065	FEF30_RS00395
OG0000518	ABJ972_RS03015	FEF30_RS03455
OG0000519	ABJ972_RS00880	FEF30_RS01095
OG0000520	ABJ972_RS00755	FEF30_RS01220
OG0000521	ABJ972_RS00250	FEF30_RS00580
OG0000522	ABJ972_RS00285	FEF30_RS00615
OG0000523	ABJ972_RS03265	FEF30_RS00080
OG0000524	ABJ972_RS02605	FEF30_RS03045
OG0000525	ABJ972_RS03240	FEF30_RS04105
OG0000526	ABJ972_RS01800, ABJ972_RS01810	FEF30_RS02235
OG0000527	ABJ972_RS01725	FEF30_RS02175
OG0000528	ABJ972_RS01980	FEF30_RS02395
OG0000529	ABJ972_RS02190	FEF30_RS02615
OG0000530	ABJ972_RS02295	FEF30_RS02720
OG0000531	ABJ972_RS01385	FEF30_RS01715
OG0000532	ABJ972_RS01605	FEF30_RS01945
OG0000533	ABJ972_RS01070	FEF30_RS00915
OG0000534	ABJ972_RS00365	FEF30_RS00695
OG0000535	ABJ972_RS00045	FEF30_RS04175
OG0000536	ABJ972_RS03445	FEF30_RS00260
OG0000537	ABJ972_RS00945	FEF30_RS01035
OG0000538	ABJ972_RS01110	FEF30_RS01435
OG0000539	ABJ972_RS00200	FEF30_RS00530
OG0000540	ABJ972_RS02575	FEF30_RS03015
OG0000542	ABJ972_RS00335	FEF30_RS00665
OG0000544	ABJ972_RS01240	FEF30_RS04245
OG0000545	ABJ972_RS01790	FEF30_RS02225
OG0000546	ABJ972_RS02710	FEF30_RS03165
OG0000547	ABJ972_RS02835	FEF30_RS03290
OG0000548	ABJ972_RS01570	FEF30_RS01910
OG0000549	ABJ972_RS03230	FEF30_RS04100
OG0000550	ABJ972_RS03365	FEF30_RS00180
OG0000551	ABJ972_RS02905	FEF30_RS03360
OG0000552	ABJ972_RS03050	FEF30_RS03490
OG0000553	ABJ972_RS02620	FEF30_RS04365
OG0000554	ABJ972_RS02340	FEF30_RS02765
OG0000555	ABJ972_RS02840	FEF30_RS03295
OG0000557	ABJ972_RS01250	FEF30_RS01575
OG0000558	ABJ972_RS01220	FEF30_RS01545
OG0000559	ABJ972_RS01675	FEF30_RS02015
OG0000560	ABJ972_RS01780	FEF30_RS02215
OG0000561	ABJ972_RS01095	FEF30_RS01420
OG0000562	ABJ972_RS01785	FEF30_RS02220
OG0000563	ABJ972_RS01770	FEF30_RS02205
OG0000564	ABJ972_RS01275	FEF30_RS01600
OG0000565	ABJ972_RS01845	FEF30_RS02260
OG0000566	ABJ972_RS01830	FEF30_RS02245
OG0000567	ABJ972_RS01795	FEF30_RS02230
OG0000568	ABJ972_RS00985	FEF30_RS00995
OG0000569	ABJ972_RS01225	FEF30_RS01550
OG0000570	ABJ972_RS01230	FEF30_RS04240
OG0000571	ABJ972_RS01235	FEF30_RS01560
OG0000572	ABJ972_RS01255	FEF30_RS01580
OG0000573	ABJ972_RS01670	FEF30_RS02010
OG0000574	ABJ972_RS01295	FEF30_RS01620
OG0000575	ABJ972_RS01210	FEF30_RS01535
OG0000576	ABJ972_RS01630	FEF30_RS01970
OG0000577	ABJ972_RS02595	FEF30_RS03035
OG0000578	ABJ972_RS02615	FEF30_RS03055
OG0000579	ABJ972_RS01735	FEF30_RS02195
OG0000580	ABJ972_RS02715	FEF30_RS03170
OG0000581	ABJ972_RS01730	FEF30_RS02180
OG0000582	ABJ972_RS01245	FEF30_RS04250
OG0000583	ABJ972_RS01660	FEF30_RS02000
OG0000585	ABJ972_RS02155	FEF30_RS02585
OG0000586	ABJ972_RS01645	FEF30_RS01985
OG0000587	ABJ972_RS01850	FEF30_RS04465
OG0000588	ABJ972_RS01620	FEF30_RS01960
OG0000589	ABJ972_RS02110	FEF30_RS02520
OG0000592	ABJ972_RS02585	FEF30_RS03025
OG0000593	ABJ972_RS03430	FEF30_RS00245
OG0000594	ABJ972_RS01215	FEF30_RS01540
OG0000595	ABJ972_RS02925	FEF30_RS04470
OG0000597	ABJ972_RS02920	FEF30_RS03375
OG0000601	ABJ972_RS01775	FEF30_RS02210
OG0000606	ABJ972_RS01740	FEF30_RS02185
OG0000618	ABJ972_RS03195	FEF30_RS03625
OG0000621	ABJ972_RS01860	FEF30_RS03980
