Orthogroup	MHP_168_genes	MHP_131B_genes
OG0000563	MHP168_RS01885	NB627_RS01935
OG0000564	MHP168_RS03865	NB627_RS01410
OG0000565	MHP168_RS01945	NB627_RS02010
OG0000566	MHP168_RS01935	NB627_RS01990
OG0000567	MHP168_RS01910	NB627_RS01960
OG0000568	MHP168_RS00970	NB627_RS00795
OG0000569	MHP168_RS01315	NB627_RS01350
OG0000570	MHP168_RS01320	NB627_RS01355
OG0000571	MHP168_RS01325	NB627_RS01360
OG0000572	MHP168_RS01345	NB627_RS01390
OG0000573	MHP168_RS01730	NB627_RS01825
OG0000574	MHP168_RS01390	NB627_RS01430
OG0000576	MHP168_RS01765	NB627_RS01780
OG0000577	MHP168_RS02670	NB627_RS02850
OG0000578	MHP168_RS02690	NB627_RS02870
OG0000579	MHP168_RS01875	NB627_RS01920
OG0000580	MHP168_RS04025	NB627_RS02980
OG0000581	MHP168_RS01860	NB627_RS01915
OG0000582	MHP168_RS03935	NB627_RS01380
OG0000583	MHP168_RS01740	NB627_RS01815
OG0000584	MHP168_RS01240	NB627_RS00485
OG0000585	MHP168_RS02165	NB627_RS02370
OG0000586	MHP168_RS01750	NB627_RS01800
OG0000587	MHP168_RS04050	NB627_RS02020
OG0000588	MHP168_RS01770	NB627_RS01770
OG0000590	MHP168_RS03540	NB627_RS00495
OG0000591	MHP168_RS04055	NB627_RS02035
OG0000593	MHP168_RS03495	NB627_RS03730
OG0000594	MHP168_RS01305	NB627_RS01340
OG0000596	MHP168_RS01680	NB627_RS01870
OG0000598	MHP168_RS01675	NB627_RS01875
OG0000599	MHP168_RS01670	NB627_RS01880
OG0000600	MHP168_RS01235	NB627_RS00480
OG0000603	MHP168_RS01220	NB627_RS00475
OG0000604	MHP168_RS04060	NB627_RS02990
OG0000605	MHP168_RS01215	NB627_RS00470
OG0000610	MHP168_RS04040	NB627_RS00785
OG0000612	MHP168_RS03735	NB627_RS01885
OG0000613	MHP168_RS03980	NB627_RS02030
OG0000615	MHP168_RS02700	NB627_RS02880
OG0000616	MHP168_RS03555	NB627_RS00455
OG0000620	MHP168_RS03840	NB627_RS02015
OG0000627	MHP168_RS03575	NB627_RS03750
