Orthogroup	MHP_1257_genes	MHP_131B_genes
OG0000490	ABKJ22_RS03495	NB627_RS03815
OG0000491	ABKJ22_RS01365	NB627_RS01470
OG0000492	ABKJ22_RS01440	NB627_RS01555
OG0000493	ABKJ22_RS00580	NB627_RS00690
OG0000494	ABKJ22_RS01060	NB627_RS00750
OG0000496	ABKJ22_RS02770	NB627_RS03015
OG0000497	ABKJ22_RS02765	NB627_RS03010
OG0000498	ABKJ22_RS02675	NB627_RS02925
OG0000499	ABKJ22_RS02640	NB627_RS02890
OG0000500	ABKJ22_RS01905	NB627_RS02070
OG0000501	ABKJ22_RS02970	NB627_RS03260
OG0000504	ABKJ22_RS00805	NB627_RS01015
OG0000505	ABKJ22_RS00755	NB627_RS01050
OG0000506	ABKJ22_RS00740	NB627_RS01060
OG0000507	ABKJ22_RS00705	NB627_RS01095
OG0000508	ABKJ22_RS00245	NB627_RS00250
OG0000509	ABKJ22_RS00280	NB627_RS00285
OG0000510	ABKJ22_RS00290	NB627_RS00300
OG0000511	ABKJ22_RS00435	NB627_RS00540
OG0000512	ABKJ22_RS02500	NB627_RS02740
OG0000513	ABKJ22_RS03310	NB627_RS03630
OG0000514	ABKJ22_RS02805	NB627_RS03050
OG0000517	ABKJ22_RS00065	NB627_RS00065
OG0000518	ABKJ22_RS03010	NB627_RS03300
OG0000520	ABKJ22_RS00790	NB627_RS01035
OG0000521	ABKJ22_RS00260	NB627_RS00265
OG0000523	ABKJ22_RS03245	NB627_RS03560
OG0000524	ABKJ22_RS02615	NB627_RS02860
OG0000525	ABKJ22_RS03210	NB627_RS03525
OG0000526	ABKJ22_RS01820	NB627_RS01970, NB627_RS01965
OG0000527	ABKJ22_RS01745	NB627_RS01910
OG0000531	ABKJ22_RS01415	NB627_RS01530
OG0000532	ABKJ22_RS01625	NB627_RS01755
OG0000533	ABKJ22_RS01100	NB627_RS00710
OG0000538	ABKJ22_RS01140	NB627_RS01240
OG0000540	ABKJ22_RS02585	NB627_RS02830
OG0000544	ABKJ22_RS01265	NB627_RS01370
OG0000545	ABKJ22_RS01810	NB627_RS01955
OG0000546	ABKJ22_RS02730	NB627_RS02975
OG0000551	ABKJ22_RS02925	NB627_RS03170
OG0000552	ABKJ22_RS03045	NB627_RS03340
OG0000553	ABKJ22_RS02630	NB627_RS02875
OG0000554	ABKJ22_RS02345	NB627_RS02565
OG0000557	ABKJ22_RS01275	NB627_RS01385
OG0000558	ABKJ22_RS01245	NB627_RS01345
OG0000559	ABKJ22_RS01695	NB627_RS01830
OG0000560	ABKJ22_RS01795	NB627_RS01940
OG0000561	ABKJ22_RS01125	NB627_RS01225
OG0000562	ABKJ22_RS01800	NB627_RS01945
OG0000563	ABKJ22_RS01785	NB627_RS01935
OG0000564	ABKJ22_RS01305	NB627_RS01410
OG0000565	ABKJ22_RS01850	NB627_RS02010
OG0000566	ABKJ22_RS01840	NB627_RS01990
OG0000567	ABKJ22_RS01815	NB627_RS01960
OG0000568	ABKJ22_RS01015	NB627_RS00795
OG0000569	ABKJ22_RS01250	NB627_RS01350
OG0000570	ABKJ22_RS01255	NB627_RS01355
OG0000571	ABKJ22_RS01260	NB627_RS01360
OG0000572	ABKJ22_RS01280	NB627_RS01390
OG0000573	ABKJ22_RS01690	NB627_RS01825
OG0000574	ABKJ22_RS01325	NB627_RS01430
OG0000576	ABKJ22_RS01650	NB627_RS01780
OG0000577	ABKJ22_RS02605	NB627_RS02850
OG0000578	ABKJ22_RS02625	NB627_RS02870
OG0000579	ABKJ22_RS01760	NB627_RS01920
OG0000580	ABKJ22_RS02735	NB627_RS02980
OG0000581	ABKJ22_RS01750	NB627_RS01915
OG0000582	ABKJ22_RS01270	NB627_RS01380
OG0000583	ABKJ22_RS01680	NB627_RS01815
OG0000585	ABKJ22_RS02200	NB627_RS02370
OG0000586	ABKJ22_RS01665	NB627_RS01800
OG0000587	ABKJ22_RS01855	NB627_RS02020
OG0000588	ABKJ22_RS01640	NB627_RS01770
OG0000589	ABKJ22_RS02245	NB627_RS02300
OG0000591	ABKJ22_RS01870	NB627_RS02035
OG0000593	ABKJ22_RS03410	NB627_RS03730
OG0000594	ABKJ22_RS01240	NB627_RS01340
OG0000604	ABKJ22_RS02740	NB627_RS02990
OG0000608	ABKJ22_RS01805	NB627_RS01950
OG0000610	ABKJ22_RS01025	NB627_RS00785
OG0000611	ABKJ22_RS00090	NB627_RS00095
OG0000613	ABKJ22_RS01865	NB627_RS02030
OG0000622	ABKJ22_RS00760	NB627_RS02340
OG0000632	ABKJ22_RS01725	NB627_RS01890
