Orthogroup	MHP_1257_genes	MHP_UFV02_genes
OG0000475	ABKJ22_RS03390	FEF31_RS03180
OG0000476	ABKJ22_RS01570	FEF31_RS01215
OG0000477	ABKJ22_RS02565	FEF31_RS02360
OG0000478	ABKJ22_RS03325	FEF31_RS03115
OG0000479	ABKJ22_RS01345	FEF31_RS00985
OG0000480	ABKJ22_RS02005	FEF31_RS01775
OG0000481	ABKJ22_RS00885	FEF31_RS00470
OG0000482	ABKJ22_RS01225	FEF31_RS00865
OG0000483	ABKJ22_RS02050	FEF31_RS01820
OG0000484	ABKJ22_RS00195	FEF31_RS04675
OG0000485	ABKJ22_RS01180	FEF31_RS00820
OG0000486	ABKJ22_RS02105	FEF31_RS02045
OG0000487	ABKJ22_RS01980	FEF31_RS04485
OG0000488	ABKJ22_RS02020	FEF31_RS01790
OG0000489	ABKJ22_RS00050	FEF31_RS03335
OG0000490	ABKJ22_RS03495	FEF31_RS03275
OG0000491	ABKJ22_RS01365	FEF31_RS01005
OG0000492	ABKJ22_RS01440	FEF31_RS01085
OG0000493	ABKJ22_RS00580	FEF31_RS00240
OG0000494	ABKJ22_RS01060	FEF31_RS00300
OG0000495	ABKJ22_RS02780	FEF31_RS02575
OG0000496	ABKJ22_RS02770	FEF31_RS02565
OG0000497	ABKJ22_RS02765	FEF31_RS02560
OG0000498	ABKJ22_RS02675	FEF31_RS02480
OG0000499	ABKJ22_RS02640	FEF31_RS02445
OG0000500	ABKJ22_RS01905	FEF31_RS01675
OG0000502	ABKJ22_RS01215	FEF31_RS00855
OG0000503	ABKJ22_RS00940	FEF31_RS00415
OG0000504	ABKJ22_RS00805	FEF31_RS00550
OG0000505	ABKJ22_RS00755	FEF31_RS00585
OG0000506	ABKJ22_RS00740	FEF31_RS00595
OG0000507	ABKJ22_RS00705	FEF31_RS00630
OG0000508	ABKJ22_RS00245	FEF31_RS03520
OG0000509	ABKJ22_RS00280	FEF31_RS03555
OG0000510	ABKJ22_RS00290	FEF31_RS03565
OG0000511	ABKJ22_RS00435	FEF31_RS00095
OG0000512	ABKJ22_RS02500	FEF31_RS02295
OG0000513	ABKJ22_RS03310	FEF31_RS03100
OG0000514	ABKJ22_RS02805	FEF31_RS02600
OG0000516	ABKJ22_RS01985	FEF31_RS04490
OG0000517	ABKJ22_RS00065	FEF31_RS03350
OG0000518	ABKJ22_RS03010	FEF31_RS03675
OG0000519	ABKJ22_RS00915	FEF31_RS00440
OG0000520	ABKJ22_RS00790	FEF31_RS00565
OG0000521	ABKJ22_RS00260	FEF31_RS03535
OG0000522	ABKJ22_RS00295	FEF31_RS03570
OG0000523	ABKJ22_RS03245	FEF31_RS03035
OG0000524	ABKJ22_RS02615	FEF31_RS02410
OG0000525	ABKJ22_RS03210	FEF31_RS04585
OG0000526	ABKJ22_RS01820	FEF31_RS01585
OG0000527	ABKJ22_RS01745	FEF31_RS01525
OG0000528	ABKJ22_RS01990	FEF31_RS01760
OG0000529	ABKJ22_RS02170	FEF31_RS01980
OG0000530	ABKJ22_RS02300	FEF31_RS02080
OG0000531	ABKJ22_RS01415	FEF31_RS01060
OG0000532	ABKJ22_RS01625	FEF31_RS01290
OG0000533	ABKJ22_RS01100	FEF31_RS00260
OG0000534	ABKJ22_RS00375	FEF31_RS00045
OG0000535	ABKJ22_RS00045	FEF31_RS04655
OG0000536	ABKJ22_RS03430	FEF31_RS03215
OG0000537	ABKJ22_RS00975	FEF31_RS00380
OG0000538	ABKJ22_RS01140	FEF31_RS00780
OG0000539	ABKJ22_RS00210	FEF31_RS03485
OG0000540	ABKJ22_RS02585	FEF31_RS02380
OG0000541	ABKJ22_RS02655	FEF31_RS02460
OG0000542	ABKJ22_RS00345	FEF31_RS00015
OG0000544	ABKJ22_RS01265	FEF31_RS04410
OG0000545	ABKJ22_RS01810	FEF31_RS01575
OG0000546	ABKJ22_RS02730, ABKJ22_RS02725	FEF31_RS02530
OG0000547	ABKJ22_RS02860	FEF31_RS02650
OG0000548	ABKJ22_RS01595	FEF31_RS01255
OG0000549	ABKJ22_RS03200	FEF31_RS04580
OG0000550	ABKJ22_RS03345	FEF31_RS03135
OG0000552	ABKJ22_RS03045	FEF31_RS03710
OG0000553	ABKJ22_RS02630	FEF31_RS04535
OG0000554	ABKJ22_RS02345	FEF31_RS02125
OG0000557	ABKJ22_RS01275	FEF31_RS00920
OG0000558	ABKJ22_RS01245	FEF31_RS00890
OG0000559	ABKJ22_RS01695	FEF31_RS01360
OG0000560	ABKJ22_RS01795	FEF31_RS01560
OG0000561	ABKJ22_RS01125	FEF31_RS00765
OG0000562	ABKJ22_RS01800	FEF31_RS01565
OG0000563	ABKJ22_RS01785	FEF31_RS01550
OG0000564	ABKJ22_RS01305	FEF31_RS00945
OG0000565	ABKJ22_RS01850	FEF31_RS01620
OG0000566	ABKJ22_RS01840	FEF31_RS01605
OG0000567	ABKJ22_RS01815	FEF31_RS01580
OG0000568	ABKJ22_RS01015	FEF31_RS00340
OG0000569	ABKJ22_RS01250	FEF31_RS00895
OG0000570	ABKJ22_RS01255	FEF31_RS04405
OG0000571	ABKJ22_RS01260	FEF31_RS00905
OG0000572	ABKJ22_RS01280	FEF31_RS00925
OG0000573	ABKJ22_RS01690	FEF31_RS01355
OG0000574	ABKJ22_RS01325	FEF31_RS00965
OG0000575	ABKJ22_RS01235	FEF31_RS00880
OG0000576	ABKJ22_RS01650	FEF31_RS01315
OG0000577	ABKJ22_RS02605	FEF31_RS02400
OG0000578	ABKJ22_RS02625	FEF31_RS02420
OG0000579	ABKJ22_RS01760	FEF31_RS01540
OG0000580	ABKJ22_RS02735	FEF31_RS02535
OG0000581	ABKJ22_RS01750	FEF31_RS01530
OG0000582	ABKJ22_RS01270	FEF31_RS04415
OG0000583	ABKJ22_RS01680	FEF31_RS01345
OG0000585	ABKJ22_RS02200	FEF31_RS01950
OG0000586	ABKJ22_RS01665	FEF31_RS01330
OG0000587	ABKJ22_RS01855	FEF31_RS04780
OG0000588	ABKJ22_RS01640	FEF31_RS01305
OG0000589	ABKJ22_RS02245	FEF31_RS01890
OG0000591	ABKJ22_RS01870	FEF31_RS04065
OG0000592	ABKJ22_RS02595	FEF31_RS02390
OG0000593	ABKJ22_RS03410	FEF31_RS03200
OG0000594	ABKJ22_RS01240	FEF31_RS00885
OG0000601	ABKJ22_RS01790	FEF31_RS01555
OG0000604	ABKJ22_RS02740	FEF31_RS04155
OG0000610	ABKJ22_RS01025	FEF31_RS03930
OG0000613	ABKJ22_RS01865	FEF31_RS01640
OG0000645	ABKJ22_RS01205	FEF31_RS00840
