Orthogroup	MHP_1257_genes	MFC_MF33_genes
OG0000532	ABKJ22_RS01625	DR085_RS00490
OG0000533	ABKJ22_RS01100	DR085_RS01235
OG0000534	ABKJ22_RS00375	DR085_RS00215
OG0000535	ABKJ22_RS00045	DR085_RS02310
OG0000536	ABKJ22_RS03430	DR085_RS02425
OG0000537	ABKJ22_RS00975	DR085_RS02050
OG0000538	ABKJ22_RS01140	DR085_RS01265
OG0000539	ABKJ22_RS00210	DR085_RS00050
OG0000541	ABKJ22_RS02655	DR085_RS00725
OG0000542	ABKJ22_RS00345	DR085_RS00185
OG0000547	ABKJ22_RS02860	DR085_RS00535
OG0000548	ABKJ22_RS01595	DR085_RS02705
OG0000549	ABKJ22_RS03200	DR085_RS02650
OG0000550	ABKJ22_RS03345	DR085_RS02525
OG0000551	ABKJ22_RS02925	DR085_RS01380
OG0000589	ABKJ22_RS02245	DR085_RS02910
