Orthogroup	MHP_1257_genes	MFC_MF18_genes
OG0000530	ABKJ22_RS02300	DR082_RS01960
OG0000531	ABKJ22_RS01415	DR082_RS03140
OG0000533	ABKJ22_RS01100	DR082_RS01465
OG0000534	ABKJ22_RS00375	DR082_RS00400
OG0000535	ABKJ22_RS00045	DR082_RS00105
OG0000536	ABKJ22_RS03430	DR082_RS02425
OG0000537	ABKJ22_RS00975	DR082_RS02225
OG0000538	ABKJ22_RS01140	DR082_RS01495
OG0000539	ABKJ22_RS00210	DR082_RS00235
OG0000541	ABKJ22_RS02655	DR082_RS00890
OG0000542	ABKJ22_RS00345	DR082_RS00370
OG0000547	ABKJ22_RS02860	DR082_RS00700
OG0000548	ABKJ22_RS01595	DR082_RS01185
OG0000549	ABKJ22_RS03200	DR082_RS03890
OG0000550	ABKJ22_RS03345	DR082_RS02455
OG0000551	ABKJ22_RS02925	DR082_RS01610
OG0000589	ABKJ22_RS02245	DR082_RS02910
