Orthogroup	MHP_UFV01_genes	MHP_232_genes
OG0000532	FEF30_RS01945	MHP_RS01630
OG0000533	FEF30_RS00915	MHP_RS01395
OG0000534	FEF30_RS00695	MHP_RS00390
OG0000535	FEF30_RS04175	MHP_RS00045
OG0000536	FEF30_RS00260	MHP_RS03460
OG0000537	FEF30_RS01035	MHP_RS01270
OG0000538	FEF30_RS01435	MHP_RS00885
OG0000539	FEF30_RS00530	MHP_RS00220
OG0000540	FEF30_RS03015	MHP_RS02505
OG0000541	FEF30_RS03095	MHP_RS02580
OG0000542	FEF30_RS00665	MHP_RS00360
OG0000544	FEF30_RS04245	MHP_RS00750
OG0000545	FEF30_RS02225	MHP_RS01810
OG0000546	FEF30_RS03165	MHP_RS02650
OG0000547	FEF30_RS03290	MHP_RS02855
OG0000548	FEF30_RS01910	MHP_RS01590
OG0000549	FEF30_RS04100	MHP_RS03245
OG0000550	FEF30_RS00180	MHP_RS03380
OG0000551	FEF30_RS03360	MHP_RS02930
OG0000552	FEF30_RS03490	MHP_RS03075
OG0000553	FEF30_RS04365	MHP_RS02550
OG0000554	FEF30_RS02765	MHP_RS02265
OG0000555	FEF30_RS03295	MHP_RS03950
OG0000557	FEF30_RS01575	MHP_RS00740
OG0000558	FEF30_RS01545	MHP_RS00770
OG0000559	FEF30_RS02015	MHP_RS01690
OG0000560	FEF30_RS02215	MHP_RS01800
OG0000561	FEF30_RS01420	MHP_RS00900
OG0000562	FEF30_RS02220	MHP_RS01805
OG0000563	FEF30_RS02205	MHP_RS01790
OG0000564	FEF30_RS01600	MHP_RS03855
OG0000565	FEF30_RS02260	MHP_RS01845
OG0000566	FEF30_RS02245	MHP_RS01835
OG0000567	FEF30_RS02230	MHP_RS01815
OG0000568	FEF30_RS00995	MHP_RS01310
OG0000569	FEF30_RS01550	MHP_RS00765
OG0000570	FEF30_RS04240	MHP_RS00760
OG0000571	FEF30_RS01560	MHP_RS00755
OG0000572	FEF30_RS01580	MHP_RS00735
OG0000573	FEF30_RS02010	MHP_RS01685
OG0000574	FEF30_RS01620	MHP_RS00695
OG0000575	FEF30_RS01535	MHP_RS00780
OG0000576	FEF30_RS01970	MHP_RS03620
OG0000577	FEF30_RS03035	MHP_RS02525
OG0000578	FEF30_RS03055	MHP_RS02545
OG0000579	FEF30_RS02195	MHP_RS01780
OG0000580	FEF30_RS03170	MHP_RS02655
OG0000581	FEF30_RS02180	MHP_RS01765
OG0000582	FEF30_RS04250	MHP_RS03860
OG0000583	FEF30_RS02000	MHP_RS01675
OG0000584	FEF30_RS02075	MHP_RS02715
OG0000586	FEF30_RS01985	MHP_RS01665
OG0000587	FEF30_RS04465	MHP_RS03775
OG0000588	FEF30_RS01960	MHP_RS01645
OG0000591	FEF30_RS03985	MHP_RS03790
OG0000592	FEF30_RS03025	MHP_RS02515
OG0000593	FEF30_RS00245	MHP_RS03445
OG0000594	FEF30_RS01540	MHP_RS00775
OG0000598	FEF30_RS02145	MHP_RS01730
OG0000599	FEF30_RS02150	MHP_RS01735
OG0000600	FEF30_RS02080	MHP_RS02710
OG0000601	FEF30_RS02210	MHP_RS01795
OG0000602	FEF30_RS02420	MHP_RS02000
OG0000604	FEF30_RS04060	MHP_RS03985
OG0000605	FEF30_RS02095	MHP_RS02700
OG0000606	FEF30_RS02185	MHP_RS01770
OG0000607	FEF30_RS01525	MHP_RS03745
OG0000610	FEF30_RS03840	MHP_RS03965
OG0000612	FEF30_RS02155	MHP_RS03895
OG0000615	FEF30_RS03065	MHP_RS02555
OG0000618	FEF30_RS03625	MHP_RS03210
OG0000619	FEF30_RS02190	MHP_RS01775
OG0000621	FEF30_RS03980	MHP_RS03980
OG0000645	FEF30_RS01495	MHP_RS03570
OG0000652	FEF30_RS01905	MHP_RS03970
