Orthogroup	MHP_UFV01_genes	MHP_116_genes
OG0000498	FEF30_RS03115	ABJ972_RS02665
OG0000499	FEF30_RS03080	ABJ972_RS02630
OG0000500	FEF30_RS02310	ABJ972_RS01895
OG0000502	FEF30_RS01510	ABJ972_RS01190
OG0000503	FEF30_RS01070	ABJ972_RS00905
OG0000504	FEF30_RS01205	ABJ972_RS00770
OG0000505	FEF30_RS01240	ABJ972_RS00735
OG0000506	FEF30_RS01250	ABJ972_RS00725
OG0000507	FEF30_RS01285	ABJ972_RS00690
OG0000508	FEF30_RS00565	ABJ972_RS00235
OG0000509	FEF30_RS00600	ABJ972_RS00270
OG0000510	FEF30_RS00610	ABJ972_RS00280
OG0000511	FEF30_RS00745	ABJ972_RS00415
OG0000512	FEF30_RS02930	ABJ972_RS02490
OG0000513	FEF30_RS00145	ABJ972_RS03330
OG0000514	FEF30_RS03240	ABJ972_RS02785
OG0000516	FEF30_RS04330	ABJ972_RS01975
OG0000517	FEF30_RS00395	ABJ972_RS00065
OG0000518	FEF30_RS03455	ABJ972_RS03015
OG0000519	FEF30_RS01095	ABJ972_RS00880
OG0000520	FEF30_RS01220	ABJ972_RS00755
OG0000521	FEF30_RS00580	ABJ972_RS00250
OG0000522	FEF30_RS00615	ABJ972_RS00285
OG0000523	FEF30_RS00080	ABJ972_RS03265
OG0000524	FEF30_RS03045	ABJ972_RS02605
OG0000525	FEF30_RS04105	ABJ972_RS03240
OG0000526	FEF30_RS02235	ABJ972_RS01800, ABJ972_RS01810
OG0000527	FEF30_RS02175	ABJ972_RS01725
OG0000528	FEF30_RS02395	ABJ972_RS01980
OG0000529	FEF30_RS02615	ABJ972_RS02190
OG0000530	FEF30_RS02720	ABJ972_RS02295
OG0000531	FEF30_RS01715	ABJ972_RS01385
OG0000532	FEF30_RS01945	ABJ972_RS01605
OG0000533	FEF30_RS00915	ABJ972_RS01070
OG0000534	FEF30_RS00695	ABJ972_RS00365
OG0000535	FEF30_RS04175	ABJ972_RS00045
OG0000536	FEF30_RS00260	ABJ972_RS03445
OG0000537	FEF30_RS01035	ABJ972_RS00945
OG0000538	FEF30_RS01435	ABJ972_RS01110
OG0000539	FEF30_RS00530	ABJ972_RS00200
OG0000540	FEF30_RS03015	ABJ972_RS02575
OG0000542	FEF30_RS00665	ABJ972_RS00335
OG0000544	FEF30_RS04245	ABJ972_RS01240
OG0000545	FEF30_RS02225	ABJ972_RS01790
OG0000546	FEF30_RS03165	ABJ972_RS02710
OG0000547	FEF30_RS03290	ABJ972_RS02835
OG0000548	FEF30_RS01910	ABJ972_RS01570
OG0000549	FEF30_RS04100	ABJ972_RS03230
OG0000550	FEF30_RS00180	ABJ972_RS03365
OG0000551	FEF30_RS03360	ABJ972_RS02905
OG0000552	FEF30_RS03490	ABJ972_RS03050
OG0000553	FEF30_RS04365	ABJ972_RS02620
OG0000554	FEF30_RS02765	ABJ972_RS02340
OG0000555	FEF30_RS03295	ABJ972_RS02840
OG0000557	FEF30_RS01575	ABJ972_RS01250
OG0000558	FEF30_RS01545	ABJ972_RS01220
OG0000559	FEF30_RS02015	ABJ972_RS01675
OG0000560	FEF30_RS02215	ABJ972_RS01780
OG0000561	FEF30_RS01420	ABJ972_RS01095
OG0000562	FEF30_RS02220	ABJ972_RS01785
OG0000563	FEF30_RS02205	ABJ972_RS01770
OG0000564	FEF30_RS01600	ABJ972_RS01275
OG0000565	FEF30_RS02260	ABJ972_RS01845
OG0000566	FEF30_RS02245	ABJ972_RS01830
OG0000567	FEF30_RS02230	ABJ972_RS01795
OG0000568	FEF30_RS00995	ABJ972_RS00985
OG0000569	FEF30_RS01550	ABJ972_RS01225
OG0000570	FEF30_RS04240	ABJ972_RS01230
OG0000571	FEF30_RS01560	ABJ972_RS01235
OG0000572	FEF30_RS01580	ABJ972_RS01255
OG0000573	FEF30_RS02010	ABJ972_RS01670
OG0000574	FEF30_RS01620	ABJ972_RS01295
OG0000575	FEF30_RS01535	ABJ972_RS01210
OG0000576	FEF30_RS01970	ABJ972_RS01630
OG0000577	FEF30_RS03035	ABJ972_RS02595
OG0000578	FEF30_RS03055	ABJ972_RS02615
OG0000579	FEF30_RS02195	ABJ972_RS01735
OG0000580	FEF30_RS03170	ABJ972_RS02715
OG0000581	FEF30_RS02180	ABJ972_RS01730
OG0000582	FEF30_RS04250	ABJ972_RS01245
OG0000583	FEF30_RS02000	ABJ972_RS01660
OG0000585	FEF30_RS02585	ABJ972_RS02155
OG0000586	FEF30_RS01985	ABJ972_RS01645
OG0000587	FEF30_RS04465	ABJ972_RS01850
OG0000588	FEF30_RS01960	ABJ972_RS01620
OG0000589	FEF30_RS02520	ABJ972_RS02110
OG0000592	FEF30_RS03025	ABJ972_RS02585
OG0000593	FEF30_RS00245	ABJ972_RS03430
OG0000594	FEF30_RS01540	ABJ972_RS01215
OG0000595	FEF30_RS04470	ABJ972_RS02925
OG0000597	FEF30_RS03375	ABJ972_RS02920
OG0000601	FEF30_RS02210	ABJ972_RS01775
OG0000606	FEF30_RS02185	ABJ972_RS01740
OG0000618	FEF30_RS03625	ABJ972_RS03195
OG0000621	FEF30_RS03980	ABJ972_RS01860
