Orthogroup	MHP_UFV01_genes	MHP_7422_genes
OG0000533	FEF30_RS00915	MHL_RS03945, MHL_RS03940
OG0000534	FEF30_RS00695	MHL_RS00385
OG0000535	FEF30_RS04175	MHL_RS00050
OG0000536	FEF30_RS00260	MHL_RS03540
OG0000537	FEF30_RS01035	MHL_RS00815
OG0000538	FEF30_RS01435	MHL_RS01205
OG0000539	FEF30_RS00530	MHL_RS00215
OG0000540	FEF30_RS03015	MHL_RS02695
OG0000541	FEF30_RS03095	MHL_RS02765
OG0000542	FEF30_RS00665	MHL_RS00355
OG0000544	FEF30_RS04245	MHL_RS01335
OG0000545	FEF30_RS02225	MHL_RS01905
OG0000546	FEF30_RS03165	MHL_RS02835
OG0000547	FEF30_RS03290	MHL_RS02955
OG0000548	FEF30_RS01910	MHL_RS01675
OG0000549	FEF30_RS04100	MHL_RS03320
OG0000550	FEF30_RS00180	MHL_RS03460
OG0000551	FEF30_RS03360	MHL_RS03030
OG0000553	FEF30_RS04365	MHL_RS02740
OG0000554	FEF30_RS02765	MHL_RS04060
OG0000556	FEF30_RS04300	MHL_RS00615
OG0000557	FEF30_RS01575	MHL_RS01345
OG0000558	FEF30_RS01545	MHL_RS01315
OG0000559	FEF30_RS02015	MHL_RS01775
OG0000560	FEF30_RS02215	MHL_RS01890
OG0000561	FEF30_RS01420	MHL_RS01190
OG0000562	FEF30_RS02220	MHL_RS01895
OG0000563	FEF30_RS02205	MHL_RS01880
OG0000564	FEF30_RS01600	MHL_RS01370
OG0000565	FEF30_RS02260	MHL_RS01945
OG0000566	FEF30_RS02245	MHL_RS01935
OG0000567	FEF30_RS02230	MHL_RS01910
OG0000568	FEF30_RS00995	MHL_RS00775
OG0000569	FEF30_RS01550	MHL_RS01320
OG0000570	FEF30_RS04240	MHL_RS01325
OG0000571	FEF30_RS01560	MHL_RS01330
OG0000572	FEF30_RS01580	MHL_RS01350
OG0000573	FEF30_RS02010	MHL_RS01770
OG0000574	FEF30_RS01620	MHL_RS01390
OG0000575	FEF30_RS01535	MHL_RS01305
OG0000576	FEF30_RS01970	MHL_RS03700
OG0000577	FEF30_RS03035	MHL_RS02715
OG0000578	FEF30_RS03055	MHL_RS02735
OG0000579	FEF30_RS02195	MHL_RS01850
OG0000580	FEF30_RS03170	MHL_RS02840
OG0000581	FEF30_RS02180	MHL_RS01845
OG0000582	FEF30_RS04250	MHL_RS03975
OG0000583	FEF30_RS02000	MHL_RS01765
OG0000584	FEF30_RS02075	MHL_RS00660
OG0000585	FEF30_RS02585	MHL_RS03810
OG0000586	FEF30_RS01985	MHL_RS01750
OG0000587	FEF30_RS04465	MHL_RS04145
OG0000589	FEF30_RS02520	MHL_RS03730
OG0000590	FEF30_RS02060	MHL_RS00670
OG0000591	FEF30_RS03985	MHL_RS04150
OG0000592	FEF30_RS03025	MHL_RS02705
OG0000593	FEF30_RS00245	MHL_RS03525
OG0000594	FEF30_RS01540	MHL_RS01310
OG0000595	FEF30_RS04470	MHL_RS03050
OG0000596	FEF30_RS02140	MHL_RS01805
OG0000597	FEF30_RS03375	MHL_RS03045
OG0000598	FEF30_RS02145	MHL_RS01810
OG0000599	FEF30_RS02150	MHL_RS01815
OG0000600	FEF30_RS02080	MHL_RS00655
OG0000601	FEF30_RS02210	MHL_RS01885
OG0000602	FEF30_RS02420	MHL_RS02110
OG0000603	FEF30_RS02090	MHL_RS00640
OG0000604	FEF30_RS04060	MHL_RS04155
OG0000605	FEF30_RS02095	MHL_RS00635
OG0000606	FEF30_RS02185	MHL_RS01860
OG0000607	FEF30_RS01525	MHL_RS03830
OG0000610	FEF30_RS03840	MHL_RS04130
OG0000612	FEF30_RS02155	MHL_RS01830
OG0000614	FEF30_RS02535	MHL_RS03735
OG0000628	FEF30_RS02125	MHL_RS00605
OG0000629	FEF30_RS02050	MHL_RS03820
OG0000630	FEF30_RS02135	MHL_RS00595
OG0000631	FEF30_RS02130	MHL_RS00600
