Orthogroup	MHP_UFV01_genes	MHP_98_genes
OG0000521	FEF30_RS00580	GOM18_RS01375
OG0000522	FEF30_RS00615	GOM18_RS01410
OG0000523	FEF30_RS00080	GOM18_RS00725
OG0000524	FEF30_RS03045	GOM18_RS02115
OG0000525	FEF30_RS04105	GOM18_RS04345
OG0000526	FEF30_RS02235	GOM18_RS04200
OG0000527	FEF30_RS02175	GOM18_RS03490
OG0000528	FEF30_RS02395	GOM18_RS02240
OG0000529	FEF30_RS02615	GOM18_RS02385
OG0000530	FEF30_RS02720	GOM18_RS02485
OG0000531	FEF30_RS01715	GOM18_RS02760
OG0000532	FEF30_RS01945	GOM18_RS03550
OG0000534	FEF30_RS00695	GOM18_RS01490
OG0000535	FEF30_RS04175	GOM18_RS04305
OG0000536	FEF30_RS00260	GOM18_RS00505
OG0000537	FEF30_RS01035	GOM18_RS00155
OG0000538	FEF30_RS01435	GOM18_RS02910
OG0000539	FEF30_RS00530	GOM18_RS01325
OG0000540	FEF30_RS03015	GOM18_RS02085
OG0000541	FEF30_RS03095	GOM18_RS02155
OG0000542	FEF30_RS00665	GOM18_RS01460
OG0000544	FEF30_RS04245	GOM18_RS04525
OG0000545	FEF30_RS02225	GOM18_RS03390
OG0000546	FEF30_RS03165	GOM18_RS03120
OG0000547	FEF30_RS03290	GOM18_RS01145
OG0000548	FEF30_RS01910	GOM18_RS03615
OG0000549	FEF30_RS04100	GOM18_RS04350
OG0000550	FEF30_RS00180	GOM18_RS00425
OG0000551	FEF30_RS03360	GOM18_RS01075
OG0000552	FEF30_RS03490	GOM18_RS00945
OG0000553	FEF30_RS04365	GOM18_RS04405
OG0000554	FEF30_RS02765	GOM18_RS02530
OG0000555	FEF30_RS03295	GOM18_RS03930
OG0000556	FEF30_RS04300	GOM18_RS00075
OG0000557	FEF30_RS01575	GOM18_RS03215
OG0000558	FEF30_RS01545	GOM18_RS03185
OG0000559	FEF30_RS02015	GOM18_RS03000
OG0000560	FEF30_RS02215	GOM18_RS03405
OG0000561	FEF30_RS01420	GOM18_RS02895
OG0000562	FEF30_RS02220	GOM18_RS03400
OG0000563	FEF30_RS02205	GOM18_RS03415
OG0000564	FEF30_RS01600	GOM18_RS02875
OG0000565	FEF30_RS02260	GOM18_RS03330
OG0000566	FEF30_RS02245	GOM18_RS03355
OG0000567	FEF30_RS02230	GOM18_RS03385
OG0000568	FEF30_RS00995	GOM18_RS00115
OG0000569	FEF30_RS01550	GOM18_RS03190
OG0000570	FEF30_RS04240	GOM18_RS04520
OG0000571	FEF30_RS01560	GOM18_RS03200
OG0000572	FEF30_RS01580	GOM18_RS03220
OG0000573	FEF30_RS02010	GOM18_RS03005
OG0000574	FEF30_RS01620	GOM18_RS02845
OG0000575	FEF30_RS01535	GOM18_RS03175
OG0000576	FEF30_RS01970	GOM18_RS03050
OG0000577	FEF30_RS03035	GOM18_RS02105
OG0000578	FEF30_RS03055	GOM18_RS02125
OG0000579	FEF30_RS02195	GOM18_RS03500
OG0000581	FEF30_RS02180	GOM18_RS03495
OG0000582	FEF30_RS04250	GOM18_RS04530
OG0000583	FEF30_RS02000	GOM18_RS03015
OG0000584	FEF30_RS02075	GOM18_RS00040
OG0000585	FEF30_RS02585	GOM18_RS02355
OG0000586	FEF30_RS01985	GOM18_RS03030
OG0000587	FEF30_RS04465	GOM18_RS04190
OG0000588	FEF30_RS01960	GOM18_RS03055
OG0000591	FEF30_RS03985	GOM18_RS04175
OG0000592	FEF30_RS03025	GOM18_RS03985
OG0000593	FEF30_RS00245	GOM18_RS00490
OG0000594	FEF30_RS01540	GOM18_RS03180
OG0000595	FEF30_RS04470	GOM18_RS01055
OG0000597	FEF30_RS03375	GOM18_RS01060
OG0000600	FEF30_RS02080	GOM18_RS00045
OG0000601	FEF30_RS02210	GOM18_RS03410
OG0000602	FEF30_RS02420	GOM18_RS02265
OG0000604	FEF30_RS04060	GOM18_RS04135
OG0000605	FEF30_RS02095	GOM18_RS00055
OG0000607	FEF30_RS01525	GOM18_RS03165
OG0000610	FEF30_RS03840	GOM18_RS03695
OG0000618	FEF30_RS03625	GOM18_RS00805
