Orthogroup	MHP_UFV01_genes	MHP_1257_genes
OG0000476	FEF30_RS01870	ABKJ22_RS01570
OG0000477	FEF30_RS02995	ABKJ22_RS02565
OG0000478	FEF30_RS00160	ABKJ22_RS03325
OG0000479	FEF30_RS01640	ABKJ22_RS01345
OG0000480	FEF30_RS02410	ABKJ22_RS02005
OG0000481	FEF30_RS01125	ABKJ22_RS00885
OG0000482	FEF30_RS01520	ABKJ22_RS01225
OG0000483	FEF30_RS02455	ABKJ22_RS02050
OG0000484	FEF30_RS04190	ABKJ22_RS00195
OG0000485	FEF30_RS01475	ABKJ22_RS01180
OG0000486	FEF30_RS02680	ABKJ22_RS02105
OG0000487	FEF30_RS04325	ABKJ22_RS01980
OG0000488	FEF30_RS02425	ABKJ22_RS02020
OG0000489	FEF30_RS00380	ABKJ22_RS00050
OG0000490	FEF30_RS00320	ABKJ22_RS03495
OG0000491	FEF30_RS01660	ABKJ22_RS01365
OG0000492	FEF30_RS01740	ABKJ22_RS01440
OG0000493	FEF30_RS00890	ABKJ22_RS00580
OG0000494	FEF30_RS00955	ABKJ22_RS01060
OG0000495	FEF30_RS03215	ABKJ22_RS02780
OG0000496	FEF30_RS03205	ABKJ22_RS02770
OG0000497	FEF30_RS03200	ABKJ22_RS02765
OG0000498	FEF30_RS03115	ABKJ22_RS02675
OG0000499	FEF30_RS03080	ABKJ22_RS02640
OG0000500	FEF30_RS02310	ABKJ22_RS01905
OG0000502	FEF30_RS01510	ABKJ22_RS01215
OG0000503	FEF30_RS01070	ABKJ22_RS00940
OG0000504	FEF30_RS01205	ABKJ22_RS00805
OG0000505	FEF30_RS01240	ABKJ22_RS00755
OG0000506	FEF30_RS01250	ABKJ22_RS00740
OG0000507	FEF30_RS01285	ABKJ22_RS00705
OG0000508	FEF30_RS00565	ABKJ22_RS00245
OG0000509	FEF30_RS00600	ABKJ22_RS00280
OG0000510	FEF30_RS00610	ABKJ22_RS00290
OG0000511	FEF30_RS00745	ABKJ22_RS00435
OG0000512	FEF30_RS02930	ABKJ22_RS02500
OG0000513	FEF30_RS00145	ABKJ22_RS03310
OG0000514	FEF30_RS03240	ABKJ22_RS02805
OG0000516	FEF30_RS04330	ABKJ22_RS01985
OG0000517	FEF30_RS00395	ABKJ22_RS00065
OG0000518	FEF30_RS03455	ABKJ22_RS03010
OG0000519	FEF30_RS01095	ABKJ22_RS00915
OG0000520	FEF30_RS01220	ABKJ22_RS00790
OG0000521	FEF30_RS00580	ABKJ22_RS00260
OG0000522	FEF30_RS00615	ABKJ22_RS00295
OG0000523	FEF30_RS00080	ABKJ22_RS03245
OG0000524	FEF30_RS03045	ABKJ22_RS02615
OG0000525	FEF30_RS04105	ABKJ22_RS03210
OG0000526	FEF30_RS02235	ABKJ22_RS01820
OG0000527	FEF30_RS02175	ABKJ22_RS01745
OG0000528	FEF30_RS02395	ABKJ22_RS01990
OG0000529	FEF30_RS02615	ABKJ22_RS02170
OG0000530	FEF30_RS02720	ABKJ22_RS02300
OG0000531	FEF30_RS01715	ABKJ22_RS01415
OG0000532	FEF30_RS01945	ABKJ22_RS01625
OG0000533	FEF30_RS00915	ABKJ22_RS01100
OG0000534	FEF30_RS00695	ABKJ22_RS00375
OG0000535	FEF30_RS04175	ABKJ22_RS00045
OG0000536	FEF30_RS00260	ABKJ22_RS03430
OG0000537	FEF30_RS01035	ABKJ22_RS00975
OG0000538	FEF30_RS01435	ABKJ22_RS01140
OG0000539	FEF30_RS00530	ABKJ22_RS00210
OG0000540	FEF30_RS03015	ABKJ22_RS02585
OG0000541	FEF30_RS03095	ABKJ22_RS02655
OG0000542	FEF30_RS00665	ABKJ22_RS00345
OG0000544	FEF30_RS04245	ABKJ22_RS01265
OG0000545	FEF30_RS02225	ABKJ22_RS01810
OG0000546	FEF30_RS03165	ABKJ22_RS02730, ABKJ22_RS02725
OG0000547	FEF30_RS03290	ABKJ22_RS02860
OG0000548	FEF30_RS01910	ABKJ22_RS01595
OG0000549	FEF30_RS04100	ABKJ22_RS03200
OG0000550	FEF30_RS00180	ABKJ22_RS03345
OG0000551	FEF30_RS03360	ABKJ22_RS02925
OG0000552	FEF30_RS03490	ABKJ22_RS03045
OG0000553	FEF30_RS04365	ABKJ22_RS02630
OG0000554	FEF30_RS02765	ABKJ22_RS02345
OG0000557	FEF30_RS01575	ABKJ22_RS01275
OG0000558	FEF30_RS01545	ABKJ22_RS01245
OG0000559	FEF30_RS02015	ABKJ22_RS01695
OG0000560	FEF30_RS02215	ABKJ22_RS01795
OG0000561	FEF30_RS01420	ABKJ22_RS01125
OG0000562	FEF30_RS02220	ABKJ22_RS01800
OG0000563	FEF30_RS02205	ABKJ22_RS01785
OG0000564	FEF30_RS01600	ABKJ22_RS01305
OG0000565	FEF30_RS02260	ABKJ22_RS01850
OG0000566	FEF30_RS02245	ABKJ22_RS01840
OG0000567	FEF30_RS02230	ABKJ22_RS01815
OG0000568	FEF30_RS00995	ABKJ22_RS01015
OG0000569	FEF30_RS01550	ABKJ22_RS01250
OG0000570	FEF30_RS04240	ABKJ22_RS01255
OG0000571	FEF30_RS01560	ABKJ22_RS01260
OG0000572	FEF30_RS01580	ABKJ22_RS01280
OG0000573	FEF30_RS02010	ABKJ22_RS01690
OG0000574	FEF30_RS01620	ABKJ22_RS01325
OG0000575	FEF30_RS01535	ABKJ22_RS01235
OG0000576	FEF30_RS01970	ABKJ22_RS01650
OG0000577	FEF30_RS03035	ABKJ22_RS02605
OG0000578	FEF30_RS03055	ABKJ22_RS02625
OG0000579	FEF30_RS02195	ABKJ22_RS01760
OG0000580	FEF30_RS03170	ABKJ22_RS02735
OG0000581	FEF30_RS02180	ABKJ22_RS01750
OG0000582	FEF30_RS04250	ABKJ22_RS01270
OG0000583	FEF30_RS02000	ABKJ22_RS01680
OG0000585	FEF30_RS02585	ABKJ22_RS02200
OG0000586	FEF30_RS01985	ABKJ22_RS01665
OG0000587	FEF30_RS04465	ABKJ22_RS01855
OG0000588	FEF30_RS01960	ABKJ22_RS01640
OG0000589	FEF30_RS02520	ABKJ22_RS02245
OG0000591	FEF30_RS03985	ABKJ22_RS01870
OG0000592	FEF30_RS03025	ABKJ22_RS02595
OG0000593	FEF30_RS00245	ABKJ22_RS03410
OG0000594	FEF30_RS01540	ABKJ22_RS01240
OG0000601	FEF30_RS02210	ABKJ22_RS01790
OG0000604	FEF30_RS04060	ABKJ22_RS02740
OG0000610	FEF30_RS03840	ABKJ22_RS01025
OG0000645	FEF30_RS01495	ABKJ22_RS01205
