Orthogroup	MHP_UFV01_genes	MHP_11_genes
OG0000515	FEF30_RS01885	B5C39_RS01335
OG0000516	FEF30_RS04330	B5C39_RS03515
OG0000517	FEF30_RS00395	B5C39_RS00880
OG0000518	FEF30_RS03455	B5C39_RS00295
OG0000519	FEF30_RS01095	B5C39_RS02120
OG0000520	FEF30_RS01220	B5C39_RS01995
OG0000521	FEF30_RS00580	B5C39_RS01090
OG0000522	FEF30_RS00615	B5C39_RS01125
OG0000523	FEF30_RS00080	B5C39_RS00550
OG0000524	FEF30_RS03045	B5C39_RS02945
OG0000525	FEF30_RS04105	B5C39_RS00515
OG0000526	FEF30_RS02235	B5C39_RS03895
OG0000527	FEF30_RS02175	B5C39_RS03280
OG0000528	FEF30_RS02395	B5C39_RS03520
OG0000529	FEF30_RS02615	B5C39_RS02520
OG0000530	FEF30_RS02720	B5C39_RS02630
OG0000531	FEF30_RS01715	B5C39_RS01500
OG0000532	FEF30_RS01945	B5C39_RS03145
OG0000533	FEF30_RS00915	B5C39_RS02295
OG0000534	FEF30_RS00695	B5C39_RS01210
OG0000535	FEF30_RS04175	B5C39_RS00860
OG0000536	FEF30_RS00260	B5C39_RS00730
OG0000537	FEF30_RS01035	B5C39_RS02180
OG0000538	FEF30_RS01435	B5C39_RS01785
OG0000539	FEF30_RS00530	B5C39_RS01035
OG0000540	FEF30_RS03015	B5C39_RS02915
OG0000541	FEF30_RS03095	B5C39_RS02990
OG0000542	FEF30_RS00665	B5C39_RS01180
OG0000544	FEF30_RS04245	B5C39_RS01645
OG0000545	FEF30_RS02225	B5C39_RS03330
OG0000546	FEF30_RS03165	B5C39_RS03060
OG0000547	FEF30_RS03290	B5C39_RS00130
OG0000548	FEF30_RS01910	B5C39_RS03105
OG0000549	FEF30_RS04100	B5C39_RS00505
OG0000550	FEF30_RS00180	B5C39_RS00650
OG0000551	FEF30_RS03360	B5C39_RS00205
OG0000552	FEF30_RS03490	B5C39_RS00330
OG0000553	FEF30_RS04365	B5C39_RS02960
OG0000554	FEF30_RS02765	B5C39_RS02675
OG0000555	FEF30_RS03295	B5C39_RS03755
OG0000557	FEF30_RS01575	B5C39_RS01635
OG0000558	FEF30_RS01545	B5C39_RS01665
OG0000559	FEF30_RS02015	B5C39_RS03210
OG0000560	FEF30_RS02215	B5C39_RS03320
OG0000561	FEF30_RS01420	B5C39_RS01800
OG0000562	FEF30_RS02220	B5C39_RS03325
OG0000563	FEF30_RS02205	B5C39_RS03310
OG0000564	FEF30_RS01600	B5C39_RS03805
OG0000565	FEF30_RS02260	B5C39_RS03365
OG0000566	FEF30_RS02245	B5C39_RS03355
OG0000567	FEF30_RS02230	B5C39_RS03335
OG0000568	FEF30_RS00995	B5C39_RS02220
OG0000569	FEF30_RS01550	B5C39_RS01660
OG0000570	FEF30_RS04240	B5C39_RS01655
OG0000571	FEF30_RS01560	B5C39_RS01650
OG0000572	FEF30_RS01580	B5C39_RS01630
OG0000573	FEF30_RS02010	B5C39_RS03205
OG0000574	FEF30_RS01620	B5C39_RS01590
OG0000575	FEF30_RS01535	B5C39_RS01675
OG0000576	FEF30_RS01970	B5C39_RS03165
OG0000577	FEF30_RS03035	B5C39_RS02935
OG0000578	FEF30_RS03055	B5C39_RS02955
OG0000579	FEF30_RS02195	B5C39_RS03300
OG0000580	FEF30_RS03170	B5C39_RS03870
OG0000581	FEF30_RS02180	B5C39_RS03285
OG0000582	FEF30_RS04250	B5C39_RS03810
OG0000583	FEF30_RS02000	B5C39_RS03195
OG0000584	FEF30_RS02075	B5C39_RS01300
OG0000586	FEF30_RS01985	B5C39_RS03180
OG0000587	FEF30_RS04465	B5C39_RS03705
OG0000588	FEF30_RS01960	B5C39_RS03155
OG0000591	FEF30_RS03985	B5C39_RS03720
OG0000592	FEF30_RS03025	B5C39_RS02925
OG0000593	FEF30_RS00245	B5C39_RS00715
OG0000594	FEF30_RS01540	B5C39_RS01670
OG0000598	FEF30_RS02145	B5C39_RS03250
OG0000599	FEF30_RS02150	B5C39_RS03255
OG0000600	FEF30_RS02080	B5C39_RS01295
OG0000601	FEF30_RS02210	B5C39_RS03315
OG0000604	FEF30_RS04060	B5C39_RS03910
OG0000605	FEF30_RS02095	B5C39_RS01285
OG0000606	FEF30_RS02185	B5C39_RS03290
OG0000607	FEF30_RS01525	B5C39_RS03645
OG0000610	FEF30_RS03840	B5C39_RS03900
OG0000612	FEF30_RS02155	B5C39_RS03890
OG0000615	FEF30_RS03065	B5C39_RS02965
OG0000618	FEF30_RS03625	B5C39_RS00470
OG0000619	FEF30_RS02190	B5C39_RS03295
OG0000621	FEF30_RS03980	B5C39_RS03925
OG0000645	FEF30_RS01495	B5C39_RS01720
