Orthogroup	MHP_MHP679_genes	MHP_MHP709_genes
OG0000564	DR086_RS03420	DR088_RS03880
OG0000565	DR086_RS03570	DR088_RS00470
OG0000566	DR086_RS00815	DR088_RS00455
OG0000567	DR086_RS00785	DR088_RS00425
OG0000568	DR086_RS03020	DR088_RS02845
OG0000569	DR086_RS02535	DR088_RS00940
OG0000570	DR086_RS04955	DR088_RS04365
OG0000571	DR086_RS02545	DR088_RS00950
OG0000572	DR086_RS02570	DR088_RS00970
OG0000573	DR086_RS01610	DR088_RS02320
OG0000574	DR086_RS03400	DR088_RS01010
OG0000575	DR086_RS02520	DR088_RS00925
OG0000576	DR086_RS01655	DR088_RS02365
OG0000577	DR086_RS00850	DR088_RS00085
OG0000578	DR086_RS00830	DR088_RS00105
OG0000579	DR086_RS00655	DR088_RS00385
OG0000580	DR086_RS01005	DR088_RS03750
OG0000581	DR086_RS00640	DR088_RS00370
OG0000582	DR086_RS04965	DR088_RS04375
OG0000583	DR086_RS01620	DR088_RS02330
OG0000585	DR086_RS02120	DR088_RS03515
OG0000586	DR086_RS01635	DR088_RS02345
OG0000587	DR086_RS05080	DR088_RS03785
OG0000588	DR086_RS01660	DR088_RS02370
OG0000589	DR086_RS03515	DR088_RS03680
OG0000591	DR086_RS04045	DR088_RS00500
OG0000592	DR086_RS00860	DR088_RS00075
OG0000593	DR086_RS02450	DR088_RS02110
OG0000594	DR086_RS02525	DR088_RS00930
OG0000595	DR086_RS02900	DR088_RS03435
OG0000597	DR086_RS02905	DR088_RS03445
OG0000601	DR086_RS00665	DR088_RS00400
OG0000606	DR086_RS00645	DR088_RS00375
OG0000607	DR086_RS02510	DR088_RS00915
OG0000608	DR086_RS04790	DR088_RS00415
OG0000613	DR086_RS04040	DR088_RS03790
OG0000614	DR086_RS03580	DR088_RS03280
OG0000617	DR086_RS01650	DR088_RS02360
OG0000626	DR086_RS03955	DR088_RS03665
OG0000653	DR086_RS01905	DR088_RS02460
OG0000654	DR086_RS05075	DR088_RS03580
