Orthogroup	MHP_MHP696_genes	MHP_MHP650_genes
OG0000568	DR090_RS00145	DR083_RS01245
OG0000569	DR090_RS00375	DR083_RS02455
OG0000570	DR090_RS04335	DR083_RS04810
OG0000571	DR090_RS00385	DR083_RS02445
OG0000572	DR090_RS00405	DR083_RS02425
OG0000573	DR090_RS02380	DR083_RS02090
OG0000574	DR090_RS00445	DR083_RS01175
OG0000575	DR090_RS00360	DR083_RS02470
OG0000576	DR090_RS02425	DR083_RS05080
OG0000577	DR090_RS01440	DR083_RS02190
OG0000578	DR090_RS01460	DR083_RS02170
OG0000579	DR090_RS00850	DR083_RS02240
OG0000580	DR090_RS03960	DR083_RS03955
OG0000581	DR090_RS00835	DR083_RS02225
OG0000582	DR090_RS04345	DR083_RS04800
OG0000583	DR090_RS02390	DR083_RS02080
OG0000585	DR090_RS03575	DR083_RS04315
OG0000586	DR090_RS02405	DR083_RS02065
OG0000587	DR090_RS03815	DR083_RS05025
OG0000588	DR090_RS02430	DR083_RS02040
OG0000589	DR090_RS03725	DR083_RS03545
OG0000591	DR090_RS00965	DR083_RS04130
OG0000592	DR090_RS01430	DR083_RS02200
OG0000593	DR090_RS01165	DR083_RS00810
OG0000594	DR090_RS00365	DR083_RS02465
OG0000601	DR090_RS00865	DR083_RS02255
OG0000604	DR090_RS03965	DR083_RS03960
OG0000606	DR090_RS00840	DR083_RS02230
OG0000607	DR090_RS00350	DR083_RS02480
OG0000608	DR090_RS00880	DR083_RS02270
OG0000609	DR090_RS00905	DR083_RS05095
OG0000611	DR090_RS01345	DR083_RS04405
OG0000614	DR090_RS03535	DR083_RS03615
OG0000617	DR090_RS02420	DR083_RS05085
OG0000620	DR090_RS00945	DR083_RS04270
