Orthogroup	MHP_MHP696_genes	MHP_MHP653_genes
OG0000557	DR090_RS00400	DR096_RS02225
OG0000558	DR090_RS00370	DR096_RS02255
OG0000559	DR090_RS02375	DR096_RS02035
OG0000560	DR090_RS00870	DR096_RS03410
OG0000561	DR090_RS00240	DR096_RS01900
OG0000562	DR090_RS00875	DR096_RS03405
OG0000563	DR090_RS00860	DR096_RS03420
OG0000564	DR090_RS00425	DR096_RS01675
OG0000565	DR090_RS00935	DR096_RS00410
OG0000566	DR090_RS00920	DR096_RS00400
OG0000567	DR090_RS00890	DR096_RS00370
OG0000568	DR090_RS00145	DR096_RS02070
OG0000569	DR090_RS00375	DR096_RS02250
OG0000570	DR090_RS04335	DR096_RS04685
OG0000571	DR090_RS00385	DR096_RS02240
OG0000572	DR090_RS00405	DR096_RS02220
OG0000573	DR090_RS02380	DR096_RS02030
OG0000574	DR090_RS00445	DR096_RS01655
OG0000575	DR090_RS00360	DR096_RS02265
OG0000576	DR090_RS02425	DR096_RS01985
OG0000578	DR090_RS01460	DR096_RS01430
OG0000579	DR090_RS00850	DR096_RS03475
OG0000580	DR090_RS03960	DR096_RS04010
OG0000581	DR090_RS00835	DR096_RS03460
OG0000582	DR090_RS04345	DR096_RS04675
OG0000583	DR090_RS02390	DR096_RS02020
OG0000585	DR090_RS03575	DR096_RS02895
OG0000586	DR090_RS02405	DR096_RS04145
OG0000587	DR090_RS03815	DR096_RS04830
OG0000588	DR090_RS02430	DR096_RS01980
OG0000589	DR090_RS03725	DR096_RS03445
OG0000591	DR090_RS00965	DR096_RS03895
OG0000592	DR090_RS01430	DR096_RS02445
OG0000593	DR090_RS01165	DR096_RS01040
OG0000594	DR090_RS00365	DR096_RS02260
OG0000595	DR090_RS03450	DR096_RS00790
OG0000597	DR090_RS03460	DR096_RS00795
OG0000601	DR090_RS00865	DR096_RS03415
OG0000604	DR090_RS03965	DR096_RS04005
OG0000606	DR090_RS00840	DR096_RS03465
OG0000607	DR090_RS00350	DR096_RS02275
OG0000608	DR090_RS00880	DR096_RS04805
OG0000611	DR090_RS01345	DR096_RS02585
OG0000614	DR090_RS03535	DR096_RS03560
OG0000617	DR090_RS02420	DR096_RS01990
OG0000619	DR090_RS00845	DR096_RS03470
OG0000626	DR090_RS03690	DR096_RS03795
OG0000653	DR090_RS02830	DR096_RS01205
OG0000676	DR090_RS04690	DR096_RS04880
