Orthogroup	MHP_MHP696_genes	MHP_UFV02_genes
OG0000530	DR090_RS03305	FEF31_RS02080
OG0000531	DR090_RS02520	FEF31_RS01060
OG0000532	DR090_RS03210	FEF31_RS01290
OG0000533	DR090_RS00215	FEF31_RS00260
OG0000534	DR090_RS00570	FEF31_RS00045
OG0000535	DR090_RS04420	FEF31_RS04655
OG0000536	DR090_RS01180	FEF31_RS03215
OG0000537	DR090_RS00105	FEF31_RS00380
OG0000538	DR090_RS00255	FEF31_RS00780
OG0000539	DR090_RS00740	FEF31_RS03485
OG0000540	DR090_RS01420	FEF31_RS02380
OG0000541	DR090_RS01490	FEF31_RS02460
OG0000542	DR090_RS00600	FEF31_RS00015
OG0000544	DR090_RS04340	FEF31_RS04410
OG0000545	DR090_RS00885	FEF31_RS01575, FEF31_RS01570
OG0000546	DR090_RS03955	FEF31_RS02530
OG0000547	DR090_RS01685	FEF31_RS02650
OG0000548	DR090_RS03245	FEF31_RS01255
OG0000549	DR090_RS04490	FEF31_RS04580
OG0000550	DR090_RS02340	FEF31_RS03135
OG0000552	DR090_RS02170	FEF31_RS03710
OG0000553	DR090_RS04430	FEF31_RS04535
OG0000554	DR090_RS02650	FEF31_RS02125
OG0000555	DR090_RS03975	FEF31_RS02655
OG0000557	DR090_RS00400	FEF31_RS00920
OG0000558	DR090_RS00370	FEF31_RS00890
OG0000559	DR090_RS02375	FEF31_RS01360
OG0000560	DR090_RS00870	FEF31_RS01560
OG0000561	DR090_RS00240	FEF31_RS00765
OG0000562	DR090_RS00875	FEF31_RS01565
OG0000563	DR090_RS00860	FEF31_RS01550
OG0000564	DR090_RS00425	FEF31_RS00945
OG0000565	DR090_RS00935	FEF31_RS01620
OG0000566	DR090_RS00920	FEF31_RS01605
OG0000567	DR090_RS00890	FEF31_RS01580
OG0000568	DR090_RS00145	FEF31_RS00340
OG0000569	DR090_RS00375	FEF31_RS00895
OG0000570	DR090_RS04335	FEF31_RS04405
OG0000571	DR090_RS00385	FEF31_RS00905
OG0000572	DR090_RS00405	FEF31_RS00925
OG0000573	DR090_RS02380	FEF31_RS01355
OG0000574	DR090_RS00445	FEF31_RS00965
OG0000575	DR090_RS00360	FEF31_RS00880
OG0000576	DR090_RS02425	FEF31_RS01315
OG0000577	DR090_RS01440	FEF31_RS02400
OG0000578	DR090_RS01460	FEF31_RS02420
OG0000579	DR090_RS00850	FEF31_RS01540
OG0000580	DR090_RS03960	FEF31_RS02535
OG0000581	DR090_RS00835	FEF31_RS01530
OG0000582	DR090_RS04345	FEF31_RS04415
OG0000583	DR090_RS02390	FEF31_RS01345
OG0000585	DR090_RS03575	FEF31_RS01950
OG0000586	DR090_RS02405	FEF31_RS01330
OG0000587	DR090_RS03815	FEF31_RS04780
OG0000588	DR090_RS02430	FEF31_RS01305
OG0000589	DR090_RS03725	FEF31_RS01890
OG0000591	DR090_RS00965	FEF31_RS04065
OG0000592	DR090_RS01430	FEF31_RS02390
OG0000593	DR090_RS01165	FEF31_RS03200
OG0000594	DR090_RS00365	FEF31_RS00885
OG0000595	DR090_RS03450	FEF31_RS02735
OG0000597	DR090_RS03460	FEF31_RS02730
OG0000601	DR090_RS00865	FEF31_RS01555
OG0000604	DR090_RS03965	FEF31_RS04155
OG0000606	DR090_RS00840	FEF31_RS01535
OG0000607	DR090_RS00350	FEF31_RS00870
OG0000614	DR090_RS03535	FEF31_RS01905
