Orthogroup	MHP_MHP709_genes	MHP_MHP682_genes
OG0000554	DR088_RS02390	DR097_RS02160
OG0000557	DR088_RS00965	DR097_RS00355
OG0000558	DR088_RS00935	DR097_RS00385
OG0000559	DR088_RS02315	DR097_RS01855
OG0000560	DR088_RS00405	DR097_RS02550
OG0000561	DR088_RS00805	DR097_RS00515
OG0000562	DR088_RS00410	DR097_RS02545
OG0000563	DR088_RS00395	DR097_RS02565
OG0000564	DR088_RS03880	DR097_RS03805
OG0000565	DR088_RS00470	DR097_RS02490
OG0000566	DR088_RS00455	DR097_RS02505
OG0000567	DR088_RS00425	DR097_RS02530
OG0000568	DR088_RS02845	DR097_RS01135
OG0000569	DR088_RS00940	DR097_RS00380
OG0000570	DR088_RS04365	DR097_RS04520
OG0000571	DR088_RS00950	DR097_RS00370
OG0000572	DR088_RS00970	DR097_RS00350
OG0000573	DR088_RS02320	DR097_RS01860
OG0000575	DR088_RS00925	DR097_RS00395
OG0000576	DR088_RS02365	DR097_RS01905
OG0000577	DR088_RS00085	DR097_RS01540
OG0000578	DR088_RS00105	DR097_RS01520
OG0000579	DR088_RS00385	DR097_RS03415
OG0000580	DR088_RS03750	DR097_RS04150
OG0000581	DR088_RS00370	DR097_RS03400
OG0000582	DR088_RS04375	DR097_RS04510
OG0000583	DR088_RS02330	DR097_RS01870
OG0000585	DR088_RS03515	DR097_RS02705
OG0000586	DR088_RS02345	DR097_RS01885
OG0000587	DR088_RS03785	DR097_RS04895
OG0000589	DR088_RS03680	DR097_RS03505
OG0000591	DR088_RS00500	DR097_RS00880
OG0000592	DR088_RS00075	DR097_RS01550
OG0000593	DR088_RS02110	DR097_RS00550
OG0000594	DR088_RS00930	DR097_RS00390
OG0000601	DR088_RS00400	DR097_RS02555
OG0000604	DR088_RS03755	DR097_RS04140
OG0000606	DR088_RS00375	DR097_RS03405
OG0000607	DR088_RS00915	DR097_RS00405
OG0000608	DR088_RS00415	DR097_RS04730
OG0000611	DR088_RS01940	DR097_RS02465
OG0000614	DR088_RS03280	DR097_RS03455
OG0000617	DR088_RS02360	DR097_RS01900
OG0000619	DR088_RS00380	DR097_RS03410
