Orthogroup	MHP_MHP709_genes	MHP_MHP699_genes
OG0000547	DR088_RS00325	DR100_RS01680
OG0000548	DR088_RS03345	DR100_RS03425
OG0000549	DR088_RS04435	DR100_RS04865
OG0000550	DR088_RS02155	DR100_RS01340
OG0000551	DR088_RS03225	DR100_RS03160
OG0000552	DR088_RS01485	DR100_RS01555
OG0000553	DR088_RS04295	DR100_RS04780
OG0000554	DR088_RS02390	DR100_RS02285
OG0000555	DR088_RS03765	DR100_RS04155
OG0000557	DR088_RS00965	DR100_RS00185
OG0000558	DR088_RS00935	DR100_RS00155
OG0000559	DR088_RS02315	DR100_RS02180
OG0000560	DR088_RS00405	DR100_RS02115
OG0000561	DR088_RS00805	DR100_RS00025
OG0000562	DR088_RS00410	DR100_RS02110
OG0000563	DR088_RS00395	DR100_RS02125
OG0000564	DR088_RS03880	DR100_RS03935
OG0000565	DR088_RS00470	DR100_RS02050
OG0000566	DR088_RS00455	DR100_RS02065
OG0000567	DR088_RS00425	DR100_RS02095
OG0000568	DR088_RS02845	DR100_RS00785
OG0000569	DR088_RS00940	DR100_RS00160
OG0000570	DR088_RS04365	DR100_RS04555
OG0000571	DR088_RS00950	DR100_RS00170
OG0000572	DR088_RS00970	DR100_RS00190
OG0000573	DR088_RS02320	DR100_RS02185
OG0000574	DR088_RS01010	DR100_RS00230
OG0000575	DR088_RS00925	DR100_RS00145
OG0000576	DR088_RS02365	DR100_RS02230
OG0000577	DR088_RS00085	DR100_RS01810
OG0000578	DR088_RS00105	DR100_RS02465
OG0000579	DR088_RS00385	DR100_RS03380
OG0000580	DR088_RS03750	DR100_RS04170
OG0000581	DR088_RS00370	DR100_RS03395
OG0000582	DR088_RS04375	DR100_RS04565
OG0000583	DR088_RS02330	DR100_RS02195
OG0000585	DR088_RS03515	DR100_RS03870
OG0000586	DR088_RS02345	DR100_RS02210
OG0000587	DR088_RS03785	DR100_RS04190
OG0000588	DR088_RS02370	DR100_RS02235
OG0000589	DR088_RS03680	DR100_RS03530
OG0000591	DR088_RS00500	DR100_RS04185
OG0000593	DR088_RS02110	DR100_RS01275
OG0000594	DR088_RS00930	DR100_RS00150
OG0000595	DR088_RS03435	DR100_RS03575
OG0000597	DR088_RS03445	DR100_RS03565
OG0000601	DR088_RS00400	DR100_RS02120
OG0000604	DR088_RS03755	DR100_RS04165
OG0000606	DR088_RS00375	DR100_RS03390
OG0000607	DR088_RS00915	DR100_RS00135
OG0000608	DR088_RS00415	DR100_RS02105
OG0000614	DR088_RS03280	DR100_RS04525
OG0000617	DR088_RS02360	DR100_RS02225
OG0000619	DR088_RS00380	DR100_RS03385
OG0000626	DR088_RS03665	DR100_RS03875
OG0000654	DR088_RS03580	DR100_RS00710
