Orthogroup	MHP_MHP694_genes	MHP_MHP653_genes
OG0000583	DR099_RS02455	DR096_RS02020
OG0000585	DR099_RS03495	DR096_RS02895
OG0000586	DR099_RS02470	DR096_RS04145
OG0000587	DR099_RS03720	DR096_RS04830
OG0000588	DR099_RS02495	DR096_RS01980
OG0000591	DR099_RS03730	DR096_RS03895
OG0000592	DR099_RS00140	DR096_RS02445
OG0000593	DR099_RS03205	DR096_RS01040
OG0000594	DR099_RS03295	DR096_RS02260
OG0000595	DR099_RS04555	DR096_RS00790
OG0000596	DR099_RS04245	DR096_RS03350
OG0000597	DR099_RS03370	DR096_RS00795
OG0000598	DR099_RS03395	DR096_RS03355
OG0000599	DR099_RS03400	DR096_RS03360
OG0000601	DR099_RS00295	DR096_RS03415
OG0000604	DR099_RS03835	DR096_RS04005
OG0000607	DR099_RS03280	DR096_RS02275
OG0000608	DR099_RS00310	DR096_RS04805
OG0000611	DR099_RS03175	DR096_RS02585
OG0000612	DR099_RS03405	DR096_RS03365
OG0000615	DR099_RS00100	DR096_RS01440
OG0000617	DR099_RS02485	DR096_RS01990
OG0000618	DR099_RS02575	DR096_RS04300
OG0000625	DR099_RS04665	DR096_RS03630
OG0000653	DR099_RS01520	DR096_RS01205
