Orthogroup	MHP_MHP653_genes	MHP_MHP679_genes
OG0000570	DR096_RS04685	DR086_RS04955
OG0000571	DR096_RS02240	DR086_RS02545
OG0000572	DR096_RS02220	DR086_RS02570
OG0000573	DR096_RS02030	DR086_RS01610
OG0000574	DR096_RS01655	DR086_RS03400
OG0000575	DR096_RS02265	DR086_RS02520
OG0000576	DR096_RS01985	DR086_RS01655
OG0000578	DR096_RS01430	DR086_RS00830
OG0000579	DR096_RS03475	DR086_RS00655
OG0000580	DR096_RS04010	DR086_RS01005
OG0000581	DR096_RS03460	DR086_RS00640
OG0000582	DR096_RS04675	DR086_RS04965
OG0000583	DR096_RS02020	DR086_RS01620
OG0000585	DR096_RS02895	DR086_RS02120
OG0000586	DR096_RS04145	DR086_RS01635
OG0000587	DR096_RS04830	DR086_RS05080
OG0000588	DR096_RS01980	DR086_RS01660
OG0000589	DR096_RS03445	DR086_RS03515
OG0000591	DR096_RS03895	DR086_RS04045
OG0000592	DR096_RS02445	DR086_RS00860
OG0000593	DR096_RS01040	DR086_RS02450
OG0000594	DR096_RS02260	DR086_RS02525
OG0000595	DR096_RS00790	DR086_RS02900
OG0000597	DR096_RS00795	DR086_RS02905
OG0000601	DR096_RS03415	DR086_RS00665
OG0000606	DR096_RS03465	DR086_RS00645
OG0000607	DR096_RS02275	DR086_RS02510
OG0000608	DR096_RS04805	DR086_RS04790
OG0000613	DR096_RS03890	DR086_RS04040
OG0000614	DR096_RS03560	DR086_RS03580
OG0000617	DR096_RS01990	DR086_RS01650
OG0000618	DR096_RS04300	DR086_RS02365
OG0000626	DR096_RS03795	DR086_RS03955
OG0000653	DR096_RS01205	DR086_RS01905
