Orthogroup	MHP_168_genes	MHP_MHP709_genes
OG0000532	MHP168_RS01790	DR088_RS04600
OG0000533	MHP168_RS01060	DR088_RS00780
OG0000534	MHP168_RS00355	DR088_RS01135
OG0000535	MHP168_RS00045	DR088_RS04420
OG0000536	MHP168_RS03515	DR088_RS02125
OG0000537	MHP168_RS00930	DR088_RS02805
OG0000538	MHP168_RS01105	DR088_RS00820
OG0000539	MHP168_RS00185	DR088_RS01305
OG0000540	MHP168_RS02645	DR088_RS00065
OG0000541	MHP168_RS02725	DR088_RS00135
OG0000542	MHP168_RS00325	DR088_RS01165
OG0000544	MHP168_RS01330	DR088_RS04370
OG0000545	MHP168_RS01905	DR088_RS00420
OG0000546	MHP168_RS02795	DR088_RS03745
OG0000547	MHP168_RS02920	DR088_RS00325
OG0000548	MHP168_RS01825	DR088_RS03345
OG0000549	MHP168_RS03295	DR088_RS04435
OG0000550	MHP168_RS03430	DR088_RS02155
OG0000551	MHP168_RS02995	DR088_RS03225
OG0000552	MHP168_RS03125	DR088_RS01485
OG0000553	MHP168_RS02695	DR088_RS04295
OG0000554	MHP168_RS02390	DR088_RS02390
OG0000555	MHP168_RS02925	DR088_RS03765
OG0000557	MHP168_RS01340	DR088_RS00965
OG0000558	MHP168_RS01310	DR088_RS00935
OG0000559	MHP168_RS01725	DR088_RS02315
OG0000560	MHP168_RS01895	DR088_RS00405
OG0000561	MHP168_RS01090	DR088_RS00805
OG0000562	MHP168_RS01900	DR088_RS00410
OG0000563	MHP168_RS01885	DR088_RS00395
OG0000564	MHP168_RS03865	DR088_RS03880
OG0000565	MHP168_RS01945	DR088_RS00470
OG0000566	MHP168_RS01935	DR088_RS00455
OG0000567	MHP168_RS01910	DR088_RS00425
OG0000568	MHP168_RS00970	DR088_RS02845
OG0000569	MHP168_RS01315	DR088_RS00940
OG0000570	MHP168_RS01320	DR088_RS04365
OG0000571	MHP168_RS01325	DR088_RS00950
OG0000572	MHP168_RS01345	DR088_RS00970
OG0000573	MHP168_RS01730	DR088_RS02320
OG0000574	MHP168_RS01390	DR088_RS01010
OG0000575	MHP168_RS01300	DR088_RS00925
OG0000576	MHP168_RS01765	DR088_RS02365
OG0000577	MHP168_RS02670	DR088_RS00085
OG0000578	MHP168_RS02690	DR088_RS00105
OG0000579	MHP168_RS01875	DR088_RS00385
OG0000580	MHP168_RS04025	DR088_RS03750
OG0000581	MHP168_RS01860	DR088_RS00370
OG0000582	MHP168_RS03935	DR088_RS04375
OG0000583	MHP168_RS01740	DR088_RS02330
OG0000585	MHP168_RS02165	DR088_RS03515
OG0000586	MHP168_RS01750	DR088_RS02345
OG0000587	MHP168_RS04050	DR088_RS03785
OG0000588	MHP168_RS01770	DR088_RS02370
OG0000591	MHP168_RS04055	DR088_RS00500
OG0000592	MHP168_RS02655	DR088_RS00075
OG0000593	MHP168_RS03495	DR088_RS02110
OG0000594	MHP168_RS01305	DR088_RS00930
OG0000601	MHP168_RS01890	DR088_RS00400
OG0000602	MHP168_RS02255	DR088_RS00645
OG0000604	MHP168_RS04060	DR088_RS03755
OG0000606	MHP168_RS01865	DR088_RS00375
OG0000609	MHP168_RS03880	DR088_RS00440
OG0000613	MHP168_RS03980	DR088_RS03790
OG0000619	MHP168_RS01870	DR088_RS00380
OG0000620	MHP168_RS03840	DR088_RS00480
