Orthogroup	MHP_112B_genes	MHP_MHP682_genes
OG0000565	NBX26_RS02225	DR097_RS02490
OG0000566	NBX26_RS02245	DR097_RS02505
OG0000567	NBX26_RS02275	DR097_RS02530
OG0000568	NBX26_RS00690	DR097_RS01135
OG0000569	NBX26_RS01365	DR097_RS00380
OG0000570	NBX26_RS01370	DR097_RS04520
OG0000571	NBX26_RS01375	DR097_RS00370
OG0000572	NBX26_RS01395	DR097_RS00350
OG0000573	NBX26_RS01825	DR097_RS01860
OG0000575	NBX26_RS01355	DR097_RS00395
OG0000576	NBX26_RS01780	DR097_RS01905
OG0000577	NBX26_RS02830	DR097_RS01540
OG0000578	NBX26_RS02860	DR097_RS01520
OG0000579	NBX26_RS02315	DR097_RS03415
OG0000580	NBX26_RS02965	DR097_RS04150
OG0000581	NBX26_RS02320	DR097_RS03400
OG0000582	NBX26_RS01385	DR097_RS04510
OG0000583	NBX26_RS01815	DR097_RS01870
OG0000584	NBX26_RS01955	DR097_RS02035
OG0000585	NBX26_RS02360	DR097_RS02705
OG0000586	NBX26_RS01800	DR097_RS01885
OG0000587	NBX26_RS02220	DR097_RS04895
OG0000589	NBX26_RS01005	DR097_RS03505
OG0000590	NBX26_RS01945	DR097_RS02025
OG0000591	NBX26_RS02205	DR097_RS00880
OG0000592	NBX26_RS02820	DR097_RS01550
OG0000593	NBX26_RS03725	DR097_RS00550
OG0000600	NBX26_RS01960	DR097_RS02040
OG0000603	NBX26_RS01965	DR097_RS02045
OG0000604	NBX26_RS02975	DR097_RS04140
OG0000605	NBX26_RS01970	DR097_RS02050
OG0000607	NBX26_RS01340	DR097_RS00405
OG0000608	NBX26_RS02285	DR097_RS04730
OG0000610	NBX26_RS00675	DR097_RS04060
OG0000611	NBX26_RS00100	DR097_RS02465
OG0000614	NBX26_RS00970	DR097_RS03455
OG0000616	NBX26_RS01980	DR097_RS02065
OG0000617	NBX26_RS01785	DR097_RS01900
OG0000622	NBX26_RS00955	DR097_RS04420
OG0000624	NBX26_RS03325	DR097_RS04940
