Orthogroup	MHP_112B_genes	MHP_MHP691_genes
OG0000557	NBX26_RS01390	DR087_RS02850
OG0000558	NBX26_RS01360	DR087_RS02820
OG0000559	NBX26_RS01830	DR087_RS02085
OG0000560	NBX26_RS02300	DR087_RS01645
OG0000561	NBX26_RS01245	DR087_RS01990
OG0000562	NBX26_RS02290	DR087_RS01640
OG0000563	NBX26_RS02305	DR087_RS01655
OG0000564	NBX26_RS01410	DR087_RS03320
OG0000565	NBX26_RS02225	DR087_RS01590
OG0000566	NBX26_RS02245	DR087_RS01600
OG0000567	NBX26_RS02275	DR087_RS01625
OG0000568	NBX26_RS00690	DR087_RS02180
OG0000569	NBX26_RS01365	DR087_RS02825
OG0000570	NBX26_RS01370	DR087_RS04705
OG0000571	NBX26_RS01375	DR087_RS02835
OG0000572	NBX26_RS01395	DR087_RS02855
OG0000573	NBX26_RS01825	DR087_RS02080
OG0000574	NBX26_RS01430	DR087_RS03300
OG0000575	NBX26_RS01355	DR087_RS02810
OG0000576	NBX26_RS01780	DR087_RS02035
OG0000577	NBX26_RS02830	DR087_RS01270
OG0000578	NBX26_RS02860	DR087_RS01250
OG0000580	NBX26_RS02965	DR087_RS04010
OG0000582	NBX26_RS01385	DR087_RS04715
OG0000583	NBX26_RS01815	DR087_RS02070
OG0000584	NBX26_RS01955	DR087_RS00315
OG0000585	NBX26_RS02360	DR087_RS00170
OG0000586	NBX26_RS01800	DR087_RS02055
OG0000587	NBX26_RS02220	DR087_RS04775
OG0000588	NBX26_RS01770	DR087_RS02030
OG0000589	NBX26_RS01005	DR087_RS03500
OG0000590	NBX26_RS01945	DR087_RS00325
OG0000592	NBX26_RS02820	DR087_RS01280
OG0000593	NBX26_RS03725	DR087_RS00755
OG0000595	NBX26_RS03175	DR087_RS03405
OG0000600	NBX26_RS01960	DR087_RS00310
OG0000602	NBX26_RS02060	DR087_RS00080
OG0000603	NBX26_RS01965	DR087_RS00305
OG0000605	NBX26_RS01970	DR087_RS00300
OG0000607	NBX26_RS01340	DR087_RS02800
OG0000608	NBX26_RS02285	DR087_RS04600
OG0000609	NBX26_RS02260	DR087_RS01615
OG0000611	NBX26_RS00100	DR087_RS00520
OG0000613	NBX26_RS02210	DR087_RS04040
OG0000614	NBX26_RS00970	DR087_RS03590
OG0000617	NBX26_RS01785	DR087_RS02040
OG0000622	NBX26_RS00955	DR087_RS04200
OG0000624	NBX26_RS03325	DR087_RS00905
