Orthogroup	MHP_112B_genes	MHP_116_genes
OG0000502	NBX26_RS01325	ABJ972_RS01190
OG0000503	NBX26_RS00770	ABJ972_RS00905
OG0000504	NBX26_RS00905	ABJ972_RS00770
OG0000505	NBX26_RS01070	ABJ972_RS00735
OG0000507	NBX26_RS01115	ABJ972_RS00690
OG0000508	NBX26_RS00245	ABJ972_RS00235
OG0000511	NBX26_RS00425	ABJ972_RS00415
OG0000512	NBX26_RS02715	ABJ972_RS02490
OG0000513	NBX26_RS03625	ABJ972_RS03330
OG0000514	NBX26_RS03035	ABJ972_RS02785
OG0000516	NBX26_RS02090	ABJ972_RS01975
OG0000517	NBX26_RS00065	ABJ972_RS00065
OG0000518	NBX26_RS03275	ABJ972_RS03015
OG0000521	NBX26_RS00260	ABJ972_RS00250
OG0000522	NBX26_RS00295	ABJ972_RS00285
OG0000523	NBX26_RS03560	ABJ972_RS03265
OG0000525	NBX26_RS03520	ABJ972_RS03240
OG0000527	NBX26_RS02325	ABJ972_RS01725
OG0000528	NBX26_RS02085	ABJ972_RS01980
OG0000530	NBX26_RS02495	ABJ972_RS02295
OG0000532	NBX26_RS01750	ABJ972_RS01605
OG0000533	NBX26_RS00600	ABJ972_RS01070
OG0000534	NBX26_RS00375	ABJ972_RS00365
OG0000535	NBX26_RS00045	ABJ972_RS00045
OG0000536	NBX26_RS03740	ABJ972_RS03445
OG0000540	NBX26_RS02805	ABJ972_RS02575
OG0000542	NBX26_RS00345	ABJ972_RS00335
OG0000544	NBX26_RS01380	ABJ972_RS01240
OG0000545	NBX26_RS02280	ABJ972_RS01790
OG0000546	NBX26_RS02960	ABJ972_RS02710
OG0000551	NBX26_RS03155	ABJ972_RS02905
OG0000552	NBX26_RS03320	ABJ972_RS03050
OG0000553	NBX26_RS02865	ABJ972_RS02620
OG0000554	NBX26_RS02545	ABJ972_RS02340
OG0000555	NBX26_RS03090	ABJ972_RS02840
OG0000557	NBX26_RS01390	ABJ972_RS01250
OG0000558	NBX26_RS01360	ABJ972_RS01220
OG0000559	NBX26_RS01830	ABJ972_RS01675
OG0000560	NBX26_RS02300	ABJ972_RS01780
OG0000561	NBX26_RS01245	ABJ972_RS01095
OG0000562	NBX26_RS02290	ABJ972_RS01785
OG0000563	NBX26_RS02305	ABJ972_RS01770
OG0000564	NBX26_RS01410	ABJ972_RS01275
OG0000565	NBX26_RS02225	ABJ972_RS01845
OG0000566	NBX26_RS02245	ABJ972_RS01830
OG0000567	NBX26_RS02275	ABJ972_RS01795
OG0000568	NBX26_RS00690	ABJ972_RS00985
OG0000569	NBX26_RS01365	ABJ972_RS01225
OG0000570	NBX26_RS01370	ABJ972_RS01230
OG0000571	NBX26_RS01375	ABJ972_RS01235
OG0000572	NBX26_RS01395	ABJ972_RS01255
OG0000573	NBX26_RS01825	ABJ972_RS01670
OG0000574	NBX26_RS01430	ABJ972_RS01295
OG0000575	NBX26_RS01355	ABJ972_RS01210
OG0000576	NBX26_RS01780	ABJ972_RS01630
OG0000577	NBX26_RS02830	ABJ972_RS02595
OG0000578	NBX26_RS02860	ABJ972_RS02615
OG0000579	NBX26_RS02315	ABJ972_RS01735
OG0000580	NBX26_RS02965	ABJ972_RS02715
OG0000581	NBX26_RS02320	ABJ972_RS01730
OG0000582	NBX26_RS01385	ABJ972_RS01245
OG0000583	NBX26_RS01815	ABJ972_RS01660
OG0000585	NBX26_RS02360	ABJ972_RS02155
OG0000586	NBX26_RS01800	ABJ972_RS01645
OG0000587	NBX26_RS02220	ABJ972_RS01850
OG0000588	NBX26_RS01770	ABJ972_RS01620
OG0000589	NBX26_RS01005	ABJ972_RS02110
OG0000592	NBX26_RS02820	ABJ972_RS02585
OG0000593	NBX26_RS03725	ABJ972_RS03430
OG0000595	NBX26_RS03175	ABJ972_RS02925
OG0000609	NBX26_RS02260	ABJ972_RS01820
OG0000611	NBX26_RS00100	ABJ972_RS00090
