Orthogroup	MHP_112B_genes	MHP_MHP679_genes
OG0000561	NBX26_RS01245	DR086_RS01695
OG0000562	NBX26_RS02290	DR086_RS00675
OG0000563	NBX26_RS02305	DR086_RS00660
OG0000564	NBX26_RS01410	DR086_RS03420
OG0000565	NBX26_RS02225	DR086_RS03570
OG0000566	NBX26_RS02245	DR086_RS00815
OG0000567	NBX26_RS02275	DR086_RS00785
OG0000568	NBX26_RS00690	DR086_RS03020
OG0000569	NBX26_RS01365	DR086_RS02535
OG0000570	NBX26_RS01370	DR086_RS04955
OG0000571	NBX26_RS01375	DR086_RS02545
OG0000572	NBX26_RS01395	DR086_RS02570
OG0000573	NBX26_RS01825	DR086_RS01610
OG0000574	NBX26_RS01430	DR086_RS03400
OG0000575	NBX26_RS01355	DR086_RS02520
OG0000576	NBX26_RS01780	DR086_RS01655
OG0000577	NBX26_RS02830	DR086_RS00850
OG0000578	NBX26_RS02860	DR086_RS00830
OG0000579	NBX26_RS02315	DR086_RS00655
OG0000580	NBX26_RS02965	DR086_RS01005
OG0000581	NBX26_RS02320	DR086_RS00640
OG0000582	NBX26_RS01385	DR086_RS04965
OG0000583	NBX26_RS01815	DR086_RS01620
OG0000584	NBX26_RS01955	DR086_RS00715
OG0000585	NBX26_RS02360	DR086_RS02120
OG0000586	NBX26_RS01800	DR086_RS01635
OG0000587	NBX26_RS02220	DR086_RS05080
OG0000588	NBX26_RS01770	DR086_RS01660
OG0000589	NBX26_RS01005	DR086_RS03515
OG0000591	NBX26_RS02205	DR086_RS04045
OG0000592	NBX26_RS02820	DR086_RS00860
OG0000593	NBX26_RS03725	DR086_RS02450
OG0000595	NBX26_RS03175	DR086_RS02900
OG0000600	NBX26_RS01960	DR086_RS00720
OG0000605	NBX26_RS01970	DR086_RS00740, DR086_RS04115
OG0000607	NBX26_RS01340	DR086_RS02510
OG0000608	NBX26_RS02285	DR086_RS04790
OG0000610	NBX26_RS00675	DR086_RS02475, DR086_RS03865, DR086_RS03640
OG0000613	NBX26_RS02210	DR086_RS04040
OG0000614	NBX26_RS00970	DR086_RS03580
OG0000617	NBX26_RS01785	DR086_RS01650
