Orthogroup	MHP_MHP694_genes	MHP_MHP709_genes
OG0000567	DR099_RS00320	DR088_RS00425
OG0000568	DR099_RS01665	DR088_RS02845
OG0000569	DR099_RS03305	DR088_RS00940
OG0000570	DR099_RS04580	DR088_RS04365
OG0000571	DR099_RS00855	DR088_RS00950
OG0000572	DR099_RS00875	DR088_RS00970
OG0000573	DR099_RS02445	DR088_RS02320
OG0000574	DR099_RS00915	DR088_RS01010
OG0000575	DR099_RS03290	DR088_RS00925
OG0000576	DR099_RS02490	DR088_RS02365
OG0000577	DR099_RS00130	DR088_RS00085
OG0000578	DR099_RS00110	DR088_RS00105
OG0000579	DR099_RS03430	DR088_RS00385
OG0000580	DR099_RS01175	DR088_RS03750
OG0000581	DR099_RS03425	DR088_RS00370
OG0000582	DR099_RS04340	DR088_RS04375
OG0000583	DR099_RS02455	DR088_RS02330
OG0000585	DR099_RS03495	DR088_RS03515
OG0000586	DR099_RS02470	DR088_RS02345
OG0000587	DR099_RS03720	DR088_RS03785
OG0000588	DR099_RS02495	DR088_RS02370
OG0000591	DR099_RS03730	DR088_RS00500
OG0000592	DR099_RS00140	DR088_RS00075
OG0000593	DR099_RS03205	DR088_RS02110
OG0000594	DR099_RS03295	DR088_RS00930
OG0000595	DR099_RS04595, DR099_RS04555	DR088_RS03435
OG0000597	DR099_RS03065, DR099_RS03370	DR088_RS03445
OG0000601	DR099_RS00295	DR088_RS00400
OG0000602	DR099_RS01255	DR088_RS00645
OG0000604	DR099_RS03835	DR088_RS03755
OG0000607	DR099_RS03280	DR088_RS00915
OG0000608	DR099_RS00310	DR088_RS00415
OG0000609	DR099_RS00330	DR088_RS00440
OG0000611	DR099_RS03175	DR088_RS01940
OG0000617	DR099_RS02485	DR088_RS02360
OG0000653	DR099_RS01520	DR088_RS02460
OG0000654	DR099_RS03615	DR088_RS03580
