Orthogroup	MHP_7448_genes	MHP_154B_genes
OG0000510	MHP7448_RS00295	NB624_RS00295
OG0000511	MHP7448_RS00430	NB624_RS00430
OG0000512	MHP7448_RS02575	NB624_RS02710
OG0000513	MHP7448_RS03460	NB624_RS03570
OG0000514	MHP7448_RS02885	NB624_RS03020
OG0000517	MHP7448_RS00065	NB624_RS00065
OG0000519	MHP7448_RS00790	NB624_RS00890
OG0000520	MHP7448_RS00915	NB624_RS00765
OG0000521	MHP7448_RS00265	NB624_RS00265
OG0000522	MHP7448_RS00300	NB624_RS00300
OG0000524	MHP7448_RS02695	NB624_RS02840
OG0000525	MHP7448_RS03365	NB624_RS03490
OG0000526	MHP7448_RS03985	NB624_RS01830
OG0000527	MHP7448_RS01795	NB624_RS01770
OG0000528	MHP7448_RS02035	NB624_RS02020
OG0000529	MHP7448_RS02170	NB624_RS02375
OG0000532	MHP7448_RS01645	NB624_RS01615
OG0000533	MHP7448_RS00600	NB624_RS01085
OG0000534	MHP7448_RS00380	NB624_RS00380
OG0000536	MHP7448_RS03575	NB624_RS03685
OG0000537	MHP7448_RS00735	NB624_RS00950
OG0000539	MHP7448_RS00210	NB624_RS00215
OG0000540	MHP7448_RS02660	NB624_RS02810, NB624_RS02805
OG0000543	MHP7448_RS01585	NB624_RS02075
OG0000544	MHP7448_RS01265	NB624_RS01240
OG0000545	MHP7448_RS01860	NB624_RS01820
OG0000546	MHP7448_RS02810	NB624_RS02950
OG0000551	MHP7448_RS03010	NB624_RS03140
OG0000552	MHP7448_RS03180	NB624_RS03305
OG0000553	MHP7448_RS02710	NB624_RS02855
OG0000554	MHP7448_RS02415	NB624_RS02535
OG0000555	MHP7448_RS04050	NB624_RS03075
OG0000556	MHP7448_RS02330	NB624_RS02135
OG0000557	MHP7448_RS01275	NB624_RS01255
OG0000558	MHP7448_RS01245	NB624_RS01220
OG0000559	MHP7448_RS01715	NB624_RS01700
OG0000560	MHP7448_RS01845	NB624_RS01810
OG0000561	MHP7448_RS01110	NB624_RS01110
OG0000562	MHP7448_RS01850	NB624_RS01815
OG0000563	MHP7448_RS01835	NB624_RS01805
OG0000564	MHP7448_RS03960	NB624_RS01280
OG0000565	MHP7448_RS01900	NB624_RS01880
OG0000566	MHP7448_RS01890	NB624_RS01860
OG0000567	MHP7448_RS01865	NB624_RS01825
OG0000568	MHP7448_RS00695	NB624_RS00995
OG0000569	MHP7448_RS01250	NB624_RS01225
OG0000570	MHP7448_RS01255	NB624_RS01230
OG0000571	MHP7448_RS01260	NB624_RS01235
OG0000572	MHP7448_RS01280	NB624_RS01260
OG0000573	MHP7448_RS01710	NB624_RS01695
OG0000574	MHP7448_RS01325	NB624_RS01300
OG0000575	MHP7448_RS01235	NB624_RS01210
OG0000577	MHP7448_RS02680	NB624_RS02830
OG0000578	MHP7448_RS02705	NB624_RS02850
OG0000579	MHP7448_RS01805	NB624_RS01790
OG0000580	MHP7448_RS02815	NB624_RS02955
OG0000581	MHP7448_RS01800	NB624_RS01775
OG0000582	MHP7448_RS03955	NB624_RS01250
OG0000583	MHP7448_RS01700	NB624_RS01685
OG0000584	MHP7448_RS02280, MHP7448_RS04015	NB624_RS02100
OG0000586	MHP7448_RS01690	NB624_RS01670
OG0000587	MHP7448_RS04085	NB624_RS01885
OG0000588	MHP7448_RS01670	NB624_RS01650
OG0000591	MHP7448_RS03890	NB624_RS01900
OG0000592	MHP7448_RS02670	NB624_RS02820
OG0000594	MHP7448_RS01240	NB624_RS01215
OG0000595	MHP7448_RS03030	NB624_RS03165
OG0000597	MHP7448_RS03025	NB624_RS03160
OG0000600	MHP7448_RS02285	NB624_RS02105
OG0000602	MHP7448_RS02055	NB624_RS02045
OG0000605	MHP7448_RS02305	NB624_RS02115
OG0000606	MHP7448_RS01815	NB624_RS01780
OG0000609	MHP7448_RS03875	NB624_RS01840
OG0000610	MHP7448_RS04080	NB624_RS01005
OG0000611	MHP7448_RS00090	NB624_RS00095
