Orthogroup	MHP_154B_genes	MHP_MHP650_genes
OG0000582	NB624_RS01250	DR083_RS04800
OG0000583	NB624_RS01685	DR083_RS02080
OG0000584	NB624_RS02100	DR083_RS02920, DR083_RS03400
OG0000585	NB624_RS02345	DR083_RS04315
OG0000586	NB624_RS01670	DR083_RS02065
OG0000587	NB624_RS01885	DR083_RS05025
OG0000588	NB624_RS01650	DR083_RS02040
OG0000589	NB624_RS02255	DR083_RS03545
OG0000590	NB624_RS02090	DR083_RS02930
OG0000591	NB624_RS01900	DR083_RS04130
OG0000592	NB624_RS02820	DR083_RS02200
OG0000594	NB624_RS01215	DR083_RS02465
OG0000600	NB624_RS02105	DR083_RS03395
OG0000603	NB624_RS02110	DR083_RS03390
OG0000605	NB624_RS02115	DR083_RS03385
OG0000606	NB624_RS01780	DR083_RS02230
OG0000609	NB624_RS01840	DR083_RS05095
OG0000610	NB624_RS01005	DR083_RS04080
OG0000611	NB624_RS00095	DR083_RS04405
OG0000614	NB624_RS02270	DR083_RS03615
OG0000616	NB624_RS02125	DR083_RS03370
OG0000617	NB624_RS01655	DR083_RS05085
OG0000624	NB624_RS03310	DR083_RS05075
OG0000632	NB624_RS01735	DR083_RS05090
