Orthogroup	MHP_MHP682_genes	MHP_MHP691_genes
OG0000564	DR097_RS03805	DR087_RS03320
OG0000565	DR097_RS02490	DR087_RS01590
OG0000566	DR097_RS02505	DR087_RS01600
OG0000567	DR097_RS02530	DR087_RS01625
OG0000568	DR097_RS01135	DR087_RS02180
OG0000569	DR097_RS00380	DR087_RS02825
OG0000570	DR097_RS04520	DR087_RS04705
OG0000571	DR097_RS00370	DR087_RS02835
OG0000572	DR097_RS00350	DR087_RS02855
OG0000573	DR097_RS01860	DR087_RS02080
OG0000575	DR097_RS00395	DR087_RS02810
OG0000576	DR097_RS01905	DR087_RS02035
OG0000577	DR097_RS01540	DR087_RS01270
OG0000578	DR097_RS01520	DR087_RS01250
OG0000580	DR097_RS04150	DR087_RS04010
OG0000582	DR097_RS04510	DR087_RS04715
OG0000583	DR097_RS01870	DR087_RS02070
OG0000584	DR097_RS02035	DR087_RS00315
OG0000585	DR097_RS02705	DR087_RS00170
OG0000586	DR097_RS01885	DR087_RS02055
OG0000587	DR097_RS04895	DR087_RS04775
OG0000589	DR097_RS03505	DR087_RS03500
OG0000590	DR097_RS02025	DR087_RS00325
OG0000592	DR097_RS01550	DR087_RS01280
OG0000593	DR097_RS00550	DR087_RS00755
OG0000594	DR097_RS00390	DR087_RS02815
OG0000600	DR097_RS02040	DR087_RS00310
OG0000601	DR097_RS02555	DR087_RS01650
OG0000603	DR097_RS02045	DR087_RS00305
OG0000605	DR097_RS02050	DR087_RS00300
OG0000607	DR097_RS00405	DR087_RS02800
OG0000608	DR097_RS04730	DR087_RS04600
OG0000611	DR097_RS02465	DR087_RS00520
OG0000614	DR097_RS03455	DR087_RS03590
OG0000617	DR097_RS01900	DR087_RS02040
OG0000622	DR097_RS04420	DR087_RS04200
OG0000624	DR097_RS04940	DR087_RS00905
OG0000642	DR097_RS02015	DR087_RS00335
