Orthogroup	MHP_MHP682_genes	MHP_MHP699_genes
OG0000545	DR097_RS02535	DR100_RS02100
OG0000546	DR097_RS01750	DR100_RS04445
OG0000547	DR097_RS04935	DR100_RS01680
OG0000548	DR097_RS03110	DR100_RS03425
OG0000549	DR097_RS04765	DR100_RS04865
OG0000550	DR097_RS00615	DR100_RS01340
OG0000551	DR097_RS01310	DR100_RS03160
OG0000552	DR097_RS01380	DR100_RS01555
OG0000553	DR097_RS04650	DR100_RS04780
OG0000554	DR097_RS02160	DR100_RS02285
OG0000556	DR097_RS04700	DR100_RS04710
OG0000557	DR097_RS00355	DR100_RS00185
OG0000558	DR097_RS00385	DR100_RS00155
OG0000559	DR097_RS01855	DR100_RS02180
OG0000560	DR097_RS02550	DR100_RS02115
OG0000561	DR097_RS00515	DR100_RS00025
OG0000562	DR097_RS02545	DR100_RS02110
OG0000563	DR097_RS02565	DR100_RS02125
OG0000564	DR097_RS03805	DR100_RS03935
OG0000565	DR097_RS02490	DR100_RS02050
OG0000566	DR097_RS02505	DR100_RS02065
OG0000567	DR097_RS02530	DR100_RS02095
OG0000568	DR097_RS01135	DR100_RS00785
OG0000569	DR097_RS00380	DR100_RS00160
OG0000570	DR097_RS04520	DR100_RS04555
OG0000571	DR097_RS00370	DR100_RS00170
OG0000572	DR097_RS00350	DR100_RS00190
OG0000573	DR097_RS01860	DR100_RS02185
OG0000575	DR097_RS00395	DR100_RS00145
OG0000576	DR097_RS01905	DR100_RS02230
OG0000577	DR097_RS01540	DR100_RS01810
OG0000578	DR097_RS01520	DR100_RS02465
OG0000579	DR097_RS03415	DR100_RS03380
OG0000580	DR097_RS04150	DR100_RS04170
OG0000581	DR097_RS03400	DR100_RS03395
OG0000582	DR097_RS04510	DR100_RS04565
OG0000583	DR097_RS01870	DR100_RS02195
OG0000584	DR097_RS02035	DR100_RS01610
OG0000585	DR097_RS02705	DR100_RS03870
OG0000586	DR097_RS01885	DR100_RS02210
OG0000587	DR097_RS04895	DR100_RS04190
OG0000589	DR097_RS03505	DR100_RS03530
OG0000590	DR097_RS02025	DR100_RS01620
OG0000591	DR097_RS00880	DR100_RS04185
OG0000593	DR097_RS00550	DR100_RS01275
OG0000594	DR097_RS00390	DR100_RS00150
OG0000600	DR097_RS02040	DR100_RS01605
OG0000601	DR097_RS02555	DR100_RS02120
OG0000603	DR097_RS02045	DR100_RS01600
OG0000604	DR097_RS04140	DR100_RS04165
OG0000605	DR097_RS02050	DR100_RS01595
OG0000606	DR097_RS03405	DR100_RS03390
OG0000607	DR097_RS00405	DR100_RS00135
OG0000608	DR097_RS04730	DR100_RS02105
OG0000614	DR097_RS03455	DR100_RS04525
OG0000616	DR097_RS02065	DR100_RS01580
OG0000617	DR097_RS01900	DR100_RS02225
OG0000619	DR097_RS03410	DR100_RS03385
OG0000621	DR097_RS04020	DR100_RS03825
OG0000622	DR097_RS04420	DR100_RS04015
OG0000625	DR097_RS04920	DR100_RS04940
OG0000642	DR097_RS02015	DR100_RS01630
