Orthogroup	MHP_MHP682_genes	MHP_MHP679_genes
OG0000572	DR097_RS00350	DR086_RS02570
OG0000573	DR097_RS01860	DR086_RS01610
OG0000575	DR097_RS00395	DR086_RS02520
OG0000576	DR097_RS01905	DR086_RS01655
OG0000577	DR097_RS01540	DR086_RS00850
OG0000578	DR097_RS01520	DR086_RS00830
OG0000579	DR097_RS03415	DR086_RS00655
OG0000580	DR097_RS04150	DR086_RS01005
OG0000581	DR097_RS03400	DR086_RS00640
OG0000582	DR097_RS04510	DR086_RS04965
OG0000583	DR097_RS01870	DR086_RS01620
OG0000584	DR097_RS02035	DR086_RS00715
OG0000585	DR097_RS02705	DR086_RS02120
OG0000586	DR097_RS01885	DR086_RS01635
OG0000587	DR097_RS04895	DR086_RS05080
OG0000589	DR097_RS03505	DR086_RS03515
OG0000591	DR097_RS00880	DR086_RS04045
OG0000592	DR097_RS01550	DR086_RS00860
OG0000593	DR097_RS00550	DR086_RS02450
OG0000594	DR097_RS00390	DR086_RS02525
OG0000600	DR097_RS02040	DR086_RS00720
OG0000601	DR097_RS02555	DR086_RS00665
OG0000603	DR097_RS02045	DR086_RS00735
OG0000605	DR097_RS02050	DR086_RS00740, DR086_RS04115
OG0000606	DR097_RS03405	DR086_RS00645
OG0000607	DR097_RS00405	DR086_RS02510
OG0000608	DR097_RS04730	DR086_RS04790
OG0000610	DR097_RS04060	DR086_RS03865
OG0000614	DR097_RS03455	DR086_RS03580
OG0000617	DR097_RS01900	DR086_RS01650
OG0000618	DR097_RS03000	DR086_RS02365
