Orthogroup	MHP_98_genes	MHP_MHP709_genes
OG0000539	GOM18_RS01325	DR088_RS01305
OG0000540	GOM18_RS02085	DR088_RS00065
OG0000541	GOM18_RS02155	DR088_RS00135
OG0000542	GOM18_RS01460	DR088_RS01165
OG0000544	GOM18_RS04525	DR088_RS04370
OG0000545	GOM18_RS03390	DR088_RS00420
OG0000546	GOM18_RS03120	DR088_RS03745
OG0000547	GOM18_RS01145	DR088_RS00325
OG0000548	GOM18_RS03615	DR088_RS03345
OG0000549	GOM18_RS04350	DR088_RS04435
OG0000550	GOM18_RS00425	DR088_RS02155
OG0000551	GOM18_RS01075	DR088_RS03225
OG0000552	GOM18_RS00945	DR088_RS01485
OG0000553	GOM18_RS04405	DR088_RS04295
OG0000554	GOM18_RS02530	DR088_RS02390
OG0000555	GOM18_RS03930	DR088_RS03765
OG0000557	GOM18_RS03215	DR088_RS00965
OG0000558	GOM18_RS03185	DR088_RS00935
OG0000559	GOM18_RS03000	DR088_RS02315
OG0000560	GOM18_RS03405	DR088_RS00405
OG0000561	GOM18_RS02895	DR088_RS00805
OG0000562	GOM18_RS03400	DR088_RS00410
OG0000563	GOM18_RS03415	DR088_RS00395
OG0000564	GOM18_RS02875	DR088_RS03880
OG0000565	GOM18_RS03330	DR088_RS00470
OG0000566	GOM18_RS03355	DR088_RS00455
OG0000567	GOM18_RS03385	DR088_RS00425
OG0000568	GOM18_RS00115	DR088_RS02845
OG0000569	GOM18_RS03190	DR088_RS00940
OG0000570	GOM18_RS04520	DR088_RS04365
OG0000571	GOM18_RS03200	DR088_RS00950
OG0000572	GOM18_RS03220	DR088_RS00970
OG0000573	GOM18_RS03005	DR088_RS02320
OG0000574	GOM18_RS02845	DR088_RS01010
OG0000575	GOM18_RS03175	DR088_RS00925
OG0000576	GOM18_RS03050	DR088_RS02365
OG0000577	GOM18_RS02105	DR088_RS00085
OG0000578	GOM18_RS02125	DR088_RS00105
OG0000579	GOM18_RS03500	DR088_RS00385
OG0000581	GOM18_RS03495	DR088_RS00370
OG0000582	GOM18_RS04530	DR088_RS04375
OG0000583	GOM18_RS03015	DR088_RS02330
OG0000585	GOM18_RS02355	DR088_RS03515
OG0000586	GOM18_RS03030	DR088_RS02345
OG0000587	GOM18_RS04190	DR088_RS03785
OG0000588	GOM18_RS03055	DR088_RS02370
OG0000591	GOM18_RS04175	DR088_RS00500
OG0000592	GOM18_RS03985	DR088_RS00075
OG0000593	GOM18_RS00490	DR088_RS02110
OG0000594	GOM18_RS03180	DR088_RS00930
OG0000595	GOM18_RS01055	DR088_RS03435
OG0000597	GOM18_RS01060	DR088_RS03445
OG0000601	GOM18_RS03410	DR088_RS00400
OG0000602	GOM18_RS02265	DR088_RS00645
OG0000604	GOM18_RS04135	DR088_RS03755
OG0000607	GOM18_RS03165	DR088_RS00915
OG0000608	GOM18_RS03395	DR088_RS00415
OG0000609	GOM18_RS03365	DR088_RS00440
OG0000611	GOM18_RS00670	DR088_RS01940
OG0000613	GOM18_RS04180	DR088_RS03790
OG0000617	GOM18_RS03045	DR088_RS02360
OG0000620	GOM18_RS04195	DR088_RS00480
OG0000626	GOM18_RS00940	DR088_RS03665
