Orthogroup	MHP_1257_genes	MFC_MF22_genes
OG0000529	ABKJ22_RS02170	DR094_RS02065
OG0000530	ABKJ22_RS02300	DR094_RS02130
OG0000531	ABKJ22_RS01415	DR094_RS02250
OG0000533	ABKJ22_RS01100	DR094_RS01660
OG0000534	ABKJ22_RS00375	DR094_RS00750
OG0000535	ABKJ22_RS00045	DR094_RS01045
OG0000536	ABKJ22_RS03430	DR094_RS01170
OG0000537	ABKJ22_RS00975	DR094_RS02405
OG0000538	ABKJ22_RS01140	DR094_RS01690
OG0000539	ABKJ22_RS00210	DR094_RS00915
OG0000541	ABKJ22_RS02655	DR094_RS00265
OG0000542	ABKJ22_RS00345	DR094_RS00780
OG0000547	ABKJ22_RS02860	DR094_RS00450
OG0000548	ABKJ22_RS01595	DR094_RS02580
OG0000549	ABKJ22_RS03200	DR094_RS03665
OG0000550	ABKJ22_RS03345	DR094_RS01275
OG0000551	ABKJ22_RS02925	DR094_RS01805
OG0000589	ABKJ22_RS02245	DR094_RS02835
