Orthogroup	MHP_1257_genes	MHP_MHP679_genes
OG0000505	ABKJ22_RS00755	DR086_RS02575
OG0000506	ABKJ22_RS00740	DR086_RS02585
OG0000507	ABKJ22_RS00705	DR086_RS02620
OG0000508	ABKJ22_RS00245	DR086_RS00120
OG0000509	ABKJ22_RS00280	DR086_RS00155
OG0000510	ABKJ22_RS00290	DR086_RS00165
OG0000511	ABKJ22_RS00435	DR086_RS00300
OG0000512	ABKJ22_RS02500	DR086_RS00955
OG0000513	ABKJ22_RS03310	DR086_RS01480
OG0000514	ABKJ22_RS02805	DR086_RS01070
OG0000516	ABKJ22_RS01985	DR086_RS04770
OG0000517	ABKJ22_RS00065	DR086_RS01160
OG0000518	ABKJ22_RS03010	DR086_RS01375
OG0000519	ABKJ22_RS00915	DR086_RS03380
OG0000520	ABKJ22_RS00790	DR086_RS02880
OG0000521	ABKJ22_RS00260	DR086_RS00135
OG0000522	ABKJ22_RS00295	DR086_RS00170
OG0000523	ABKJ22_RS03245	DR086_RS01545
OG0000524	ABKJ22_RS02615	DR086_RS00840
OG0000525	ABKJ22_RS03210	DR086_RS05020
OG0000526	ABKJ22_RS01820	DR086_RS04135
OG0000527	ABKJ22_RS01745	DR086_RS00635
OG0000528	ABKJ22_RS01990	DR086_RS04775
OG0000529	ABKJ22_RS02170	DR086_RS02090
OG0000530	ABKJ22_RS02300	DR086_RS03450
OG0000531	ABKJ22_RS01415	DR086_RS01935
OG0000532	ABKJ22_RS01625	DR086_RS03285
OG0000533	ABKJ22_RS01100	DR086_RS02795
OG0000534	ABKJ22_RS00375	DR086_RS00250
OG0000535	ABKJ22_RS00045	DR086_RS04825
OG0000536	ABKJ22_RS03430	DR086_RS02465
OG0000537	ABKJ22_RS00975	DR086_RS03060
OG0000538	ABKJ22_RS01140	DR086_RS01710
OG0000539	ABKJ22_RS00210	DR086_RS00080
OG0000540	ABKJ22_RS02585	DR086_RS00870
OG0000541	ABKJ22_RS02655	DR086_RS03000
OG0000542	ABKJ22_RS00345	DR086_RS00220
OG0000544	ABKJ22_RS01265	DR086_RS04960
OG0000545	ABKJ22_RS01810	DR086_RS00685
OG0000546	ABKJ22_RS02730, ABKJ22_RS02725	DR086_RS04500
OG0000547	ABKJ22_RS02860	DR086_RS01120
OG0000548	ABKJ22_RS01595	DR086_RS03320
OG0000549	ABKJ22_RS03200	DR086_RS05015
OG0000550	ABKJ22_RS03345	DR086_RS01445
OG0000551	ABKJ22_RS02925	DR086_RS02920
OG0000552	ABKJ22_RS03045	DR086_RS01340
OG0000553	ABKJ22_RS02630	DR086_RS04995
OG0000554	ABKJ22_RS02345	DR086_RS03115
OG0000557	ABKJ22_RS01275	DR086_RS02560
OG0000558	ABKJ22_RS01245	DR086_RS02530
OG0000559	ABKJ22_RS01695	DR086_RS01605
OG0000560	ABKJ22_RS01795	DR086_RS00670
OG0000561	ABKJ22_RS01125	DR086_RS01695
OG0000562	ABKJ22_RS01800	DR086_RS00675
OG0000563	ABKJ22_RS01785	DR086_RS00660
OG0000564	ABKJ22_RS01305	DR086_RS03420
OG0000565	ABKJ22_RS01850	DR086_RS03570
OG0000566	ABKJ22_RS01840	DR086_RS00815
OG0000567	ABKJ22_RS01815	DR086_RS00785
OG0000568	ABKJ22_RS01015	DR086_RS03020
OG0000569	ABKJ22_RS01250	DR086_RS02535
OG0000570	ABKJ22_RS01255	DR086_RS04955
OG0000571	ABKJ22_RS01260	DR086_RS02545
OG0000572	ABKJ22_RS01280	DR086_RS02570
OG0000573	ABKJ22_RS01690	DR086_RS01610
OG0000574	ABKJ22_RS01325	DR086_RS03400
OG0000575	ABKJ22_RS01235	DR086_RS02520
OG0000576	ABKJ22_RS01650	DR086_RS01655
OG0000577	ABKJ22_RS02605	DR086_RS00850
OG0000578	ABKJ22_RS02625	DR086_RS00830
OG0000579	ABKJ22_RS01760	DR086_RS00655
OG0000580	ABKJ22_RS02735	DR086_RS01005
OG0000581	ABKJ22_RS01750	DR086_RS00640
OG0000582	ABKJ22_RS01270	DR086_RS04965
OG0000583	ABKJ22_RS01680	DR086_RS01620
OG0000585	ABKJ22_RS02200	DR086_RS02120
OG0000586	ABKJ22_RS01665	DR086_RS01635
OG0000587	ABKJ22_RS01855	DR086_RS05080
OG0000588	ABKJ22_RS01640	DR086_RS01660
OG0000589	ABKJ22_RS02245	DR086_RS03515
OG0000591	ABKJ22_RS01870	DR086_RS04045
OG0000592	ABKJ22_RS02595	DR086_RS00860
OG0000593	ABKJ22_RS03410	DR086_RS02450
OG0000594	ABKJ22_RS01240	DR086_RS02525
OG0000601	ABKJ22_RS01790	DR086_RS00665
OG0000608	ABKJ22_RS01805	DR086_RS04790
OG0000610	ABKJ22_RS01025	DR086_RS02475, DR086_RS03865, DR086_RS03640
OG0000613	ABKJ22_RS01865	DR086_RS04040
